group,target_names,anchor_names,layer,variant,alpha,target_rank,anchor_rank,residual_rank,target_feature_leakage,target_basis_leakage,anchor_feature_error,raw_frozen_s_distortion,normalized_frozen_s_distortion,f_minus_g_normalized_preservation,compensation_magnitude,compensation_orthogonality_residual,anchor_pointwise_fix_residual,anchor_residual_basis_orthogonality,gram_residual,projection_gram_match_residual,compensation_trace_error
fruits,"[""orange"", ""lemon""]","[""banana"", ""pineapple""]",down_blocks.2.attentions.1.transformer_blocks.0.attn2.to_v,G_full_afr,1,12,12,12,4.4862970995058401e-29,1.6715542730154337e-28,9.2476593887774425e-30,596.55801141660208,0.011176586570367544,0.021781800026998175,0.9300671897352486,2.524738468271988e-11,1.3948849407767261e-14,1.0231686103586295e-14,2.5134489673552071e-11,2.5134489673552071e-11,7.4214767664670944e-10
fruits,"[""orange"", ""lemon""]","[""banana"", ""pineapple""]",up_blocks.1.attentions.0.transformer_blocks.0.attn2.to_v,C_objective_faithful,,12,12,,0.90117093020251293,0.98317679348472831,0.071103701166590719,5830.3262380049064,0.070912230632459008,,,,,,,,
fruits,"[""orange"", ""lemon""]","[""banana"", ""pineapple""]",up_blocks.1.attentions.0.transformer_blocks.0.attn2.to_v,F_pure_residual_projection,1,12,12,12,1.0928349545500359e-29,1.5117973677317202e-28,5.6864966416410464e-30,2562.9993110596834,0.03117286937941411,0.019359601398926521,0.93331256022142373,2.5649552649142994e-11,1.0638936161076128e-14,6.3967100570697294e-15,2.5525883707882866e-11,2.5525883707882866e-11,1.3387762010097504e-09
fruits,"[""orange"", ""lemon""]","[""banana"", ""pineapple""]",up_blocks.1.attentions.0.transformer_blocks.0.attn2.to_v,G_full_afr,1,12,12,12,1.2923185339021335e-29,1.5260705060962639e-28,1.9981128983034421e-29,971.27400518823117,0.011813267980487591,0.019359601398926521,0.93331256022142373,2.5649552649142994e-11,1.0638936161076128e-14,6.3967100570697294e-15,2.5525883707882866e-11,2.5525883707882866e-11,1.3387762010097504e-09
fruits,"[""orange"", ""lemon""]","[""banana"", ""pineapple""]",up_blocks.1.attentions.1.transformer_blocks.0.attn2.to_v,C_objective_faithful,,12,12,,0.90471405241419789,0.98035429368391647,0.06151334782828391,6974.3904389144918,0.067390099364469741,,,,,,,,
fruits,"[""orange"", ""lemon""]","[""banana"", ""pineapple""]",up_blocks.1.attentions.1.transformer_blocks.0.attn2.to_v,F_pure_residual_projection,1,12,12,12,1.0632216769840188e-29,1.6389409174492069e-28,7.6750762650792502e-30,3281.3880053983148,0.031706435949345732,0.019708310049802065,0.92063646457414994,2.5677908365545905e-11,1.5288878020512539e-14,1.1760307465154498e-14,2.5557456950110714e-11,2.5557456950110714e-11,1.4988472685217857e-09
fruits,"[""orange"", ""lemon""]","[""banana"", ""pineapple""]",up_blocks.1.attentions.1.transformer_blocks.0.attn2.to_v,G_full_afr,1,12,12,12,1.1886287402762401e-29,1.652311295926977e-28,2.227877121920234e-29,1241.7197087972881,0.011998125899543665,0.019708310049802065,0.92063646457414994,2.5677908365545905e-11,1.5288878020512539e-14,1.1760307465154498e-14,2.5557456950110714e-11,2.5557456950110714e-11,1.4988472685217857e-09
fruits,"[""orange"", ""lemon""]","[""banana"", ""pineapple""]",up_blocks.1.attentions.2.transformer_blocks.0.attn2.to_v,C_objective_faithful,,12,12,,0.91708505421007003,0.98429546043373495,0.079338645225190116,6197.0913090831673,0.071441209141865719,,,,,,,,
fruits,"[""orange"", ""lemon""]","[""banana"", ""pineapple""]",up_blocks.1.attentions.2.transformer_blocks.0.attn2.to_v,F_pure_residual_projection,1,12,12,12,7.8326938026832867e-30,1.5848939977474449e-28,6.7834650786179249e-30,2895.4386154456479,0.033379149243823188,0.021053724436491641,0.91183008629791562,2.4614064752051791e-11,1.3740598432667828e-14,7.0469420865854784e-15,2.4518159947949483e-11,2.4518159947949483e-11,1.0331859812140465e-09
fruits,"[""orange"", ""lemon""]","[""banana"", ""pineapple""]",up_blocks.1.attentions.2.transformer_blocks.0.attn2.to_v,G_full_afr,1,12,12,12,8.9975213160413105e-30,1.6022619208732824e-28,5.2861417449322583e-29,1069.1557977776642,0.012325424807331547,0.021053724436491641,0.91183008629791562,2.4614064752051791e-11,1.3740598432667828e-14,7.0469420865854784e-15,2.4518159947949483e-11,2.4518159947949483e-11,1.0331859812140465e-09
fruits,"[""orange"", ""lemon""]","[""banana"", ""pineapple""]",up_blocks.2.attentions.0.transformer_blocks.0.attn2.to_v,C_objective_faithful,,12,12,,0.81746176843576146,0.94985344694443707,0.080544026886004719,8339.6506328585529,0.095817440749957905,,,,,,,,
fruits,"[""orange"", ""lemon""]","[""banana"", ""pineapple""]",up_blocks.2.attentions.0.transformer_blocks.0.attn2.to_v,F_pure_residual_projection,1,12,12,12,1.1212623922284312e-29,6.3435572149578325e-29,3.0927290219035379e-30,4820.1775570990649,0.055380866395275764,0.036904266884064285,0.28142036869079373,6.7320852062305698e-12,1.2108783187083755e-14,9.5269467975231035e-15,6.6632009050814705e-12,6.6632009050814705e-12,3.2014213502407074e-10
fruits,"[""orange"", ""lemon""]","[""banana"", ""pineapple""]",up_blocks.2.attentions.0.transformer_blocks.0.attn2.to_v,G_full_afr,1,12,12,12,1.1928760396096989e-29,6.4174603291919385e-29,1.1842386119141978e-29,1608.1454858396078,0.018476599511211483,0.036904266884064285,0.28142036869079373,6.7320852062305698e-12,1.2108783187083755e-14,9.5269467975231035e-15,6.6632009050814705e-12,6.6632009050814705e-12,3.2014213502407074e-10
fruits,"[""orange"", ""lemon""]","[""banana"", ""pineapple""]",up_blocks.2.attentions.1.transformer_blocks.0.attn2.to_v,C_objective_faithful,,12,12,,0.46792205599998921,0.92170305817421239,0.087036112272765906,4950.9823024960788,0.089708158714946612,,,,,,,,
fruits,"[""orange"", ""lemon""]","[""banana"", ""pineapple""]",up_blocks.2.attentions.1.transformer_blocks.0.attn2.to_v,F_pure_residual_projection,1,12,12,12,5.2115807572152668e-29,1.1471108932547184e-28,9.0100173718204739e-30,4216.9953857781557,0.076408855506686371,0.059335921401353867,0.27882813564547826,6.8470015007707597e-12,1.7114123356737065e-14,2.039805311463136e-14,6.7729193011891632e-12,6.7729193011891632e-12,1.3096723705530167e-10
fruits,"[""orange"", ""lemon""]","[""banana"", ""pineapple""]",up_blocks.2.attentions.1.transformer_blocks.0.attn2.to_v,G_full_afr,1,12,12,12,5.2288413935955754e-29,1.1541478372928003e-28,1.4606618445720149e-29,942.2531441736021,0.017072934105332508,0.059335921401353867,0.27882813564547826,6.8470015007707597e-12,1.7114123356737065e-14,2.039805311463136e-14,6.7729193011891632e-12,6.7729193011891632e-12,1.3096723705530167e-10
fruits,"[""orange"", ""lemon""]","[""banana"", ""pineapple""]",up_blocks.2.attentions.2.transformer_blocks.0.attn2.to_v,C_objective_faithful,,12,12,,0.76269243404593223,0.95335252975188955,0.14324837027760481,4234.593270567033,0.11809197164284529,,,,,,,,
fruits,"[""orange"", ""lemon""]","[""banana"", ""pineapple""]",up_blocks.2.attentions.2.transformer_blocks.0.attn2.to_v,F_pure_residual_projection,1,12,12,12,2.2756131685649361e-29,8.0811107618256081e-29,3.523424544856878e-30,2480.0424773414552,0.069162039231229822,0.051947931216139165,0.28179025249197515,6.7620450198925069e-12,1.1535806533110347e-14,1.3568594550561916e-14,6.6893058438085999e-12,6.6893058438085999e-12,1.8189894035458565e-10
fruits,"[""orange"", ""lemon""]","[""banana"", ""pineapple""]",up_blocks.2.attentions.2.transformer_blocks.0.attn2.to_v,G_full_afr,1,12,12,12,2.2849969714828085e-29,8.1204783022126327e-29,5.3288384479774355e-30,617.27097062938503,0.01721410801509066,0.051947931216139165,0.28179025249197515,6.7620450198925069e-12,1.1535806533110347e-14,1.3568594550561916e-14,6.6893058438085999e-12,6.6893058438085999e-12,1.8189894035458565e-10
fruits,"[""orange"", ""lemon""]","[""banana"", ""pineapple""]",up_blocks.3.attentions.0.transformer_blocks.0.attn2.to_v,C_objective_faithful,,12,12,,0.32525814776936846,0.89194306274154045,0.15376827988814232,1582.3748902772506,0.23141801828275341,,,,,,,,
fruits,"[""orange"", ""lemon""]","[""banana"", ""pineapple""]",up_blocks.3.attentions.0.transformer_blocks.0.attn2.to_v,F_pure_residual_projection,1,12,12,12,5.1905764203001384e-28,1.2327884195322635e-28,3.881929475117248e-28,821.73850120191423,0.12017701788826275,0.094974929985656861,0.36534552809441256,1.9101439893326688e-12,1.6311554386798125e-14,2.7814910183807115e-14,1.8514505719755721e-12,1.8514505719755721e-12,9.0949470177292824e-12
fruits,"[""orange"", ""lemon""]","[""banana"", ""pineapple""]",up_blocks.3.attentions.0.transformer_blocks.0.attn2.to_v,G_full_afr,1,12,12,12,5.1706372817661849e-28,1.2332293477223819e-28,4.4250701757138177e-28,172.32517751024074,0.025202087902605887,0.094974929985656861,0.36534552809441256,1.9101439893326688e-12,1.6311554386798125e-14,2.7814910183807115e-14,1.8514505719755721e-12,1.8514505719755721e-12,9.0949470177292824e-12
fruits,"[""orange"", ""lemon""]","[""banana"", ""pineapple""]",up_blocks.3.attentions.1.transformer_blocks.0.attn2.to_v,C_objective_faithful,,12,12,,0.25905403243011926,0.88959736740604223,0.10716749010473023,2093.1421356407036,0.18739809443246647,,,,,,,,
fruits,"[""orange"", ""lemon""]","[""banana"", ""pineapple""]",up_blocks.3.attentions.1.transformer_blocks.0.attn2.to_v,F_pure_residual_projection,1,12,12,12,2.1318093231273348e-28,8.7875698924242878e-29,2.0928143019805613e-28,1190.4819051389843,0.10658332116136472,0.080509937823356081,0.36293728258831365,1.8839093648710993e-12,1.2048572279623391e-14,2.1401377322498238e-14,1.8175023181029095e-12,1.8175023181029095e-12,5.4569682106375694e-12
fruits,"[""orange"", ""lemon""]","[""banana"", ""pineapple""]",up_blocks.3.attentions.1.transformer_blocks.0.attn2.to_v,G_full_afr,1,12,12,12,2.1478471212871051e-28,8.8390099956411608e-29,2.3896565675371151e-28,291.22653273918797,0.026073383338008637,0.080509937823356081,0.36293728258831365,1.8839093648710993e-12,1.2048572279623391e-14,2.1401377322498238e-14,1.8175023181029095e-12,1.8175023181029095e-12,5.4569682106375694e-12
fruits,"[""orange"", ""lemon""]","[""banana"", ""pineapple""]",up_blocks.3.attentions.2.transformer_blocks.0.attn2.to_v,C_objective_faithful,,12,12,,0.26249644029834734,0.88795304996694258,0.10091355002618108,2235.9020523350755,0.19728937182534792,,,,,,,,
fruits,"[""orange"", ""lemon""]","[""banana"", ""pineapple""]",up_blocks.3.attentions.2.transformer_blocks.0.attn2.to_v,F_pure_residual_projection,1,12,12,12,6.1796590057471778e-29,1.259801526401228e-28,1.0314883041638382e-28,1059.9743965907087,0.093528999911215188,0.070481524447296051,0.36427526760190188,1.9233239553859497e-12,1.4594978839968241e-14,3.3164457309494644e-14,1.8754007763062752e-12,1.8754007763062752e-12,1.8189894035458565e-12
fruits,"[""orange"", ""lemon""]","[""banana"", ""pineapple""]",up_blocks.3.attentions.2.transformer_blocks.0.attn2.to_v,G_full_afr,1,12,12,12,6.1394761111313773e-29,1.2640018377913154e-28,1.1431555940276469e-28,261.19956292697884,0.023047475463919134,0.070481524447296051,0.36427526760190188,1.9233239553859497e-12,1.4594978839968241e-14,3.3164457309494644e-14,1.8754007763062752e-12,1.8754007763062752e-12,1.8189894035458565e-12
fruits,"[""orange"", ""lemon""]","[""banana"", ""pineapple""]",mid_block.attentions.0.transformer_blocks.0.attn2.to_v,C_objective_faithful,,12,12,,0.92721601246810847,0.98529842377803423,0.072636746262229851,5507.9326594357699,0.066560753446618173,,,,,,,,
fruits,"[""orange"", ""lemon""]","[""banana"", ""pineapple""]",mid_block.attentions.0.transformer_blocks.0.attn2.to_v,F_pure_residual_projection,1,12,12,12,8.8394469533346599e-30,1.5110957025367872e-28,5.6894073201729926e-30,2416.4139980461332,0.029201216916363276,0.018128142541930962,0.92284174779914874,2.395644350645204e-11,1.2479880106328586e-14,1.2826868950292765e-14,2.3856525198840861e-11,2.3856525198840861e-11,9.8953023552894592e-10
fruits,"[""orange"", ""lemon""]","[""banana"", ""pineapple""]",mid_block.attentions.0.transformer_blocks.0.attn2.to_v,G_full_afr,1,12,12,12,1.0367037864216644e-29,1.5247417317220357e-28,1.8641754251068937e-29,916.30194715585549,0.011073074374432314,0.018128142541930962,0.92284174779914874,2.395644350645204e-11,1.2479880106328586e-14,1.2826868950292765e-14,2.3856525198840861e-11,2.3856525198840861e-11,9.8953023552894592e-10
balls,"[""soccer ball"", ""volleyball""]","[""basketball"", ""baseball""]",down_blocks.0.attentions.0.transformer_blocks.0.attn2.to_v,C_objective_faithful,,12,12,,0.57927767759026405,0.94450555451151208,0.29237114437394746,2009.6873648888622,0.20422144944628381,,,,,,,,
balls,"[""soccer ball"", ""volleyball""]","[""basketball"", ""baseball""]",down_blocks.0.attentions.0.transformer_blocks.0.attn2.to_v,F_pure_residual_projection,1,12,12,12,3.8359001689630354e-30,3.8681312868329443e-29,2.6732157988388184e-30,882.01076300076784,0.089628625623170324,0.063127221509623854,0.33798471491730686,1.9023531029482276e-12,1.4577052177980084e-14,1.6486173136690128e-14,1.8564055680815866e-12,1.8564055680815866e-12,2.0008883439004421e-11
balls,"[""soccer ball"", ""volleyball""]","[""basketball"", ""baseball""]",down_blocks.0.attentions.0.transformer_blocks.0.attn2.to_v,G_full_afr,1,12,12,12,4.6421927455950618e-30,3.935398987246907e-29,8.4698767234393894e-30,260.79306137143476,0.026501404113546467,0.063127221509623854,0.33798471491730686,1.9023531029482276e-12,1.4577052177980084e-14,1.6486173136690128e-14,1.8564055680815866e-12,1.8564055680815866e-12,2.0008883439004421e-11
balls,"[""soccer ball"", ""volleyball""]","[""basketball"", ""baseball""]",down_blocks.0.attentions.1.transformer_blocks.0.attn2.to_v,C_objective_faithful,,12,12,,0.33115095170616493,0.8967029699223702,0.28394091505512431,1379.0712887771087,0.18048754943486595,,,,,,,,
balls,"[""soccer ball"", ""volleyball""]","[""basketball"", ""baseball""]",down_blocks.0.attentions.1.transformer_blocks.0.attn2.to_v,F_pure_residual_projection,1,12,12,12,9.8955467549885861e-28,1.4957823860327346e-28,1.2135090702018441e-27,923.97698099721504,0.12092655571293422,0.091539008744449035,0.33927868684617379,1.8327340519241917e-12,1.7677586519721206e-14,3.7977564098866981e-14,1.7860851654078534e-12,1.7860851654078534e-12,7.2759576141834259e-12
balls,"[""soccer ball"", ""volleyball""]","[""basketball"", ""baseball""]",down_blocks.0.attentions.1.transformer_blocks.0.attn2.to_v,G_full_afr,1,12,12,12,9.9125514184082671e-28,1.506610537549607e-28,1.3742818401943202e-27,224.54469795132425,0.029387546968485181,0.091539008744449035,0.33927868684617379,1.8327340519241917e-12,1.7677586519721206e-14,3.7977564098866981e-14,1.7860851654078534e-12,1.7860851654078534e-12,7.2759576141834259e-12
balls,"[""soccer ball"", ""volleyball""]","[""basketball"", ""baseball""]",down_blocks.1.attentions.0.transformer_blocks.0.attn2.to_v,C_objective_faithful,,12,12,,0.53188863833778022,0.93871522431471244,0.29235453340294065,2834.4224148868511,0.13611333303796039,,,,,,,,
balls,"[""soccer ball"", ""volleyball""]","[""basketball"", ""baseball""]",down_blocks.1.attentions.0.transformer_blocks.0.attn2.to_v,F_pure_residual_projection,1,12,12,12,2.144635873559923e-29,7.8870775956290001e-29,2.598382048709151e-29,1892.5181838205083,0.090881640111867362,0.069053870773772424,0.27980868063899444,6.3723508131270272e-12,2.2218655824480498e-14,2.2183048256075919e-14,6.2996152581560019e-12,6.2996152581560019e-12,7.2759576141834259e-11
balls,"[""soccer ball"", ""volleyball""]","[""basketball"", ""baseball""]",down_blocks.1.attentions.0.transformer_blocks.0.attn2.to_v,G_full_afr,1,12,12,12,2.1583141065977667e-29,7.9327700617197056e-29,5.6518360101297289e-29,454.5412069339427,0.021827769338094938,0.069053870773772424,0.27980868063899444,6.3723508131270272e-12,2.2218655824480498e-14,2.2183048256075919e-14,6.2996152581560019e-12,6.2996152581560019e-12,7.2759576141834259e-11
balls,"[""soccer ball"", ""volleyball""]","[""basketball"", ""baseball""]",down_blocks.1.attentions.1.transformer_blocks.0.attn2.to_v,C_objective_faithful,,12,12,,0.45636083299355334,0.92485535094522986,0.2563228330972056,1928.7456753135998,0.12429026062056082,,,,,,,,
balls,"[""soccer ball"", ""volleyball""]","[""basketball"", ""baseball""]",down_blocks.1.attentions.1.transformer_blocks.0.attn2.to_v,F_pure_residual_projection,1,12,12,12,1.194813722894861e-28,8.0349800251051224e-29,1.8870095001216636e-28,1585.3679948251604,0.1021626665341852,0.082138472746227403,0.27223253223081967,6.4292074624535833e-12,2.1176803278734597e-14,2.3612579981157081e-14,6.3742362193388954e-12,6.3742362193388954e-12,5.0931703299283981e-11
balls,"[""soccer ball"", ""volleyball""]","[""basketball"", ""baseball""]",down_blocks.1.attentions.1.transformer_blocks.0.attn2.to_v,G_full_afr,1,12,12,12,1.214366341271316e-28,8.1134362779081345e-29,2.5344869596903868e-28,310.73695539243272,0.020024193787957795,0.082138472746227403,0.27223253223081967,6.4292074624535833e-12,2.1176803278734597e-14,2.3612579981157081e-14,6.3742362193388954e-12,6.3742362193388954e-12,5.0931703299283981e-11
balls,"[""soccer ball"", ""volleyball""]","[""basketball"", ""baseball""]",down_blocks.2.attentions.0.transformer_blocks.0.attn2.to_v,C_objective_faithful,,12,12,,0.69541957305723068,0.95489074816647845,0.21819564642578812,3995.6200912823683,0.077345117726087625,,,,,,,,
balls,"[""soccer ball"", ""volleyball""]","[""basketball"", ""baseball""]",down_blocks.2.attentions.0.transformer_blocks.0.attn2.to_v,F_pure_residual_projection,1,12,12,12,7.8735129383605924e-30,8.6835750661053266e-29,5.4604961346187749e-30,2274.9363219232973,0.044037023945897348,0.030078193127049346,0.92867869955464399,2.5461018228008602e-11,1.346935761038709e-14,1.0232986881665135e-14,2.5339531557006571e-11,2.5339531557006571e-11,7.2759576141834259e-10
balls,"[""soccer ball"", ""volleyball""]","[""basketball"", ""baseball""]",down_blocks.2.attentions.0.transformer_blocks.0.attn2.to_v,G_full_afr,1,12,12,12,9.1873952061270074e-30,8.8663586385194674e-29,1.5168647772724985e-29,721.10802220407754,0.013958830818848002,0.030078193127049346,0.92867869955464399,2.5461018228008602e-11,1.346935761038709e-14,1.0232986881665135e-14,2.5339531557006571e-11,2.5339531557006571e-11,7.2759576141834259e-10
balls,"[""soccer ball"", ""volleyball""]","[""basketball"", ""baseball""]",down_blocks.2.attentions.1.transformer_blocks.0.attn2.to_v,C_objective_faithful,,12,12,,0.69030769201661724,0.95586847751871185,0.17713747237672306,4130.8825354005312,0.077062706162454933,,,,,,,,
balls,"[""soccer ball"", ""volleyball""]","[""basketball"", ""baseball""]",down_blocks.2.attentions.1.transformer_blocks.0.attn2.to_v,F_pure_residual_projection,1,12,12,12,1.1695949525752854e-29,1.0044673135024554e-28,4.1966761619248336e-30,2326.8006977304749,0.043407082368274806,0.029371137661771296,0.93411577365339848,2.432311480858779e-11,1.4663027609572062e-14,1.2457360386299427e-14,2.4216715507169403e-11,2.4216715507169403e-11,6.7666405811905861e-10
balls,"[""soccer ball"", ""volleyball""]","[""basketball"", ""baseball""]",down_blocks.2.attentions.1.transformer_blocks.0.attn2.to_v,G_full_afr,1,12,12,12,1.3204387235346132e-29,1.021240142872367e-28,9.8964840699557308e-30,752.38519049297577,0.014035944706503508,0.029371137661771296,0.93411577365339848,2.432311480858779e-11,1.4663027609572062e-14,1.2457360386299427e-14,2.4216715507169403e-11,2.4216715507169403e-11,6.7666405811905861e-10
balls,"[""soccer ball"", ""volleyball""]","[""basketball"", ""baseball""]",up_blocks.1.attentions.0.transformer_blocks.0.attn2.to_v,C_objective_faithful,,12,12,,0.70010455325280985,0.95243691651963436,0.19058168145991713,5793.3784819789216,0.07001583381137412,,,,,,,,
balls,"[""soccer ball"", ""volleyball""]","[""basketball"", ""baseball""]",up_blocks.1.attentions.0.transformer_blocks.0.attn2.to_v,F_pure_residual_projection,1,12,12,12,2.4864559891185555e-29,1.0196642639897956e-28,3.0326539310334464e-29,3482.7687201716026,0.042090976219404941,0.027601999773139336,0.92497411182356515,2.5690582522947458e-11,2.209112014334988e-14,1.7024233408410025e-14,2.556776516578817e-11,2.556776516578817e-11,1.2514647096395493e-09
balls,"[""soccer ball"", ""volleyball""]","[""basketball"", ""baseball""]",up_blocks.1.attentions.0.transformer_blocks.0.attn2.to_v,G_full_afr,1,12,12,12,2.610752012205539e-29,1.0320277732533971e-28,7.4472821720478208e-29,1198.8734519085087,0.014488976446265605,0.027601999773139336,0.92497411182356515,2.5690582522947458e-11,2.209112014334988e-14,1.7024233408410025e-14,2.556776516578817e-11,2.556776516578817e-11,1.2514647096395493e-09
balls,"[""soccer ball"", ""volleyball""]","[""basketball"", ""baseball""]",up_blocks.1.attentions.1.transformer_blocks.0.attn2.to_v,C_objective_faithful,,12,12,,0.76378224917540349,0.95642131359107674,0.17108847818419828,6927.6015463308795,0.066911923567661916,,,,,,,,
balls,"[""soccer ball"", ""volleyball""]","[""basketball"", ""baseball""]",up_blocks.1.attentions.1.transformer_blocks.0.attn2.to_v,F_pure_residual_projection,1,12,12,12,2.1342843236931262e-29,1.2161779617509967e-28,1.038424189128064e-29,4483.2319402706398,0.043302385525098706,0.028662992927502108,0.92636758127374941,2.5087294440356461e-11,1.5801563290934457e-14,1.4379383594772807e-14,2.4971052570779925e-11,2.4971052570779925e-11,1.3387762010097504e-09
balls,"[""soccer ball"", ""volleyball""]","[""basketball"", ""baseball""]",up_blocks.1.attentions.1.transformer_blocks.0.attn2.to_v,G_full_afr,1,12,12,12,2.2448265647370131e-29,1.2285610749315491e-28,2.3482231343958076e-29,1515.6622824316566,0.014639392597596597,0.028662992927502108,0.92636758127374941,2.5087294440356461e-11,1.5801563290934457e-14,1.4379383594772807e-14,2.4971052570779925e-11,2.4971052570779925e-11,1.3387762010097504e-09
balls,"[""soccer ball"", ""volleyball""]","[""basketball"", ""baseball""]",up_blocks.1.attentions.2.transformer_blocks.0.attn2.to_v,C_objective_faithful,,12,12,,0.74017488031357825,0.95752468784305533,0.22012536521003298,5850.2337177320114,0.067522603261396016,,,,,,,,
balls,"[""soccer ball"", ""volleyball""]","[""basketball"", ""baseball""]",up_blocks.1.attentions.2.transformer_blocks.0.attn2.to_v,F_pure_residual_projection,1,12,12,12,1.9529253827913488e-29,9.9502424688473518e-29,9.6105368094939323e-30,3525.9463970985726,0.040695994584047775,0.026155562745540546,0.92748707290198606,2.4761152977903201e-11,1.7386713979689079e-14,1.604771150790397e-14,2.4662529990105849e-11,2.4662529990105849e-11,7.8580342233181e-10
balls,"[""soccer ball"", ""volleyball""]","[""basketball"", ""baseball""]",up_blocks.1.attentions.2.transformer_blocks.0.attn2.to_v,G_full_afr,1,12,12,12,1.9971189923021889e-29,1.0097893641727637e-28,1.9858456559815552e-29,1259.79924504262,0.014540431838507228,0.026155562745540546,0.92748707290198606,2.4761152977903201e-11,1.7386713979689079e-14,1.604771150790397e-14,2.4662529990105849e-11,2.4662529990105849e-11,7.8580342233181e-10
balls,"[""soccer ball"", ""volleyball""]","[""basketball"", ""baseball""]",up_blocks.2.attentions.0.transformer_blocks.0.attn2.to_v,C_objective_faithful,,12,12,,0.5907721763609648,0.9222845204730078,0.25067852230818866,7600.4832561928724,0.087844726083609201,,,,,,,,
balls,"[""soccer ball"", ""volleyball""]","[""basketball"", ""baseball""]",up_blocks.2.attentions.0.transformer_blocks.0.attn2.to_v,F_pure_residual_projection,1,12,12,12,5.0828507748174621e-29,4.7778618400909975e-29,7.5736259564002938e-29,5695.2067564152567,0.065823956272672429,0.044743197636655414,0.28418553584980127,6.7327752012081603e-12,1.4650888883241954e-14,1.5225036155651426e-14,6.6637545871707974e-12,6.6637545871707974e-12,4.220055416226387e-10
balls,"[""soccer ball"", ""volleyball""]","[""basketball"", ""baseball""]",up_blocks.2.attentions.0.transformer_blocks.0.attn2.to_v,G_full_afr,1,12,12,12,5.2182535246987736e-29,4.8098366799015381e-29,1.3254599313857337e-28,1823.9450469501382,0.021080758636017015,0.044743197636655414,0.28418553584980127,6.7327752012081603e-12,1.4650888883241954e-14,1.5225036155651426e-14,6.6637545871707974e-12,6.6637545871707974e-12,4.220055416226387e-10
balls,"[""soccer ball"", ""volleyball""]","[""basketball"", ""baseball""]",up_blocks.2.attentions.1.transformer_blocks.0.attn2.to_v,C_objective_faithful,,12,12,,0.5113849130418775,0.91707312932833407,0.25585500858524579,5322.9722139209925,0.09684401751904867,,,,,,,,
balls,"[""soccer ball"", ""volleyball""]","[""basketball"", ""baseball""]",up_blocks.2.attentions.1.transformer_blocks.0.attn2.to_v,F_pure_residual_projection,1,12,12,12,5.2374427639354145e-29,6.4608339483327434e-29,2.1399670446300069e-29,5567.3834834270374,0.10129073794415132,0.077992242623971295,0.28332029064304487,6.8473497518446242e-12,1.5411080035503978e-14,1.7183491463157733e-14,6.769722375643276e-12,6.769722375643276e-12,2.5465851649641991e-10
balls,"[""soccer ball"", ""volleyball""]","[""basketball"", ""baseball""]",up_blocks.2.attentions.1.transformer_blocks.0.attn2.to_v,G_full_afr,1,12,12,12,5.1172313444042137e-29,6.4568633842492981e-29,3.0090032201505826e-29,1280.5875509149862,0.023298495320180024,0.077992242623971295,0.28332029064304487,6.8473497518446242e-12,1.5411080035503978e-14,1.7183491463157733e-14,6.769722375643276e-12,6.769722375643276e-12,2.5465851649641991e-10
balls,"[""soccer ball"", ""volleyball""]","[""basketball"", ""baseball""]",up_blocks.2.attentions.2.transformer_blocks.0.attn2.to_v,C_objective_faithful,,12,12,,0.63170341712059608,0.93984800014322289,0.29944933835955972,4337.7601081777902,0.12207904929894543,,,,,,,,
balls,"[""soccer ball"", ""volleyball""]","[""basketball"", ""baseball""]",up_blocks.2.attentions.2.transformer_blocks.0.attn2.to_v,F_pure_residual_projection,1,12,12,12,7.7157411331548612e-30,4.0865628414074898e-29,7.0571406534577642e-30,2818.4752405871022,0.079321301607900574,0.057867934884331,0.27729780441853075,6.6197099171972919e-12,1.2798633354396975e-14,1.1640710304607397e-14,6.5509580809846613e-12,6.5509580809846613e-12,1.3824319466948509e-10
balls,"[""soccer ball"", ""volleyball""]","[""basketball"", ""baseball""]",up_blocks.2.attentions.2.transformer_blocks.0.attn2.to_v,G_full_afr,1,12,12,12,8.7084542874428279e-30,4.1417118049991592e-29,1.1673299618690349e-29,762.28934361805227,0.021453366723569574,0.057867934884331,0.27729780441853075,6.6197099171972919e-12,1.2798633354396975e-14,1.1640710304607397e-14,6.5509580809846613e-12,6.5509580809846613e-12,1.3824319466948509e-10
balls,"[""soccer ball"", ""volleyball""]","[""basketball"", ""baseball""]",up_blocks.3.attentions.0.transformer_blocks.0.attn2.to_v,C_objective_faithful,,12,12,,0.39272001236556792,0.88784836246466414,0.32834823493913329,1560.8537510003507,0.22820049161036055,,,,,,,,
balls,"[""soccer ball"", ""volleyball""]","[""basketball"", ""baseball""]",up_blocks.3.attentions.0.transformer_blocks.0.attn2.to_v,F_pure_residual_projection,1,12,12,12,2.2345854156510904e-28,5.6985259167405853e-29,2.7787304563779063e-28,872.50219420683334,0.12756187408430228,0.094673544756390407,0.36556673894415637,1.9421154880770962e-12,1.1348039385791034e-14,2.091185117869158e-14,1.8871386805653831e-12,1.8871386805653831e-12,1.0004441719502211e-11
balls,"[""soccer ball"", ""volleyball""]","[""basketball"", ""baseball""]",up_blocks.3.attentions.0.transformer_blocks.0.attn2.to_v,G_full_afr,1,12,12,12,2.2402303366503135e-28,5.7535394661883549e-29,3.1077123230916553e-28,224.95075200475807,0.032888329327911872,0.094673544756390407,0.36556673894415637,1.9421154880770962e-12,1.1348039385791034e-14,2.091185117869158e-14,1.8871386805653831e-12,1.8871386805653831e-12,1.0004441719502211e-11
