edit_seed,variant,projection,layer,output_dimension,official_alpha_mean,official_alpha_std,official_alpha_min,official_alpha_max,official_alpha_p50,official_alpha_p95,official_alpha_p99,controlled_alpha_mean,controlled_alpha_std,controlled_alpha_min,controlled_alpha_max,controlled_alpha_p50,controlled_alpha_p95,controlled_alpha_p99,constant_alpha_value,constant_mean_abs_error,exact_multiset_preserved,identity_exact_all_ones,trace_B,frobenius_B,shuffle_salt,permutation_seed
20260820,constant_mean,to_k,3,640,0.007932133584108669,0.0003394151418498133,5.885453550164232e-44,0.00796080194413662,0.007960767485201359,0.00796080194413662,0.00796080194413662,0.007932133972644806,0.0,0.007932133972644806,0.007932133972644806,0.007932133972644806,0.007932133972644806,0.007932133972644806,0.007932133972644806,3.8853613729128433e-10,False,False,5.076565742492676,0.20066888047325862,,
20260820,constant_mean,to_k,4,1280,0.007442973732031533,0.00011261906624345881,0.006500337738543749,0.007456438150256872,0.007456398569047451,0.007456438150256872,0.007456438150256872,0.007442973554134369,0.0,0.007442973554134369,0.007442973554134369,0.007442973554134369,0.007442973554134369,0.007442973554134369,0.007442973554134369,1.7789716401372946e-10,False,False,9.527006149291992,0.2662879171484426,,
20260820,constant_mean,to_k,5,1280,0.007708247260598,3.184776956186008e-05,0.0074555459432303905,0.0077122789807617664,0.007712238002568483,0.0077122789807617664,0.0077122789807617664,0.007708247285336256,0.0,0.007708247285336256,0.007708247285336256,0.007708247285336256,0.007708247285336256,0.007708247285336256,0.007708247285336256,2.47382557147513e-11,False,False,9.866556525230408,0.27577863867824093,,
20260820,constant_mean,to_k,6,1280,0.007836027089797425,1.483524327510608e-05,0.007721194066107273,0.007837959565222263,0.007837925106287003,0.007837959565222263,0.007837959565222263,0.007836027070879936,0.0,0.007836027070879936,0.007836027070879936,0.007836027070879936,0.007836027070879936,0.007836027070879936,0.007836027070879936,1.8917489102987517e-11,False,False,10.030114650726318,0.2803502272642576,,
20260820,constant_mean,to_k,7,1280,0.007302810158580542,0.00018564056694282037,0.0057032969780266285,0.00732435891404748,0.00732432072982192,0.00732435891404748,0.00732435891404748,0.007302810437977314,0.0,0.007302810437977314,0.007302810437977314,0.007302810437977314,0.007302810437977314,0.007302810437977314,0.007302810437977314,2.793967722111712e-10,False,False,9.347597360610962,0.26127328905779545,,
20260820,constant_mean,to_k,8,1280,0.007815975750781945,0.00017039485248844305,0.006497127469629049,0.007837987504899502,0.007837973535060883,0.007837987504899502,0.007837987504899502,0.007815975695848465,0.0,0.007815975695848465,0.007815975695848465,0.007815975695848465,0.007815975695848465,0.007815975695848465,0.007815975695848465,5.493347964014017e-11,False,False,10.004448890686035,0.2796328474624542,,
20260820,constant_mean,to_k,9,640,0.007445026118512032,0.0003006104302225596,1.401298464324817e-45,0.007463347632437944,0.007463308051228523,0.007463347632437944,0.007463347632437944,0.007445025723427534,0.0,0.007445025723427534,0.007445025723427534,0.007445025723427534,0.007445025723427534,0.007445025723427534,0.007445025723427534,3.9508449810321533e-10,False,False,4.764816462993622,0.18834590819659028,,
20260820,constant_mean,to_k,10,640,0.007693598099285737,0.00013268446995589646,0.006641249638050795,0.007710319943726063,0.007710285950452089,0.007710319943726063,0.007710319943726063,0.007693598512560129,0.0,0.007693598512560129,0.007693598512560129,0.007693598512560129,0.007693598512560129,0.007693598512560129,0.007693598512560129,4.132743921386739e-10,False,False,4.923903048038483,0.19463435762058826,,
20260820,constant_mean,to_k,11,640,0.007705323594564106,3.16105200974772e-05,0.0074545955285429955,0.007709320168942213,0.007709286641329527,0.007709320168942213,0.007709320168942213,0.007705323398113251,0.0,0.007705323398113251,0.007705323398113251,0.007705323398113251,0.007705323398113251,0.007705323398113251,0.007705323398113251,1.964508555829525e-10,False,False,4.9314069747924805,0.19493097636980988,,
20260820,constant_mean,to_k,12,320,0.0081856654927833,0.00013815556862359642,0.007187760900706053,0.008204750716686249,0.008204715326428413,0.008204750716686249,0.008204750716686249,0.008185665123164654,0.0,0.008185665123164654,0.008185665123164654,0.008185665123164654,0.008185665123164654,0.008185665123164654,0.008185665123164654,3.6961864645357334e-10,False,False,2.619412839412689,0.14642962925156283,,
