projection,layer_index,target_index,target_concept,official_mean,v1_mean,direct_mean,official_median,v1_median,direct_median,official_p95,v1_p95,direct_p95,official_max,v1_max,direct_max,official_contribution_frobenius,v1_contribution_frobenius,direct_contribution_frobenius,direct_to_official_contribution_ratio,direct_to_v1_contribution_ratio
to_k,0,2,tabby,0.008934764831792563,0.04711251805665597,0.0022801392744149556,0.00916384533047676,0.0005006769788451493,0.0007636015361640602,0.009163876995444298,0.30943123996257815,0.008352330699563029,0.009163876995444298,0.9999914169311523,0.047658272087574005,757.7574826013017,35330.62421177085,1375.2133009881447,1.8148462173770719,0.03892411559855698
to_k,0,3,tiger cat,0.006025325428345241,0.05033644414261289,0.0022279716429080667,0.0060631935484707355,0.0004985741106793284,0.0007585167768411338,0.006063247565180063,0.40477046966552743,0.008982799155637622,0.006063247565180063,0.9999942183494568,0.047398943454027176,497.5456606529123,35620.97432658782,1298.4519607785476,2.6097141699007746,0.0364518934511393
to_k,0,4,orange,0.007103587078745477,0.04422348230482385,0.002363676542000198,0.007193524390459061,0.000633900286629796,0.0008797954651527107,0.007193524390459061,0.2588314950466157,0.008453315915539862,0.007193524390459061,0.9999971389770508,0.05584233999252319,588.9311699301397,33515.374494428936,1526.4947689651317,2.5919748298365795,0.04554610509331686
to_k,0,5,lemon,0.0019165872133939832,0.06491010709023612,0.0026990318533338885,1.6354776732896426e-07,0.00036497465043794364,0.0009504036861471832,0.00390625,0.5211438477039344,0.010921407630667098,0.00390625,0.9999437928199768,0.042240846902132034,218.3732597430314,33312.33524155492,1203.1913523255223,5.509792516452637,0.036118493152789276
to_k,0,6,yawl,0.007143300637835637,0.07561684346529773,0.0026327770273886987,0.007233710493892431,0.0003234599280403927,0.001036442758049816,0.007233736105263233,0.5631719440221786,0.010193925769999623,0.007233736105263233,0.9986799359321594,0.02797670103609562,596.8748952801213,35309.792519621835,876.6927062890161,1.4688047917940534,0.02482859976596672
to_k,0,7,lifeboat,0.008934764238074423,0.05448050602642525,0.0023838302141747313,0.00916384533047676,0.0004959565994795412,0.0008883113332558423,0.009163876995444298,0.40261322557926227,0.009222479956224565,0.009163876995444298,0.999974250793457,0.04319865629076958,764.9671900962688,35365.457333790924,1273.4159485961463,1.6646674067627538,0.036007337232407996
to_k,0,8,soccer ball,0.0065764059720095245,0.05468313696328551,0.0023016294778710174,0.006638660095632076,0.0004276195395505056,0.0008391135197598487,0.006638660095632076,0.3030253499746325,0.007721557561308147,0.006638660095632076,0.9999456405639648,0.03762819617986679,547.9556196498653,40467.217036167676,1162.5319026152097,2.12158039981057,0.028727745265413083
to_k,0,9,volleyball,0.007103587317396886,0.039785431620794044,0.0020768401514209946,0.007193524390459061,0.0006222868978511542,0.0007733214588370174,0.007193524390459061,0.23650274500250837,0.007156617427244784,0.007193524390459061,0.9999971389770508,0.048396773636341095,596.7090665725964,34596.23261674442,1364.9672466273141,2.2874920511388783,0.039454216352062456
to_k,1,0,golden retriever,0.006025325597147457,0.06848578341596294,0.000954725394204381,0.006063220556825399,0.0003250113222748041,0.0004205736768199131,0.006063247565180063,0.5285741031169896,0.0033830755390226856,0.006063247565180063,0.9994403123855591,0.010286821983754635,267.87834568070366,19805.249486717505,134.44922153504695,0.5019040310757445,0.006788564901705279
to_k,1,1,labrador retriever,0.008051964547485113,0.07304370640311504,0.0008107361758285962,0.008205806836485863,0.00042580862645991147,0.0004067818372277543,0.008205842226743698,0.6968748211860659,0.0033265896840021024,0.008205842226743698,0.9995900392532349,0.00889299064874649,358.1928607302628,9998.468517812793,64.04594901412419,0.17880297469790724,0.00640557590395199
to_k,1,2,tabby,0.00808421736001037,0.07749785699927543,0.0007966272747948588,0.00823868066072464,0.00035221925645601004,0.00036653703136835247,0.008238708600401878,0.6521807014942173,0.0031446621869690725,0.008238708600401878,0.9948669672012329,0.00674104131758213,368.16632288859864,20144.124526064916,124.31291745086158,0.33765423321588467,0.006171174989015304
to_k,1,3,tiger cat,0.007584995456272736,0.06360066725501383,0.0008545522947806083,0.007705377414822578,0.0003191437281202525,0.00030156111461110413,0.007705410942435265,0.4089139759540564,0.002996354084461929,0.007705410942435265,0.9999904632568359,0.014559678733348846,335.4111086561601,9934.275361463666,86.29328717343593,0.2572761752560132,0.00868641989814161
to_k,1,4,orange,0.008050863031530752,0.08649334271570411,0.001260690042191731,0.008204687386751175,0.0002889692405005917,0.0005978496337775141,0.008204715326428413,0.6688754558563235,0.004704776569269598,0.008204715326428413,0.9967692494392395,0.010334976948797703,364.98580164129305,20260.570679427583,182.71739665297596,0.500615081001288,0.009018373645245131
to_k,1,5,lemon,0.008503276939154602,0.08403681702432664,0.001361799456124422,0.008693431504070759,0.0002976936666527763,0.0006128049280960113,0.008693461306393147,0.6945711404085162,0.005427226587198676,0.008693461306393147,0.9865810871124268,0.009825380519032478,391.60467835943524,18857.09642169692,164.80529591523884,0.4208460854085403,0.008739696304761659
to_k,1,6,yawl,0.008934764238074423,0.06975001883444065,0.001047288368774657,0.00916384533047676,0.0004273372032912448,0.0005513926444109529,0.009163876995444298,0.45840785801410683,0.003339223423972726,0.009163876995444298,0.999882698059082,0.01224481500685215,408.50392704935115,8862.326144329496,73.76680728285311,0.18057796363348394,0.008323639423951052
to_k,1,7,lifeboat,0.008503306246711872,0.07583164473034003,0.0008225122622458732,0.008693461306393147,0.00026523866108618677,0.0003295110655017197,0.008693492040038109,0.6168618112802509,0.0031530264299362907,0.008693492040038109,0.9980785250663757,0.007816611789166927,389.33198351138503,15656.64119931922,94.39636860033188,0.2424572668008702,0.006029158323206411
to_k,1,8,soccer ball,0.008051930365036241,0.06859003467307048,0.0012514616467020512,0.008205770514905453,0.00037204960244707763,0.0005653308762703091,0.008205806836485863,0.5885213047266007,0.004783329041674733,0.008205806836485863,0.9994708299636841,0.013931366614997387,360.2674372437348,8297.355664784825,96.59330827676787,0.2681155671902115,0.011641456890503539
to_k,1,9,volleyball,0.010613442049361765,0.08057320444100924,0.001030947563279126,0.011026933789253235,0.00022105346579337493,0.0003704959526658058,0.01102697104215622,0.6427939862012867,0.0040738353971391935,0.01102697104215622,0.9970417022705078,0.009412277489900589,487.65482362503695,17679.138195443284,130.95605396006803,0.2685425174031736,0.007407377696375571
to_k,2,0,golden retriever,0.0063011936836119276,0.07568024479617748,0.0018389811090163799,0.006350789684802294,0.0003010104555869475,0.0007185889990068972,0.006350829266011715,0.5910703599452942,0.007194828055798986,0.006350829266011715,0.9999188780784607,0.024731066077947617,497.22820273370945,25338.52937744373,371.6378287394781,0.7474190456137677,0.014666906007193488
to_k,2,1,labrador retriever,0.007100749666278716,0.0698440602632104,0.0019014494572733188,0.0071906135417521,0.0003354568325448781,0.0006887995987199247,0.007190651725977659,0.5573630034923548,0.007680171495303508,0.007190651725977659,0.9999990463256836,0.03813861310482025,562.2609959764555,21370.74959454859,352.34964300024296,0.626665633080829,0.016487472348191423
to_k,2,2,tabby,0.007101187097578077,0.07381629406173147,0.001888713775671021,0.00719109084457159,0.0003383352159289643,0.0007690756174270064,0.00719109084457159,0.7068177223205547,0.008355046389624459,0.00719109084457159,0.9939563870429993,0.016795432195067406,571.5616241417432,25629.452361208147,394.6198847445347,0.6904240384177224,0.015397125119295087
to_k,2,3,tiger cat,0.0059998744844051545,0.07640263517379822,0.0021659469797530146,0.006037588231265545,0.0002891475014621392,0.0008789662679191679,0.0060376315377652645,0.6240829825401304,0.0084857908077538,0.0060376315377652645,0.9998493194580078,0.026704177260398865,471.3763396500248,22306.776065869224,358.8929954936873,0.7613725282863132,0.01608896751524826
to_k,2,4,orange,0.008307239765417761,0.07619924060514335,0.0018850589867604717,0.008479497395455837,0.0003005100879818201,0.0007314954709727317,0.008479497395455837,0.6592705219984044,0.00788635709322988,0.008479497395455837,0.999995231628418,0.031085364520549774,666.9263190078057,25030.092649317194,350.737074583617,0.5259007848204473,0.014012615913876168
to_k,2,5,lemon,0.006330401770537719,0.07093601466964969,0.0024828008755838015,0.006380224600434303,0.0003021589509444311,0.0009551867260597646,0.0063802702352404594,0.617719802260398,0.010039337212219826,0.0063802702352404594,0.9999209046363831,0.033824678510427475,514.94656022242,23757.32758403869,449.102566365537,0.8721343165620077,0.01890374937066851
to_k,2,6,yawl,0.006579005728417542,0.07435006598038854,0.002157894102083732,0.00664128502830863,0.00032192574872169644,0.0008810818835627288,0.00664128502830863,0.5946407228708249,0.008435032330453382,0.00664128502830863,0.9999875426292419,0.03322048485279083,528.8267521592167,17439.507627498555,322.6531733230668,0.6101302023879532,0.018501277685977122
to_k,2,7,lifeboat,0.00759258857142413,0.07826236479164664,0.0021626227458874368,0.007713089231401682,0.00028294666844885796,0.0008963038271758705,0.007713123224675655,0.697527056932449,0.008943625818938013,0.007713123224675655,0.9989733099937439,0.021903622895479202,618.0093287414074,19973.40948704187,339.94393289108007,0.5500627855948146,0.017019824938332394
to_k,2,8,soccer ball,0.006297608935710741,0.07566949240523684,0.0021190480972614763,0.00634717708453536,0.0003330384352011606,0.0009713062609080225,0.0063472166657447815,0.5880129873752594,0.007784288190305233,0.0063472166657447815,0.9996224045753479,0.023184580728411674,504.2830069607934,19931.957439585203,323.0489484427455,0.640610419117021,0.016207587710435546
to_k,2,9,volleyball,0.006579042407975066,0.07094830722479628,0.002053907283843448,0.00664128502830863,0.00036673749855253845,0.0009382459975313395,0.0066413264721632,0.5932605415582656,0.007798858080059289,0.0066413264721632,0.9997063279151917,0.02381042204797268,528.0157955202957,24510.270782175918,379.4141013325713,0.7185658166886932,0.015479800476479622
to_k,3,0,golden retriever,0.007588845382269937,0.0631695926719658,0.0019876964274936695,0.007709286641329527,0.0004425320221344009,0.0008342943619936705,0.007709320168942213,0.5081739723682397,0.007747834129258985,0.007709320168942213,0.999995231628418,0.03587188944220543,646.2236398080987,25729.59556050484,467.1104275762656,0.7228309192077494,0.018154596580339733
to_k,3,1,labrador retriever,0.007101186394720571,0.06049809542097364,0.0020438570772724316,0.007191058713942766,0.00042703785584308207,0.0007786210917402059,0.00719109084457159,0.46764700561761796,0.007959833601489658,0.00719109084457159,0.999995231628418,0.039054397493600845,598.5919368976862,22677.484334818582,441.4119619351962,0.7374171530323238,0.019464767582595594
to_k,3,2,tabby,0.006297609059402021,0.06354273437558504,0.0021002582773790002,0.00634717708453536,0.00039720747736282647,0.0007825736538507044,0.0063472166657447815,0.5468979209661483,0.008709330251440404,0.0063472166657447815,0.9999828338623047,0.035989999771118164,539.6831959170178,25112.37360939386,469.58561932094074,0.8701134718916553,0.018699372135228248
to_k,3,3,tiger cat,0.006860807276098058,0.056256012084122634,0.0022433841244221798,0.006936695426702499,0.0004266456526238471,0.0008261484617833048,0.006936695426702499,0.38981710672378533,0.008217502478510141,0.006936695426702499,0.9999971389770508,0.044654473662376404,581.4487174018816,16226.707233571284,402.9043682933531,0.6929319065207887,0.024829705897434818
to_k,3,4,orange,0.006844123302289518,0.06085875325571806,0.0020503319246758882,0.00691979331895709,0.00039629173988942057,0.000823570357169956,0.006919824052602053,0.43081564754247575,0.007356565236113959,0.006919824052602053,0.9999980330467224,0.0390811413526535,580.1306348151461,21927.366091256343,405.0497588023128,0.6982043948280349,0.01847233986592802
to_k,3,5,lemon,0.006847454408125486,0.06270926371971655,0.0024606982443832236,0.006923161447048187,0.0004400574107421562,0.0009751713078003377,0.006923191715031862,0.5224110156297667,0.009994943859055623,0.006923191715031862,1.0,0.05647565796971321,594.8882187389136,21461.14682796806,507.6446734823718,0.8533446410462004,0.023654126107595135
to_k,3,6,yawl,0.006847834392101504,0.06384065814611403,0.002426116525270283,0.006923542357981205,0.00038707672501914203,0.0009679407521616668,0.006923579145222902,0.5224792152643182,0.009451029263436774,0.006923579145222902,0.9999656677246094,0.03754543140530586,587.8854359397811,20325.86578648432,473.65152030300334,0.805686773896404,0.023302895201539598
to_k,3,7,lifeboat,0.0060273913797573185,0.06865984703244976,0.002277637633787452,0.006065323017537594,0.00035103788832202554,0.0008687405497767031,0.006065323017537594,0.5593132436275481,0.009121338836848736,0.006065323017537594,0.9999942183494568,0.03959454968571663,525.9637176028824,21779.81794973882,425.88428597916544,0.8097217958686652,0.019554079238034795
to_k,3,8,soccer ball,0.0056757667909550944,0.075466993656471,0.002305125425336809,0.005702519323676825,0.0002812502352753654,0.0008727162203285843,0.005702519323676825,0.6681580275297159,0.009672285337001079,0.005702519323676825,0.9999580383300781,0.03252545744180679,483.63810613828053,23341.351612773422,433.82124385353353,0.896995580678038,0.01858595213552789
to_k,3,9,volleyball,0.006297610172623536,0.07072899486466895,0.002050630331505371,0.0063472166657447815,0.0003799230617005378,0.0009351458866149187,0.0063472166657447815,0.5508662462234495,0.0075762592721730455,0.0063472166657447815,0.9999608397483826,0.028440188616514206,538.2249625402279,19794.770180910815,334.34748990072774,0.6212039819237072,0.016890698242263878
to_k,4,0,golden retriever,0.007708835765515687,0.06672935834122029,0.0019126390272514928,0.007837404496967793,0.00037952016282361,0.0007828644884284586,0.007837432436645031,0.5779583305120464,0.007696830644272264,0.007837432436645031,1.0,0.0477885939180851,874.1149817644218,33294.90094905412,589.8014307325205,0.6747412446152019,0.017714467198295607
to_k,4,1,labrador retriever,0.006849344979127636,0.06811135734745051,0.0018550120689620128,0.0069251032546162605,0.00036708642437588423,0.000746380421333015,0.0069251032546162605,0.5256875574588771,0.007108578784391281,0.0069251032546162605,1.0,0.04508758336305618,765.4585101055401,33367.91344455186,584.1567309348723,0.7631461708542894,0.01750654058443233
to_k,4,2,tabby,0.00600055709874141,0.07421044368269918,0.0019352876580111297,0.006038275081664324,0.00030842662090435624,0.0007856870943214744,0.006038318853825331,0.6650764942169183,0.008015457494184369,0.006038318853825331,0.9999971389770508,0.03232498839497566,679.5058550621325,34258.74468063618,553.8684592225928,0.8151047634047957,0.01616721407587511
to_k,4,3,tiger cat,0.007479055747535312,0.07249257228739907,0.0020717893312302785,0.007591729052364826,0.00037097423046361655,0.0008981635619420558,0.007591762579977512,0.6083613008260725,0.008256524614989756,0.007591762579977512,0.9999990463256836,0.0370919369161129,842.2652920046597,33270.06190585001,601.7241424642947,0.7144116564890647,0.018086054187909133
to_k,4,4,orange,0.005676585656328825,0.06826523334908359,0.0021186353393652076,0.0057032969780266285,0.0003512170660542324,0.0008961281564552337,0.005703343544155359,0.5609128594398498,0.008069817814975976,0.005703343544155359,0.9999990463256836,0.04029650613665581,638.8443104290012,30739.3521793152,588.4237333770002,0.9210753289512084,0.01914235960291174
to_k,4,5,lemon,0.006591225306328852,0.07691977201212552,0.0023302073544612632,0.0066535817459225655,0.0003028211649507284,0.001035172666888684,0.006653623655438423,0.60783172249794,0.00866270917467773,0.006653623655438423,0.9997177124023438,0.025979507714509964,758.8627058108516,31241.248610784896,555.5337078823749,0.7320608901036745,0.017782058419092674
to_k,4,6,yawl,0.007470919648403651,0.07337814444426556,0.001920528643414072,0.0075834705494344234,0.0002898561069741845,0.0007707714103162289,0.00758350407704711,0.5782607465982437,0.007259161281399428,0.00758350407704711,0.9999990463256836,0.03411220759153366,850.4386401369848,29699.620943779722,509.29142002261324,0.5988573378328376,0.017148078118124233
to_k,4,7,lifeboat,0.006716214387415676,0.07363875322674289,0.0020720938791045493,0.006785104516893625,0.0003510189853841439,0.0009395634988322854,0.00678514689207077,0.65581257045269,0.008275634469464421,0.00678514689207077,0.9999980330467224,0.03419546037912369,775.1713786623375,32559.428681300706,539.6976207127574,0.6962300667551455,0.01657577060075113
to_k,4,8,soccer ball,0.00671564930016757,0.07229669494124664,0.00218445926609402,0.006784536875784397,0.00037354214873630553,0.0009978861780837178,0.006784573197364807,0.6097298741340634,0.008464625570923088,0.006784573197364807,0.9999408721923828,0.029136281460523605,759.1116061025756,33612.88065283875,603.018917966479,0.7943745203192105,0.017940114213791773
to_k,4,9,volleyball,0.006975000342936255,0.07536307408402365,0.00196593911786966,0.007057723123580217,0.0003349286562297493,0.0008683816704433411,0.007057723123580217,0.644495815038681,0.007790638995356858,0.007057723123580217,0.9998550415039062,0.024090241640806198,793.7362553445222,33070.47327585516,546.392500807277,0.6883804250192839,0.016522064750920863
to_k,5,0,golden retriever,0.007825900394527708,0.05674602413583898,0.0015720965409920132,0.007962746545672417,0.00043407130578998476,0.0006368952163029462,0.007962774485349655,0.43833705931901923,0.005810396536253392,0.007962774485349655,1.0,0.0351918525993824,787.9647271050598,28526.42922015234,550.1243523647048,0.6981586020808727,0.019284725337304836
to_k,5,1,labrador retriever,0.0077094524924177675,0.06283315758627736,0.0014449429121193163,0.007838028483092785,0.0004002983623649925,0.0006102516781538725,0.007838062942028046,0.4519199341535568,0.005171440355479717,0.007838062942028046,0.9999990463256836,0.02738858200609684,767.9182928474117,26457.4793908111,377.37946810781733,0.4914317989593771,0.014263621357629569
to_k,5,2,tabby,0.006714017315971432,0.06447073771563794,0.0015109913055322544,0.006782888434827328,0.00044803730270359665,0.0006896865670569241,0.00678292429074645,0.5485774517059321,0.005845755408518014,0.00678292429074645,0.9999942183494568,0.02552889846265316,675.7436794739843,29666.073635176235,431.0440315226767,0.6378809667272243,0.0145298645457271
to_k,5,3,tiger cat,0.0073529107132344505,0.06560287189057874,0.0015844072816358604,0.007457769941538572,0.0003643212985480204,0.0006305791612248868,0.007457802537828684,0.5384753167629241,0.006163373729214072,0.007457802537828684,0.9999990463256836,0.029970230534672737,735.0607699551664,28079.832515075293,445.43422011465185,0.6059828497469947,0.015863136643550504
to_k,5,4,orange,0.007230481530132238,0.07402009089857983,0.001485023993631902,0.007327788509428501,0.0003653405874501914,0.000696800765581429,0.007327820640057325,0.6021738976240157,0.005583055783063173,0.007327820640057325,0.9999961256980896,0.023383093997836113,723.9137927240561,25820.908826312152,325.8560369437185,0.45013099656180944,0.012619851575931481
to_k,5,5,lemon,0.007349722960134386,0.06984432607098938,0.001691762515535318,0.007454536389559507,0.00034246295399498194,0.0007074647292029113,0.007454569451510906,0.5626832842826843,0.006449095788411796,0.007454569451510906,0.9999980330467224,0.030053991824388504,754.106474033786,25531.008434007286,413.31800483509465,0.5480897181855741,0.01618886327594312
to_k,5,6,yawl,0.006975178682841943,0.06678209317397546,0.0013824655104972665,0.007057872600853443,0.00035634427331387997,0.0005563501908909529,0.007057903800159693,0.5179623216390608,0.005216566030867397,0.007057903800159693,1.0,0.029252495616674423,704.037276087185,20894.93468869187,306.75084500982376,0.43570256210672154,0.01468063191295038
to_k,5,7,lifeboat,0.007356035381235415,0.06153959000880036,0.001703979188201487,0.0074609387665987015,0.00043741799890995026,0.0007184296264313161,0.0074609718285501,0.4700831338763235,0.006372377253137528,0.0074609718285501,0.9999885559082031,0.02892392687499523,758.2976264145952,26729.929713655154,499.70248899484244,0.6589793658692434,0.018694493189765713
to_k,5,8,soccer ball,0.008404757928656182,0.0758389112195701,0.0015996836261816239,0.008585851639509201,0.00029726276989094913,0.0006854234961792827,0.008585880510509014,0.6200833827257146,0.006109838932752604,0.008585880510509014,0.9999961256980896,0.025341946631669998,850.3300546279478,27152.385505475388,368.56595401236746,0.43343870066268475,0.013573980596955087
to_k,5,9,volleyball,0.007108531023550313,0.06947882648847496,0.0015619546137752766,0.007198496721684933,0.0003183391090715304,0.0006109921669121832,0.00719852838665247,0.5715647637844083,0.006087160017341374,0.00719852838665247,0.9999971389770508,0.02715885639190674,716.5702243316721,33954.48295616026,484.6013513596411,0.6762789394600051,0.014272087487985776
to_k,6,0,golden retriever,0.007960568668931956,0.056078077480123056,0.0012736851178164472,0.008106210269033909,0.00047664511657785624,0.0005373532476369292,0.008106245659291744,0.42997376173734664,0.004706827620975673,0.008106245659291744,1.0,0.03228810802102089,683.8489578667834,25675.25420571659,445.66837345152896,0.6517058603726746,0.01735789526680912
to_k,6,1,labrador retriever,0.007473757088519051,0.06607706988858979,0.0011198475551221095,0.007586353924125433,0.0003937103756470606,0.00046584467054344714,0.0075863804668188095,0.5458355009555816,0.004384443303570151,0.0075863804668188095,0.9999980330467224,0.021054742857813835,635.8887709518116,27015.91320215243,331.5074412994914,0.5213292897172632,0.012270821231135704
to_k,6,2,tabby,0.006845596727362136,0.06452551228606751,0.0011549109206040148,0.006921280641108751,0.00044513095053844154,0.0005300660559441894,0.006921316962689161,0.5221471101045607,0.0043379570124670854,0.006921316962689161,0.9999942183494568,0.019478226080536842,588.4399276441302,28456.566787937452,351.4903727690613,0.5973258377899052,0.012351819366981955
to_k,6,3,tiger cat,0.007594517154211644,0.06698894694374928,0.0011472334566354346,0.007715048734098673,0.00039264756196644157,0.000502201117342338,0.007715082261711359,0.639556276798248,0.004760069958865641,0.007715082261711359,0.9999980330467224,0.0206612516194582,649.1803601279199,26128.204416735673,321.1272491908202,0.49466568755644824,0.012290444611843717
to_k,6,4,orange,0.0073499685691786,0.08052022871341791,0.001190978413008262,0.007454785984009504,0.0002859897358575836,0.0005435529164969921,0.0074548181146383286,0.6737388879060742,0.004564035497605799,0.0074548181146383286,0.9999322891235352,0.014390729367733002,630.6480364246192,27938.028485341903,250.9680347568496,0.3979526142342117,0.008983025945747162
to_k,6,5,lemon,0.007594517258985434,0.07676732744514539,0.0013573055451823477,0.007715048734098673,0.0002854459744412452,0.0005540182464756072,0.007715082261711359,0.6593671977519987,0.0054633034160360685,0.007715082261711359,0.9999675750732422,0.018750375136733055,665.8631609521052,26920.38456035328,321.76508142564387,0.4832300392854863,0.011952469724356022
to_k,6,6,yawl,0.007101860410330119,0.07519023920704626,0.0011381945211554052,0.007191738113760948,0.0003405987663427368,0.0005163624591659755,0.007191776763647795,0.6355553418397901,0.004421322653070091,0.007191776763647795,0.9999961256980896,0.01798475906252861,611.1219919288228,21076.84220306705,179.63375005961643,0.29394090285092916,0.008522801866091523
to_k,6,7,lifeboat,0.0068493474973365664,0.062200762802669375,0.0014227354110645444,0.006925072520971298,0.00046954615390859544,0.0006596744642592967,0.006925109773874283,0.4845161125063892,0.005215473286807535,0.006925109773874283,0.9999980330467224,0.026248419657349586,601.3291073830336,24287.516209744867,378.6308984774858,0.6296566951918828,0.015589527360791547
to_k,6,8,soccer ball,0.007227804711874342,0.07837348232778822,0.001344772602836201,0.007325075566768646,0.00033159607846755534,0.0005932605126872659,0.007325108163058758,0.6990298897027968,0.005608229525387286,0.007325108163058758,0.9997949600219727,0.015957225114107132,622.7424075095286,23747.968582223002,260.3633581999248,0.41809158178446515,0.010963605467914623
to_k,6,9,volleyball,0.008057558313885238,0.07021734913106456,0.0013692816495927728,0.008211507461965084,0.00043161843495909125,0.0006449983338825405,0.00821154285222292,0.5341633051633822,0.005066915950737888,0.00821154285222292,0.9999866485595703,0.02097848802804947,694.0177396897667,27244.854343218616,341.1366452865439,0.49153879760917296,0.012521140358801535
to_k,7,0,golden retriever,0.006863837027776753,0.046938110542112096,0.001501882210934834,0.006939725484699011,0.0006078766309656203,0.0006381651619449258,0.006939756218343973,0.2709409907460213,0.00505006886087358,0.006939756218343973,0.9999990463256836,0.035469572991132736,609.4575970684449,26360.024687698762,630.5322198905188,1.0345793094112619,0.023920016288329373
to_k,7,1,labrador retriever,0.005676232415498817,0.058682204276550465,0.0012634444090177653,0.0057029444724321365,0.0003951678954763338,0.000495627784403041,0.005702985916286707,0.42960167974233615,0.004575829743407666,0.005702985916286707,0.9999990463256836,0.025865240022540092,499.8951130406494,27706.60223288668,407.0797391606293,0.8143303035801578,0.014692517535673905
to_k,7,2,tabby,0.007228660657710861,0.05453329245435725,0.0013066450358010652,0.0073259733617305756,0.00047973163600545377,0.0005433197948150337,0.0073259733617305756,0.36583787947893126,0.004574219160713254,0.0073259733617305756,1.0,0.028651298955082893,648.239442941162,27374.369277201033,460.13645303274114,0.7098248309992236,0.016809024835358292
to_k,7,3,tiger cat,0.007227063209938933,0.0541626319600482,0.0012857521951714107,0.00732432072982192,0.0004920948122162372,0.0005416233907453716,0.00732435891404748,0.42067371755838395,0.0047604880761355165,0.00732435891404748,1.0,0.030899841338396072,642.9123393026279,26923.97283458876,445.5695675846328,0.6930487102922083,0.016549176093812474
to_k,7,4,orange,0.006714016951809754,0.0731612291650606,0.0012760358763272072,0.006782888434827328,0.00039040789124555886,0.0005981961148791015,0.00678292429074645,0.6035117775201796,0.0048974515870213505,0.00678292429074645,0.9997435212135315,0.014995581470429897,593.6356059742775,26998.65496791797,281.8992213331923,0.47486912593549374,0.010441232041676456
to_k,7,5,lemon,0.006715648846147814,0.06934893736229526,0.0015055677465209854,0.006784536875784397,0.0003907984064426273,0.0006748851737938821,0.006784573197364807,0.5553217202424998,0.005688775796443221,0.006784573197364807,0.999995231628418,0.02479034662246704,609.534458606265,27336.91555029119,406.5020520229316,0.6669057774886452,0.014870077469972709
to_k,7,6,yawl,0.008508582483045757,0.07628298286688277,0.001151156281045569,0.008698888123035431,0.0002737452887231484,0.000447095328127034,0.008698888123035431,0.6645203173160551,0.004722817195579408,0.008698888123035431,0.9997425079345703,0.013679959811270237,770.5767248618117,23544.23315567811,211.60500993324246,0.2746060231331147,0.008987551581488232
to_k,7,7,lifeboat,0.00782590056915069,0.05834710486278709,0.0014557124129934685,0.007962746545672417,0.0005248093220870942,0.0006569231627508998,0.007962774485349655,0.4387162670493125,0.0053869610419496885,0.007962774485349655,0.9999990463256836,0.030658982694149017,718.0286817739409,28521.378588133302,456.0881174721701,0.6351948453443002,0.015991096505479984
to_k,7,8,soccer ball,0.007471405463729752,0.07802248650226602,0.0013420863948698535,0.007583963684737682,0.0002474016946507618,0.0005439859814941883,0.0075839972123503685,0.6026987195014951,0.004965640720911323,0.0075839972123503685,0.9982070922851562,0.012501858174800873,671.2488887873116,26299.77006978176,275.27484452191027,0.4100935571293473,0.010466815633426356
to_k,7,9,volleyball,0.008177198107296136,0.06286839314137467,0.001395928183492247,0.008340073749423027,0.0003969292592955753,0.0005739320768043399,0.008340109139680862,0.5025621801614756,0.005296784406527874,0.008340109139680862,0.9999875426292419,0.02307451143860817,738.7535556920593,27870.431782607462,441.70475193765645,0.5979054158647946,0.015848507672324697
to_k,8,0,golden retriever,0.007473757275147363,0.047458129896688205,0.0013253649817477164,0.0075863804668188095,0.0005648444639518857,0.0004905428213533014,0.0075863804668188095,0.3459971740841863,0.005062487861141561,0.0075863804668188095,1.0,0.0407441072165966,645.3412848478358,26053.11379708081,558.2354604068793,0.865023629378531,0.021426823095112273
to_k,8,1,labrador retriever,0.0062987658759084296,0.04920827442304017,0.0011338187673904817,0.006348384544253349,0.0005638368020299822,0.000435593567090109,0.006348384544253349,0.31616169214248613,0.004117187904193995,0.006348384544253349,1.0,0.0384504608809948,537.6082612832477,25595.621477815323,449.48907350638297,0.836090339150429,0.017561170526606353
to_k,8,2,tabby,0.00723144160292577,0.05694983250050427,0.0012076076775491378,0.0073287575505673885,0.0004828694218304008,0.0004687262116931379,0.007328796200454235,0.45447611957788453,0.004784747515805065,0.007328796200454235,1.0,0.029356716200709343,625.6426137128043,25593.761271773397,425.14067970528214,0.6795264107448398,0.016611105932841423
to_k,8,3,tiger cat,0.006846508992020972,0.055263473948275535,0.0011314080897866158,0.006922202184796333,0.0004870449338341132,0.0004350059025455266,0.006922239437699318,0.3982007816433906,0.004271675483323634,0.006922239437699318,1.0,0.03242199122905731,586.8489604132405,25161.616744329243,410.65312981079256,0.6997594909627574,0.01632061778793856
to_k,8,4,orange,0.007470919988918467,0.05709016641866356,0.0012770216231620928,0.0075834705494344234,0.0005048479360993952,0.0005537078250199556,0.00758350407704711,0.4086809962987893,0.004638243489898738,0.00758350407704711,1.0,0.03761190176010132,643.6491984166495,24844.056489712344,425.4018818725144,0.6609219477302007,0.017122883376499677
