space_type,space_label,layer_id,layer_index,layer_name,animal,matched_eot_margin,matched_fixed_margin,oce_last_to_eot_margin,oce_minus_matched_eot_margin,matched_eot_rank,matched_fixed_rank,oce_last_to_eot_rank
W0,L11,layer_11,11,unet.up_blocks.2.attentions.2.transformer_blocks.0.attn2.to_v,horse,0.08657127618789673,0.010772466659545898,0.059212684631347656,-0.027358591556549072,1,1,1
W0,L12,layer_12,12,unet.up_blocks.3.attentions.0.transformer_blocks.0.attn2.to_v,cat,0.041551828384399414,-0.018188834190368652,-0.053964436054229736,-0.09551626443862915,1,5,6
W0,L12,layer_12,12,unet.up_blocks.3.attentions.0.transformer_blocks.0.attn2.to_v,dog,-0.04130911827087402,0.005165576934814453,-0.019790291786193848,0.021518826484680176,3,1,5
W0,L12,layer_12,12,unet.up_blocks.3.attentions.0.transformer_blocks.0.attn2.to_v,fox,0.0070015788078308105,-0.019546031951904297,0.012097299098968506,0.005095720291137695,1,4,1
W0,L12,layer_12,12,unet.up_blocks.3.attentions.0.transformer_blocks.0.attn2.to_v,bear,-0.04261326789855957,-0.0023870468139648438,0.018034040927886963,0.06064730882644653,7,3,1
W0,L12,layer_12,12,unet.up_blocks.3.attentions.0.transformer_blocks.0.attn2.to_v,wolf,-0.011488676071166992,-0.012047767639160156,-0.047054409980773926,-0.035565733909606934,3,4,7
W0,L12,layer_12,12,unet.up_blocks.3.attentions.0.transformer_blocks.0.attn2.to_v,rabbit,0.016555190086364746,-0.023489534854888916,-0.060397207736968994,-0.07695239782333374,1,7,5
W0,L12,layer_12,12,unet.up_blocks.3.attentions.0.transformer_blocks.0.attn2.to_v,deer,-0.0013359785079956055,-0.03950369358062744,-0.03163778781890869,-0.030301809310913086,2,8,3
W0,L12,layer_12,12,unet.up_blocks.3.attentions.0.transformer_blocks.0.attn2.to_v,horse,0.0013158917427062988,0.012315094470977783,0.00976473093032837,0.00844883918762207,1,1,1
W0,L13,layer_13,13,unet.up_blocks.3.attentions.1.transformer_blocks.0.attn2.to_v,cat,0.04457777738571167,-0.012019753456115723,-0.048816561698913574,-0.09339433908462524,1,6,6
