condition,condition_label,cross_readout,space_type,space_label,layer_id,layer_index,layer_name,animal,own_centroid_cosine_distance,nearest_other_concept,nearest_other_cosine_distance,margin,own_centroid_rank,rank1_own_centroid
oce_last_to_eot,OCE-last-token -> EOT-description centroid,True,W0,L9,layer_09,9,unet.up_blocks.2.attentions.0.transformer_blocks.0.attn2.to_v,horse,0.7305516004562378,deer,0.8590399622917175,0.12848836183547974,1,True
matched_eot,Matched EOT,False,W0,L10,layer_10,10,unet.up_blocks.2.attentions.1.transformer_blocks.0.attn2.to_v,cat,0.23684030771255493,dog,0.4368400573730469,0.19999974966049194,1,True
matched_eot,Matched EOT,False,W0,L10,layer_10,10,unet.up_blocks.2.attentions.1.transformer_blocks.0.attn2.to_v,dog,0.21083056926727295,cat,0.35946786403656006,0.1486372947692871,1,True
matched_eot,Matched EOT,False,W0,L10,layer_10,10,unet.up_blocks.2.attentions.1.transformer_blocks.0.attn2.to_v,fox,0.4079786539077759,cat,0.38545870780944824,-0.022519946098327637,3,False
matched_eot,Matched EOT,False,W0,L10,layer_10,10,unet.up_blocks.2.attentions.1.transformer_blocks.0.attn2.to_v,bear,0.5388250350952148,wolf,0.4126685857772827,-0.12615644931793213,8,False
matched_eot,Matched EOT,False,W0,L10,layer_10,10,unet.up_blocks.2.attentions.1.transformer_blocks.0.attn2.to_v,wolf,0.3421839475631714,cat,0.44678378105163574,0.10459983348846436,1,True
matched_eot,Matched EOT,False,W0,L10,layer_10,10,unet.up_blocks.2.attentions.1.transformer_blocks.0.attn2.to_v,rabbit,0.4011995792388916,cat,0.4075621962547302,0.006362617015838623,1,True
matched_eot,Matched EOT,False,W0,L10,layer_10,10,unet.up_blocks.2.attentions.1.transformer_blocks.0.attn2.to_v,deer,0.3008246421813965,wolf,0.37707358598709106,0.07624894380569458,1,True
matched_eot,Matched EOT,False,W0,L10,layer_10,10,unet.up_blocks.2.attentions.1.transformer_blocks.0.attn2.to_v,horse,0.2941778302192688,dog,0.4505438804626465,0.15636605024337769,1,True
matched_fixed,Matched fixed suffix,False,W0,L10,layer_10,10,unet.up_blocks.2.attentions.1.transformer_blocks.0.attn2.to_v,cat,0.13651418685913086,dog,0.1777559518814087,0.04124176502227783,1,True
matched_fixed,Matched fixed suffix,False,W0,L10,layer_10,10,unet.up_blocks.2.attentions.1.transformer_blocks.0.attn2.to_v,dog,0.11754941940307617,horse,0.14143836498260498,0.02388894557952881,1,True
matched_fixed,Matched fixed suffix,False,W0,L10,layer_10,10,unet.up_blocks.2.attentions.1.transformer_blocks.0.attn2.to_v,fox,0.1399451494216919,cat,0.13232827186584473,-0.007616877555847168,2,False
matched_fixed,Matched fixed suffix,False,W0,L10,layer_10,10,unet.up_blocks.2.attentions.1.transformer_blocks.0.attn2.to_v,bear,0.14032518863677979,dog,0.13055282831192017,-0.00977236032485962,6,False
matched_fixed,Matched fixed suffix,False,W0,L10,layer_10,10,unet.up_blocks.2.attentions.1.transformer_blocks.0.attn2.to_v,wolf,0.12858617305755615,cat,0.14005529880523682,0.011469125747680664,1,True
matched_fixed,Matched fixed suffix,False,W0,L10,layer_10,10,unet.up_blocks.2.attentions.1.transformer_blocks.0.attn2.to_v,rabbit,0.13930749893188477,cat,0.13220113515853882,-0.007106363773345947,2,False
matched_fixed,Matched fixed suffix,False,W0,L10,layer_10,10,unet.up_blocks.2.attentions.1.transformer_blocks.0.attn2.to_v,deer,0.12310951948165894,fox,0.12134885787963867,-0.0017606616020202637,2,False
matched_fixed,Matched fixed suffix,False,W0,L10,layer_10,10,unet.up_blocks.2.attentions.1.transformer_blocks.0.attn2.to_v,horse,0.10546505451202393,dog,0.13500046730041504,0.029535412788391113,1,True
oce_last_to_eot,OCE-last-token -> EOT-description centroid,True,W0,L10,layer_10,10,unet.up_blocks.2.attentions.1.transformer_blocks.0.attn2.to_v,cat,0.5068674087524414,fox,0.7123085856437683,0.2054411768913269,1,True
oce_last_to_eot,OCE-last-token -> EOT-description centroid,True,W0,L10,layer_10,10,unet.up_blocks.2.attentions.1.transformer_blocks.0.attn2.to_v,dog,0.39006197452545166,cat,0.5598937273025513,0.1698317527770996,1,True
oce_last_to_eot,OCE-last-token -> EOT-description centroid,True,W0,L10,layer_10,10,unet.up_blocks.2.attentions.1.transformer_blocks.0.attn2.to_v,fox,0.7609935998916626,cat,0.7421318888664246,-0.018861711025238037,3,False
oce_last_to_eot,OCE-last-token -> EOT-description centroid,True,W0,L10,layer_10,10,unet.up_blocks.2.attentions.1.transformer_blocks.0.attn2.to_v,bear,0.7028846740722656,wolf,0.6943897008895874,-0.008494973182678223,3,False
oce_last_to_eot,OCE-last-token -> EOT-description centroid,True,W0,L10,layer_10,10,unet.up_blocks.2.attentions.1.transformer_blocks.0.attn2.to_v,wolf,0.6001902222633362,cat,0.6776461601257324,0.07745593786239624,1,True
oce_last_to_eot,OCE-last-token -> EOT-description centroid,True,W0,L10,layer_10,10,unet.up_blocks.2.attentions.1.transformer_blocks.0.attn2.to_v,rabbit,0.6571931838989258,cat,0.6536588072776794,-0.003534376621246338,2,False
oce_last_to_eot,OCE-last-token -> EOT-description centroid,True,W0,L10,layer_10,10,unet.up_blocks.2.attentions.1.transformer_blocks.0.attn2.to_v,deer,0.6764634847640991,wolf,0.750747799873352,0.07428431510925293,1,True
oce_last_to_eot,OCE-last-token -> EOT-description centroid,True,W0,L10,layer_10,10,unet.up_blocks.2.attentions.1.transformer_blocks.0.attn2.to_v,horse,0.5971180200576782,wolf,0.7104375958442688,0.11331957578659058,1,True
matched_eot,Matched EOT,False,W0,L11,layer_11,11,unet.up_blocks.2.attentions.2.transformer_blocks.0.attn2.to_v,cat,0.3659352660179138,dog,0.44122314453125,0.07528787851333618,1,True
matched_eot,Matched EOT,False,W0,L11,layer_11,11,unet.up_blocks.2.attentions.2.transformer_blocks.0.attn2.to_v,dog,0.3568843603134155,cat,0.4366128444671631,0.07972848415374756,1,True
matched_eot,Matched EOT,False,W0,L11,layer_11,11,unet.up_blocks.2.attentions.2.transformer_blocks.0.attn2.to_v,fox,0.5457490682601929,cat,0.5386173725128174,-0.007131695747375488,4,False
matched_eot,Matched EOT,False,W0,L11,layer_11,11,unet.up_blocks.2.attentions.2.transformer_blocks.0.attn2.to_v,bear,0.5633678436279297,wolf,0.5227991342544556,-0.04056870937347412,5,False
matched_eot,Matched EOT,False,W0,L11,layer_11,11,unet.up_blocks.2.attentions.2.transformer_blocks.0.attn2.to_v,wolf,0.4753333330154419,deer,0.5738972425460815,0.09856390953063965,1,True
matched_eot,Matched EOT,False,W0,L11,layer_11,11,unet.up_blocks.2.attentions.2.transformer_blocks.0.attn2.to_v,rabbit,0.5139018297195435,cat,0.5253148078918457,0.011412978172302246,1,True
matched_eot,Matched EOT,False,W0,L11,layer_11,11,unet.up_blocks.2.attentions.2.transformer_blocks.0.attn2.to_v,deer,0.3868623375892639,wolf,0.45819753408432007,0.07133519649505615,1,True
matched_eot,Matched EOT,False,W0,L11,layer_11,11,unet.up_blocks.2.attentions.2.transformer_blocks.0.attn2.to_v,horse,0.3696441650390625,dog,0.45621544122695923,0.08657127618789673,1,True
matched_fixed,Matched fixed suffix,False,W0,L11,layer_11,11,unet.up_blocks.2.attentions.2.transformer_blocks.0.attn2.to_v,cat,0.1177482008934021,dog,0.12980663776397705,0.012058436870574951,1,True
matched_fixed,Matched fixed suffix,False,W0,L11,layer_11,11,unet.up_blocks.2.attentions.2.transformer_blocks.0.attn2.to_v,dog,0.11118429899215698,cat,0.13640499114990234,0.02522069215774536,1,True
matched_fixed,Matched fixed suffix,False,W0,L11,layer_11,11,unet.up_blocks.2.attentions.2.transformer_blocks.0.attn2.to_v,fox,0.14439547061920166,dog,0.12938380241394043,-0.01501166820526123,4,False
matched_fixed,Matched fixed suffix,False,W0,L11,layer_11,11,unet.up_blocks.2.attentions.2.transformer_blocks.0.attn2.to_v,bear,0.14193308353424072,dog,0.11606472730636597,-0.025868356227874756,7,False
matched_fixed,Matched fixed suffix,False,W0,L11,layer_11,11,unet.up_blocks.2.attentions.2.transformer_blocks.0.attn2.to_v,wolf,0.13590705394744873,dog,0.13794851303100586,0.002041459083557129,1,True
matched_fixed,Matched fixed suffix,False,W0,L11,layer_11,11,unet.up_blocks.2.attentions.2.transformer_blocks.0.attn2.to_v,rabbit,0.14271795749664307,cat,0.13869035243988037,-0.004027605056762695,2,False
matched_fixed,Matched fixed suffix,False,W0,L11,layer_11,11,unet.up_blocks.2.attentions.2.transformer_blocks.0.attn2.to_v,deer,0.129156231880188,dog,0.12470781803131104,-0.004448413848876953,3,False
matched_fixed,Matched fixed suffix,False,W0,L11,layer_11,11,unet.up_blocks.2.attentions.2.transformer_blocks.0.attn2.to_v,horse,0.11516988277435303,dog,0.12594234943389893,0.010772466659545898,1,True
oce_last_to_eot,OCE-last-token -> EOT-description centroid,True,W0,L11,layer_11,11,unet.up_blocks.2.attentions.2.transformer_blocks.0.attn2.to_v,cat,0.6346555352210999,dog,0.7545341849327087,0.11987864971160889,1,True
oce_last_to_eot,OCE-last-token -> EOT-description centroid,True,W0,L11,layer_11,11,unet.up_blocks.2.attentions.2.transformer_blocks.0.attn2.to_v,dog,0.6066014170646667,cat,0.6836144924163818,0.07701307535171509,1,True
oce_last_to_eot,OCE-last-token -> EOT-description centroid,True,W0,L11,layer_11,11,unet.up_blocks.2.attentions.2.transformer_blocks.0.attn2.to_v,fox,0.8861703872680664,cat,0.820758581161499,-0.06541180610656738,3,False
oce_last_to_eot,OCE-last-token -> EOT-description centroid,True,W0,L11,layer_11,11,unet.up_blocks.2.attentions.2.transformer_blocks.0.attn2.to_v,bear,0.7255591750144958,wolf,0.7243645191192627,-0.0011946558952331543,2,False
oce_last_to_eot,OCE-last-token -> EOT-description centroid,True,W0,L11,layer_11,11,unet.up_blocks.2.attentions.2.transformer_blocks.0.attn2.to_v,wolf,0.6782227754592896,deer,0.758102297782898,0.0798795223236084,1,True
oce_last_to_eot,OCE-last-token -> EOT-description centroid,True,W0,L11,layer_11,11,unet.up_blocks.2.attentions.2.transformer_blocks.0.attn2.to_v,rabbit,0.7692604064941406,cat,0.7983291149139404,0.029068708419799805,1,True
oce_last_to_eot,OCE-last-token -> EOT-description centroid,True,W0,L11,layer_11,11,unet.up_blocks.2.attentions.2.transformer_blocks.0.attn2.to_v,deer,0.7612090706825256,wolf,0.8598273396492004,0.0986182689666748,1,True
oce_last_to_eot,OCE-last-token -> EOT-description centroid,True,W0,L11,layer_11,11,unet.up_blocks.2.attentions.2.transformer_blocks.0.attn2.to_v,horse,0.647293210029602,cat,0.7065058946609497,0.059212684631347656,1,True
matched_eot,Matched EOT,False,W0,L12,layer_12,12,unet.up_blocks.3.attentions.0.transformer_blocks.0.attn2.to_v,cat,0.4965207576751709,fox,0.5380725860595703,0.041551828384399414,1,True
matched_eot,Matched EOT,False,W0,L12,layer_12,12,unet.up_blocks.3.attentions.0.transformer_blocks.0.attn2.to_v,dog,0.5160658359527588,cat,0.47475671768188477,-0.04130911827087402,3,False
matched_eot,Matched EOT,False,W0,L12,layer_12,12,unet.up_blocks.3.attentions.0.transformer_blocks.0.attn2.to_v,fox,0.49982738494873047,cat,0.5068289637565613,0.0070015788078308105,1,True
matched_eot,Matched EOT,False,W0,L12,layer_12,12,unet.up_blocks.3.attentions.0.transformer_blocks.0.attn2.to_v,bear,0.4781688451766968,rabbit,0.4355555772781372,-0.04261326789855957,7,False
matched_eot,Matched EOT,False,W0,L12,layer_12,12,unet.up_blocks.3.attentions.0.transformer_blocks.0.attn2.to_v,wolf,0.495525062084198,rabbit,0.484036386013031,-0.011488676071166992,3,False
matched_eot,Matched EOT,False,W0,L12,layer_12,12,unet.up_blocks.3.attentions.0.transformer_blocks.0.attn2.to_v,rabbit,0.42482221126556396,cat,0.4413774013519287,0.016555190086364746,1,True
matched_eot,Matched EOT,False,W0,L12,layer_12,12,unet.up_blocks.3.attentions.0.transformer_blocks.0.attn2.to_v,deer,0.4619959592819214,rabbit,0.4606599807739258,-0.0013359785079956055,2,False
matched_eot,Matched EOT,False,W0,L12,layer_12,12,unet.up_blocks.3.attentions.0.transformer_blocks.0.attn2.to_v,horse,0.4859998822212219,rabbit,0.4873157739639282,0.0013158917427062988,1,True
matched_fixed,Matched fixed suffix,False,W0,L12,layer_12,12,unet.up_blocks.3.attentions.0.transformer_blocks.0.attn2.to_v,cat,0.30960941314697266,dog,0.291420578956604,-0.018188834190368652,5,False
matched_fixed,Matched fixed suffix,False,W0,L12,layer_12,12,unet.up_blocks.3.attentions.0.transformer_blocks.0.attn2.to_v,dog,0.30484867095947266,horse,0.3100142478942871,0.005165576934814453,1,True
matched_fixed,Matched fixed suffix,False,W0,L12,layer_12,12,unet.up_blocks.3.attentions.0.transformer_blocks.0.attn2.to_v,fox,0.2949948310852051,dog,0.2754487991333008,-0.019546031951904297,4,False
matched_fixed,Matched fixed suffix,False,W0,L12,layer_12,12,unet.up_blocks.3.attentions.0.transformer_blocks.0.attn2.to_v,bear,0.32739806175231934,dog,0.3250110149383545,-0.0023870468139648438,3,False
matched_fixed,Matched fixed suffix,False,W0,L12,layer_12,12,unet.up_blocks.3.attentions.0.transformer_blocks.0.attn2.to_v,wolf,0.2889159917831421,bear,0.27686822414398193,-0.012047767639160156,4,False
matched_fixed,Matched fixed suffix,False,W0,L12,layer_12,12,unet.up_blocks.3.attentions.0.transformer_blocks.0.attn2.to_v,rabbit,0.24412107467651367,horse,0.22063153982162476,-0.023489534854888916,7,False
matched_fixed,Matched fixed suffix,False,W0,L12,layer_12,12,unet.up_blocks.3.attentions.0.transformer_blocks.0.attn2.to_v,deer,0.27508533000946045,horse,0.235581636428833,-0.03950369358062744,8,False
matched_fixed,Matched fixed suffix,False,W0,L12,layer_12,12,unet.up_blocks.3.attentions.0.transformer_blocks.0.attn2.to_v,horse,0.24161523580551147,dog,0.25393033027648926,0.012315094470977783,1,True
oce_last_to_eot,OCE-last-token -> EOT-description centroid,True,W0,L12,layer_12,12,unet.up_blocks.3.attentions.0.transformer_blocks.0.attn2.to_v,cat,0.9224874377250671,fox,0.8685230016708374,-0.053964436054229736,6,False
oce_last_to_eot,OCE-last-token -> EOT-description centroid,True,W0,L12,layer_12,12,unet.up_blocks.3.attentions.0.transformer_blocks.0.attn2.to_v,dog,0.8359404802322388,fox,0.8161501884460449,-0.019790291786193848,5,False
oce_last_to_eot,OCE-last-token -> EOT-description centroid,True,W0,L12,layer_12,12,unet.up_blocks.3.attentions.0.transformer_blocks.0.attn2.to_v,fox,0.744463324546814,rabbit,0.7565606236457825,0.012097299098968506,1,True
oce_last_to_eot,OCE-last-token -> EOT-description centroid,True,W0,L12,layer_12,12,unet.up_blocks.3.attentions.0.transformer_blocks.0.attn2.to_v,bear,0.8266091346740723,fox,0.8446431756019592,0.018034040927886963,1,True
oce_last_to_eot,OCE-last-token -> EOT-description centroid,True,W0,L12,layer_12,12,unet.up_blocks.3.attentions.0.transformer_blocks.0.attn2.to_v,wolf,0.8428025245666504,fox,0.7957481145858765,-0.047054409980773926,7,False
oce_last_to_eot,OCE-last-token -> EOT-description centroid,True,W0,L12,layer_12,12,unet.up_blocks.3.attentions.0.transformer_blocks.0.attn2.to_v,rabbit,0.8954834938049316,bear,0.8350862860679626,-0.060397207736968994,5,False
oce_last_to_eot,OCE-last-token -> EOT-description centroid,True,W0,L12,layer_12,12,unet.up_blocks.3.attentions.0.transformer_blocks.0.attn2.to_v,deer,0.8219477534294128,bear,0.7903099656105042,-0.03163778781890869,3,False
oce_last_to_eot,OCE-last-token -> EOT-description centroid,True,W0,L12,layer_12,12,unet.up_blocks.3.attentions.0.transformer_blocks.0.attn2.to_v,horse,0.835964024066925,bear,0.8457287549972534,0.00976473093032837,1,True
matched_eot,Matched EOT,False,W0,L13,layer_13,13,unet.up_blocks.3.attentions.1.transformer_blocks.0.attn2.to_v,cat,0.4310019016265869,fox,0.4755796790122986,0.04457777738571167,1,True
matched_eot,Matched EOT,False,W0,L13,layer_13,13,unet.up_blocks.3.attentions.1.transformer_blocks.0.attn2.to_v,dog,0.42969810962677,cat,0.42181408405303955,-0.007884025573730469,2,False
matched_eot,Matched EOT,False,W0,L13,layer_13,13,unet.up_blocks.3.attentions.1.transformer_blocks.0.attn2.to_v,fox,0.44976872205734253,cat,0.44902855157852173,-0.0007401704788208008,2,False
matched_eot,Matched EOT,False,W0,L13,layer_13,13,unet.up_blocks.3.attentions.1.transformer_blocks.0.attn2.to_v,bear,0.475985050201416,fox,0.4332483410835266,-0.042736709117889404,8,False
matched_eot,Matched EOT,False,W0,L13,layer_13,13,unet.up_blocks.3.attentions.1.transformer_blocks.0.attn2.to_v,wolf,0.45198869705200195,fox,0.45038485527038574,-0.001603841781616211,2,False
matched_eot,Matched EOT,False,W0,L13,layer_13,13,unet.up_blocks.3.attentions.1.transformer_blocks.0.attn2.to_v,rabbit,0.4138753414154053,cat,0.41512811183929443,0.0012527704238891602,1,True
matched_eot,Matched EOT,False,W0,L13,layer_13,13,unet.up_blocks.3.attentions.1.transformer_blocks.0.attn2.to_v,deer,0.403171181678772,fox,0.41252750158309937,0.009356319904327393,1,True
matched_eot,Matched EOT,False,W0,L13,layer_13,13,unet.up_blocks.3.attentions.1.transformer_blocks.0.attn2.to_v,horse,0.4094337821006775,deer,0.44071727991104126,0.03128349781036377,1,True
matched_fixed,Matched fixed suffix,False,W0,L13,layer_13,13,unet.up_blocks.3.attentions.1.transformer_blocks.0.attn2.to_v,cat,0.22202438116073608,dog,0.21000462770462036,-0.012019753456115723,6,False
matched_fixed,Matched fixed suffix,False,W0,L13,layer_13,13,unet.up_blocks.3.attentions.1.transformer_blocks.0.attn2.to_v,dog,0.22122442722320557,horse,0.23260056972503662,0.011376142501831055,1,True
matched_fixed,Matched fixed suffix,False,W0,L13,layer_13,13,unet.up_blocks.3.attentions.1.transformer_blocks.0.attn2.to_v,fox,0.20875591039657593,dog,0.19566643238067627,-0.013089478015899658,4,False
matched_fixed,Matched fixed suffix,False,W0,L13,layer_13,13,unet.up_blocks.3.attentions.1.transformer_blocks.0.attn2.to_v,bear,0.2367234230041504,dog,0.23820316791534424,0.0014797449111938477,1,True
matched_fixed,Matched fixed suffix,False,W0,L13,layer_13,13,unet.up_blocks.3.attentions.1.transformer_blocks.0.attn2.to_v,wolf,0.18880712985992432,bear,0.18909144401550293,0.0002843141555786133,1,True
matched_fixed,Matched fixed suffix,False,W0,L13,layer_13,13,unet.up_blocks.3.attentions.1.transformer_blocks.0.attn2.to_v,rabbit,0.18154340982437134,dog,0.16308808326721191,-0.018455326557159424,7,False
matched_fixed,Matched fixed suffix,False,W0,L13,layer_13,13,unet.up_blocks.3.attentions.1.transformer_blocks.0.attn2.to_v,deer,0.19376206398010254,bear,0.16575127840042114,-0.028010785579681396,7,False
matched_fixed,Matched fixed suffix,False,W0,L13,layer_13,13,unet.up_blocks.3.attentions.1.transformer_blocks.0.attn2.to_v,horse,0.15516310930252075,dog,0.16233354806900024,0.007170438766479492,1,True
oce_last_to_eot,OCE-last-token -> EOT-description centroid,True,W0,L13,layer_13,13,unet.up_blocks.3.attentions.1.transformer_blocks.0.attn2.to_v,cat,0.9657022953033447,fox,0.9168857336044312,-0.048816561698913574,6,False
oce_last_to_eot,OCE-last-token -> EOT-description centroid,True,W0,L13,layer_13,13,unet.up_blocks.3.attentions.1.transformer_blocks.0.attn2.to_v,dog,0.8944436311721802,bear,0.884728193283081,-0.009715437889099121,4,False
oce_last_to_eot,OCE-last-token -> EOT-description centroid,True,W0,L13,layer_13,13,unet.up_blocks.3.attentions.1.transformer_blocks.0.attn2.to_v,fox,0.8207767009735107,bear,0.8253532648086548,0.004576563835144043,1,True
oce_last_to_eot,OCE-last-token -> EOT-description centroid,True,W0,L13,layer_13,13,unet.up_blocks.3.attentions.1.transformer_blocks.0.attn2.to_v,bear,0.8357955813407898,fox,0.847294807434082,0.011499226093292236,1,True
oce_last_to_eot,OCE-last-token -> EOT-description centroid,True,W0,L13,layer_13,13,unet.up_blocks.3.attentions.1.transformer_blocks.0.attn2.to_v,wolf,0.8681678771972656,fox,0.8017430305480957,-0.06642484664916992,7,False
oce_last_to_eot,OCE-last-token -> EOT-description centroid,True,W0,L13,layer_13,13,unet.up_blocks.3.attentions.1.transformer_blocks.0.attn2.to_v,rabbit,0.9069302082061768,bear,0.8510020971298218,-0.05592811107635498,5,False
oce_last_to_eot,OCE-last-token -> EOT-description centroid,True,W0,L13,layer_13,13,unet.up_blocks.3.attentions.1.transformer_blocks.0.attn2.to_v,deer,0.916232705116272,bear,0.8811437487602234,-0.035088956356048584,3,False
oce_last_to_eot,OCE-last-token -> EOT-description centroid,True,W0,L13,layer_13,13,unet.up_blocks.3.attentions.1.transformer_blocks.0.attn2.to_v,horse,0.8886119723320007,bear,0.8820163607597351,-0.006595611572265625,2,False
matched_eot,Matched EOT,False,W0,L14,layer_14,14,unet.up_blocks.3.attentions.2.transformer_blocks.0.attn2.to_v,cat,0.3945951461791992,fox,0.4494900703430176,0.05489492416381836,1,True
matched_eot,Matched EOT,False,W0,L14,layer_14,14,unet.up_blocks.3.attentions.2.transformer_blocks.0.attn2.to_v,dog,0.39802443981170654,cat,0.37258708477020264,-0.025437355041503906,3,False
matched_eot,Matched EOT,False,W0,L14,layer_14,14,unet.up_blocks.3.attentions.2.transformer_blocks.0.attn2.to_v,fox,0.4106323719024658,cat,0.392419695854187,-0.01821267604827881,2,False
matched_eot,Matched EOT,False,W0,L14,layer_14,14,unet.up_blocks.3.attentions.2.transformer_blocks.0.attn2.to_v,bear,0.43858325481414795,cat,0.4038298726081848,-0.034753382205963135,6,False
matched_eot,Matched EOT,False,W0,L14,layer_14,14,unet.up_blocks.3.attentions.2.transformer_blocks.0.attn2.to_v,wolf,0.4628884792327881,cat,0.429590106010437,-0.033298373222351074,3,False
matched_eot,Matched EOT,False,W0,L14,layer_14,14,unet.up_blocks.3.attentions.2.transformer_blocks.0.attn2.to_v,rabbit,0.42242705821990967,cat,0.40606385469436646,-0.016363203525543213,2,False
matched_eot,Matched EOT,False,W0,L14,layer_14,14,unet.up_blocks.3.attentions.2.transformer_blocks.0.attn2.to_v,deer,0.3918066620826721,cat,0.3843221068382263,-0.007484555244445801,3,False
matched_eot,Matched EOT,False,W0,L14,layer_14,14,unet.up_blocks.3.attentions.2.transformer_blocks.0.attn2.to_v,horse,0.3854198455810547,cat,0.3848367929458618,-0.0005830526351928711,2,False
matched_fixed,Matched fixed suffix,False,W0,L14,layer_14,14,unet.up_blocks.3.attentions.2.transformer_blocks.0.attn2.to_v,cat,0.19912242889404297,dog,0.19884634017944336,-0.0002760887145996094,2,False
matched_fixed,Matched fixed suffix,False,W0,L14,layer_14,14,unet.up_blocks.3.attentions.2.transformer_blocks.0.attn2.to_v,dog,0.2179531455039978,horse,0.2215663194656372,0.0036131739616394043,1,True
matched_fixed,Matched fixed suffix,False,W0,L14,layer_14,14,unet.up_blocks.3.attentions.2.transformer_blocks.0.attn2.to_v,fox,0.1930224895477295,dog,0.1773177981376648,-0.015704691410064697,5,False
matched_fixed,Matched fixed suffix,False,W0,L14,layer_14,14,unet.up_blocks.3.attentions.2.transformer_blocks.0.attn2.to_v,bear,0.2218298316001892,dog,0.2211247682571411,-0.0007050633430480957,2,False
matched_fixed,Matched fixed suffix,False,W0,L14,layer_14,14,unet.up_blocks.3.attentions.2.transformer_blocks.0.attn2.to_v,wolf,0.18786799907684326,dog,0.18038243055343628,-0.007485568523406982,4,False
matched_fixed,Matched fixed suffix,False,W0,L14,layer_14,14,unet.up_blocks.3.attentions.2.transformer_blocks.0.attn2.to_v,rabbit,0.1727299690246582,cat,0.16232293844223022,-0.010407030582427979,6,False
matched_fixed,Matched fixed suffix,False,W0,L14,layer_14,14,unet.up_blocks.3.attentions.2.transformer_blocks.0.attn2.to_v,deer,0.20592272281646729,bear,0.1706675887107849,-0.03525513410568237,8,False
matched_fixed,Matched fixed suffix,False,W0,L14,layer_14,14,unet.up_blocks.3.attentions.2.transformer_blocks.0.attn2.to_v,horse,0.17580574750900269,dog,0.1890709400177002,0.01326519250869751,1,True
oce_last_to_eot,OCE-last-token -> EOT-description centroid,True,W0,L14,layer_14,14,unet.up_blocks.3.attentions.2.transformer_blocks.0.attn2.to_v,cat,0.8283725380897522,fox,0.8198683857917786,-0.008504152297973633,2,False
oce_last_to_eot,OCE-last-token -> EOT-description centroid,True,W0,L14,layer_14,14,unet.up_blocks.3.attentions.2.transformer_blocks.0.attn2.to_v,dog,0.8267934918403625,cat,0.8104817867279053,-0.016311705112457275,3,False
oce_last_to_eot,OCE-last-token -> EOT-description centroid,True,W0,L14,layer_14,14,unet.up_blocks.3.attentions.2.transformer_blocks.0.attn2.to_v,fox,0.798936128616333,cat,0.8070829510688782,0.008146822452545166,1,True
oce_last_to_eot,OCE-last-token -> EOT-description centroid,True,W0,L14,layer_14,14,unet.up_blocks.3.attentions.2.transformer_blocks.0.attn2.to_v,bear,0.7448620200157166,fox,0.7541680335998535,0.009306013584136963,1,True
oce_last_to_eot,OCE-last-token -> EOT-description centroid,True,W0,L14,layer_14,14,unet.up_blocks.3.attentions.2.transformer_blocks.0.attn2.to_v,wolf,0.7686401605606079,fox,0.7285226583480835,-0.040117502212524414,4,False
oce_last_to_eot,OCE-last-token -> EOT-description centroid,True,W0,L14,layer_14,14,unet.up_blocks.3.attentions.2.transformer_blocks.0.attn2.to_v,rabbit,0.8230514526367188,bear,0.7502098083496094,-0.07284164428710938,7,False
oce_last_to_eot,OCE-last-token -> EOT-description centroid,True,W0,L14,layer_14,14,unet.up_blocks.3.attentions.2.transformer_blocks.0.attn2.to_v,deer,0.8760626316070557,bear,0.8338309526443481,-0.04223167896270752,3,False
oce_last_to_eot,OCE-last-token -> EOT-description centroid,True,W0,L14,layer_14,14,unet.up_blocks.3.attentions.2.transformer_blocks.0.attn2.to_v,horse,0.802251398563385,bear,0.786379337310791,-0.015872061252593994,3,False
matched_eot,Matched EOT,False,W0,L15,layer_15,15,unet.mid_block.attentions.0.transformer_blocks.0.attn2.to_v,cat,0.5851917862892151,dog,0.7027596235275269,0.11756783723831177,1,True
matched_eot,Matched EOT,False,W0,L15,layer_15,15,unet.mid_block.attentions.0.transformer_blocks.0.attn2.to_v,dog,0.5173772573471069,cat,0.6622939109802246,0.14491665363311768,1,True
matched_eot,Matched EOT,False,W0,L15,layer_15,15,unet.mid_block.attentions.0.transformer_blocks.0.attn2.to_v,fox,0.7503871321678162,wolf,0.7379112243652344,-0.012475907802581787,2,False
matched_eot,Matched EOT,False,W0,L15,layer_15,15,unet.mid_block.attentions.0.transformer_blocks.0.attn2.to_v,bear,0.7369223833084106,wolf,0.7535433173179626,0.016620934009552002,1,True
matched_eot,Matched EOT,False,W0,L15,layer_15,15,unet.mid_block.attentions.0.transformer_blocks.0.attn2.to_v,wolf,0.6730660796165466,fox,0.7739027738571167,0.10083669424057007,1,True
matched_eot,Matched EOT,False,W0,L15,layer_15,15,unet.mid_block.attentions.0.transformer_blocks.0.attn2.to_v,rabbit,0.7343520522117615,cat,0.7900002002716064,0.05564814805984497,1,True
matched_eot,Matched EOT,False,W0,L15,layer_15,15,unet.mid_block.attentions.0.transformer_blocks.0.attn2.to_v,deer,0.584026575088501,wolf,0.7095543146133423,0.1255277395248413,1,True
matched_eot,Matched EOT,False,W0,L15,layer_15,15,unet.mid_block.attentions.0.transformer_blocks.0.attn2.to_v,horse,0.5791716575622559,deer,0.7770481705665588,0.19787651300430298,1,True
matched_fixed,Matched fixed suffix,False,W0,L15,layer_15,15,unet.mid_block.attentions.0.transformer_blocks.0.attn2.to_v,cat,0.18565279245376587,dog,0.20605409145355225,0.020401298999786377,1,True
