representation,space_type,layer_id,layer_index,layer_name,clustering_method,concept,recall
fixed_suffix,W0,layer_12,12,unet.up_blocks.3.attentions.0.transformer_blocks.0.attn2.to_v,spherical_normalized,horse,0.14
fixed_suffix,W0,layer_12,12,unet.up_blocks.3.attentions.0.transformer_blocks.0.attn2.to_v,euclidean_raw,cat,0.28
fixed_suffix,W0,layer_12,12,unet.up_blocks.3.attentions.0.transformer_blocks.0.attn2.to_v,euclidean_raw,dog,0.22
fixed_suffix,W0,layer_12,12,unet.up_blocks.3.attentions.0.transformer_blocks.0.attn2.to_v,euclidean_raw,fox,0.16
fixed_suffix,W0,layer_12,12,unet.up_blocks.3.attentions.0.transformer_blocks.0.attn2.to_v,euclidean_raw,bear,0.4
fixed_suffix,W0,layer_12,12,unet.up_blocks.3.attentions.0.transformer_blocks.0.attn2.to_v,euclidean_raw,wolf,0.32
fixed_suffix,W0,layer_12,12,unet.up_blocks.3.attentions.0.transformer_blocks.0.attn2.to_v,euclidean_raw,rabbit,0.42
fixed_suffix,W0,layer_12,12,unet.up_blocks.3.attentions.0.transformer_blocks.0.attn2.to_v,euclidean_raw,deer,0.34
fixed_suffix,W0,layer_12,12,unet.up_blocks.3.attentions.0.transformer_blocks.0.attn2.to_v,euclidean_raw,horse,0.22
fixed_suffix,W0,layer_12,12,unet.up_blocks.3.attentions.0.transformer_blocks.0.attn2.to_v,euclidean_normalized,cat,0.2
fixed_suffix,W0,layer_12,12,unet.up_blocks.3.attentions.0.transformer_blocks.0.attn2.to_v,euclidean_normalized,dog,0.28
fixed_suffix,W0,layer_12,12,unet.up_blocks.3.attentions.0.transformer_blocks.0.attn2.to_v,euclidean_normalized,fox,0.24
fixed_suffix,W0,layer_12,12,unet.up_blocks.3.attentions.0.transformer_blocks.0.attn2.to_v,euclidean_normalized,bear,0.26
fixed_suffix,W0,layer_12,12,unet.up_blocks.3.attentions.0.transformer_blocks.0.attn2.to_v,euclidean_normalized,wolf,0.32
fixed_suffix,W0,layer_12,12,unet.up_blocks.3.attentions.0.transformer_blocks.0.attn2.to_v,euclidean_normalized,rabbit,0.38
fixed_suffix,W0,layer_12,12,unet.up_blocks.3.attentions.0.transformer_blocks.0.attn2.to_v,euclidean_normalized,deer,0.32
fixed_suffix,W0,layer_12,12,unet.up_blocks.3.attentions.0.transformer_blocks.0.attn2.to_v,euclidean_normalized,horse,0.28
eot,W0,layer_13,13,unet.up_blocks.3.attentions.1.transformer_blocks.0.attn2.to_v,spherical_normalized,cat,0.48
eot,W0,layer_13,13,unet.up_blocks.3.attentions.1.transformer_blocks.0.attn2.to_v,spherical_normalized,dog,0.26
eot,W0,layer_13,13,unet.up_blocks.3.attentions.1.transformer_blocks.0.attn2.to_v,spherical_normalized,fox,0.1
eot,W0,layer_13,13,unet.up_blocks.3.attentions.1.transformer_blocks.0.attn2.to_v,spherical_normalized,bear,0.38
eot,W0,layer_13,13,unet.up_blocks.3.attentions.1.transformer_blocks.0.attn2.to_v,spherical_normalized,wolf,0.26
eot,W0,layer_13,13,unet.up_blocks.3.attentions.1.transformer_blocks.0.attn2.to_v,spherical_normalized,rabbit,0.42
eot,W0,layer_13,13,unet.up_blocks.3.attentions.1.transformer_blocks.0.attn2.to_v,spherical_normalized,deer,0.24
eot,W0,layer_13,13,unet.up_blocks.3.attentions.1.transformer_blocks.0.attn2.to_v,spherical_normalized,horse,0.34
eot,W0,layer_13,13,unet.up_blocks.3.attentions.1.transformer_blocks.0.attn2.to_v,euclidean_raw,cat,0.4
eot,W0,layer_13,13,unet.up_blocks.3.attentions.1.transformer_blocks.0.attn2.to_v,euclidean_raw,dog,0.32
eot,W0,layer_13,13,unet.up_blocks.3.attentions.1.transformer_blocks.0.attn2.to_v,euclidean_raw,fox,0.4
eot,W0,layer_13,13,unet.up_blocks.3.attentions.1.transformer_blocks.0.attn2.to_v,euclidean_raw,bear,0.34
eot,W0,layer_13,13,unet.up_blocks.3.attentions.1.transformer_blocks.0.attn2.to_v,euclidean_raw,wolf,0.2
eot,W0,layer_13,13,unet.up_blocks.3.attentions.1.transformer_blocks.0.attn2.to_v,euclidean_raw,rabbit,0.12
eot,W0,layer_13,13,unet.up_blocks.3.attentions.1.transformer_blocks.0.attn2.to_v,euclidean_raw,deer,0.14
eot,W0,layer_13,13,unet.up_blocks.3.attentions.1.transformer_blocks.0.attn2.to_v,euclidean_raw,horse,0.28
eot,W0,layer_13,13,unet.up_blocks.3.attentions.1.transformer_blocks.0.attn2.to_v,euclidean_normalized,cat,0.38
eot,W0,layer_13,13,unet.up_blocks.3.attentions.1.transformer_blocks.0.attn2.to_v,euclidean_normalized,dog,0.28
eot,W0,layer_13,13,unet.up_blocks.3.attentions.1.transformer_blocks.0.attn2.to_v,euclidean_normalized,fox,0.08
eot,W0,layer_13,13,unet.up_blocks.3.attentions.1.transformer_blocks.0.attn2.to_v,euclidean_normalized,bear,0.32
eot,W0,layer_13,13,unet.up_blocks.3.attentions.1.transformer_blocks.0.attn2.to_v,euclidean_normalized,wolf,0.2
eot,W0,layer_13,13,unet.up_blocks.3.attentions.1.transformer_blocks.0.attn2.to_v,euclidean_normalized,rabbit,0.26
eot,W0,layer_13,13,unet.up_blocks.3.attentions.1.transformer_blocks.0.attn2.to_v,euclidean_normalized,deer,0.32
eot,W0,layer_13,13,unet.up_blocks.3.attentions.1.transformer_blocks.0.attn2.to_v,euclidean_normalized,horse,0.38
fixed_suffix,W0,layer_13,13,unet.up_blocks.3.attentions.1.transformer_blocks.0.attn2.to_v,spherical_normalized,cat,0.38
fixed_suffix,W0,layer_13,13,unet.up_blocks.3.attentions.1.transformer_blocks.0.attn2.to_v,spherical_normalized,dog,0.3
fixed_suffix,W0,layer_13,13,unet.up_blocks.3.attentions.1.transformer_blocks.0.attn2.to_v,spherical_normalized,fox,0.14
fixed_suffix,W0,layer_13,13,unet.up_blocks.3.attentions.1.transformer_blocks.0.attn2.to_v,spherical_normalized,bear,0.36
fixed_suffix,W0,layer_13,13,unet.up_blocks.3.attentions.1.transformer_blocks.0.attn2.to_v,spherical_normalized,wolf,0.46
fixed_suffix,W0,layer_13,13,unet.up_blocks.3.attentions.1.transformer_blocks.0.attn2.to_v,spherical_normalized,rabbit,0.44
fixed_suffix,W0,layer_13,13,unet.up_blocks.3.attentions.1.transformer_blocks.0.attn2.to_v,spherical_normalized,deer,0.36
fixed_suffix,W0,layer_13,13,unet.up_blocks.3.attentions.1.transformer_blocks.0.attn2.to_v,spherical_normalized,horse,0.24
fixed_suffix,W0,layer_13,13,unet.up_blocks.3.attentions.1.transformer_blocks.0.attn2.to_v,euclidean_raw,cat,0.32
fixed_suffix,W0,layer_13,13,unet.up_blocks.3.attentions.1.transformer_blocks.0.attn2.to_v,euclidean_raw,dog,0.26
fixed_suffix,W0,layer_13,13,unet.up_blocks.3.attentions.1.transformer_blocks.0.attn2.to_v,euclidean_raw,fox,0.16
fixed_suffix,W0,layer_13,13,unet.up_blocks.3.attentions.1.transformer_blocks.0.attn2.to_v,euclidean_raw,bear,0.36
fixed_suffix,W0,layer_13,13,unet.up_blocks.3.attentions.1.transformer_blocks.0.attn2.to_v,euclidean_raw,wolf,0.4
fixed_suffix,W0,layer_13,13,unet.up_blocks.3.attentions.1.transformer_blocks.0.attn2.to_v,euclidean_raw,rabbit,0.4
fixed_suffix,W0,layer_13,13,unet.up_blocks.3.attentions.1.transformer_blocks.0.attn2.to_v,euclidean_raw,deer,0.28
fixed_suffix,W0,layer_13,13,unet.up_blocks.3.attentions.1.transformer_blocks.0.attn2.to_v,euclidean_raw,horse,0.2
fixed_suffix,W0,layer_13,13,unet.up_blocks.3.attentions.1.transformer_blocks.0.attn2.to_v,euclidean_normalized,cat,0.38
fixed_suffix,W0,layer_13,13,unet.up_blocks.3.attentions.1.transformer_blocks.0.attn2.to_v,euclidean_normalized,dog,0.34
fixed_suffix,W0,layer_13,13,unet.up_blocks.3.attentions.1.transformer_blocks.0.attn2.to_v,euclidean_normalized,fox,0.18
fixed_suffix,W0,layer_13,13,unet.up_blocks.3.attentions.1.transformer_blocks.0.attn2.to_v,euclidean_normalized,bear,0.28
fixed_suffix,W0,layer_13,13,unet.up_blocks.3.attentions.1.transformer_blocks.0.attn2.to_v,euclidean_normalized,wolf,0.46
fixed_suffix,W0,layer_13,13,unet.up_blocks.3.attentions.1.transformer_blocks.0.attn2.to_v,euclidean_normalized,rabbit,0.3
fixed_suffix,W0,layer_13,13,unet.up_blocks.3.attentions.1.transformer_blocks.0.attn2.to_v,euclidean_normalized,deer,0.5
fixed_suffix,W0,layer_13,13,unet.up_blocks.3.attentions.1.transformer_blocks.0.attn2.to_v,euclidean_normalized,horse,0.36
eot,W0,layer_14,14,unet.up_blocks.3.attentions.2.transformer_blocks.0.attn2.to_v,spherical_normalized,cat,0.38
eot,W0,layer_14,14,unet.up_blocks.3.attentions.2.transformer_blocks.0.attn2.to_v,spherical_normalized,dog,0.44
eot,W0,layer_14,14,unet.up_blocks.3.attentions.2.transformer_blocks.0.attn2.to_v,spherical_normalized,fox,0.26
eot,W0,layer_14,14,unet.up_blocks.3.attentions.2.transformer_blocks.0.attn2.to_v,spherical_normalized,bear,0.24
eot,W0,layer_14,14,unet.up_blocks.3.attentions.2.transformer_blocks.0.attn2.to_v,spherical_normalized,wolf,0.32
eot,W0,layer_14,14,unet.up_blocks.3.attentions.2.transformer_blocks.0.attn2.to_v,spherical_normalized,rabbit,0.34
eot,W0,layer_14,14,unet.up_blocks.3.attentions.2.transformer_blocks.0.attn2.to_v,spherical_normalized,deer,0.3
eot,W0,layer_14,14,unet.up_blocks.3.attentions.2.transformer_blocks.0.attn2.to_v,spherical_normalized,horse,0.24
eot,W0,layer_14,14,unet.up_blocks.3.attentions.2.transformer_blocks.0.attn2.to_v,euclidean_raw,cat,0.48
eot,W0,layer_14,14,unet.up_blocks.3.attentions.2.transformer_blocks.0.attn2.to_v,euclidean_raw,dog,0.34
eot,W0,layer_14,14,unet.up_blocks.3.attentions.2.transformer_blocks.0.attn2.to_v,euclidean_raw,fox,0.3
eot,W0,layer_14,14,unet.up_blocks.3.attentions.2.transformer_blocks.0.attn2.to_v,euclidean_raw,bear,0.34
eot,W0,layer_14,14,unet.up_blocks.3.attentions.2.transformer_blocks.0.attn2.to_v,euclidean_raw,wolf,0.3
eot,W0,layer_14,14,unet.up_blocks.3.attentions.2.transformer_blocks.0.attn2.to_v,euclidean_raw,rabbit,0.38
eot,W0,layer_14,14,unet.up_blocks.3.attentions.2.transformer_blocks.0.attn2.to_v,euclidean_raw,deer,0.3
eot,W0,layer_14,14,unet.up_blocks.3.attentions.2.transformer_blocks.0.attn2.to_v,euclidean_raw,horse,0.32
eot,W0,layer_14,14,unet.up_blocks.3.attentions.2.transformer_blocks.0.attn2.to_v,euclidean_normalized,cat,0.38
eot,W0,layer_14,14,unet.up_blocks.3.attentions.2.transformer_blocks.0.attn2.to_v,euclidean_normalized,dog,0.4
eot,W0,layer_14,14,unet.up_blocks.3.attentions.2.transformer_blocks.0.attn2.to_v,euclidean_normalized,fox,0.2
eot,W0,layer_14,14,unet.up_blocks.3.attentions.2.transformer_blocks.0.attn2.to_v,euclidean_normalized,bear,0.28
eot,W0,layer_14,14,unet.up_blocks.3.attentions.2.transformer_blocks.0.attn2.to_v,euclidean_normalized,wolf,0.32
eot,W0,layer_14,14,unet.up_blocks.3.attentions.2.transformer_blocks.0.attn2.to_v,euclidean_normalized,rabbit,0.42
eot,W0,layer_14,14,unet.up_blocks.3.attentions.2.transformer_blocks.0.attn2.to_v,euclidean_normalized,deer,0.38
eot,W0,layer_14,14,unet.up_blocks.3.attentions.2.transformer_blocks.0.attn2.to_v,euclidean_normalized,horse,0.3
fixed_suffix,W0,layer_14,14,unet.up_blocks.3.attentions.2.transformer_blocks.0.attn2.to_v,spherical_normalized,cat,0.3
fixed_suffix,W0,layer_14,14,unet.up_blocks.3.attentions.2.transformer_blocks.0.attn2.to_v,spherical_normalized,dog,0.3
fixed_suffix,W0,layer_14,14,unet.up_blocks.3.attentions.2.transformer_blocks.0.attn2.to_v,spherical_normalized,fox,0.2
fixed_suffix,W0,layer_14,14,unet.up_blocks.3.attentions.2.transformer_blocks.0.attn2.to_v,spherical_normalized,bear,0.46
fixed_suffix,W0,layer_14,14,unet.up_blocks.3.attentions.2.transformer_blocks.0.attn2.to_v,spherical_normalized,wolf,0.44
fixed_suffix,W0,layer_14,14,unet.up_blocks.3.attentions.2.transformer_blocks.0.attn2.to_v,spherical_normalized,rabbit,0.3
fixed_suffix,W0,layer_14,14,unet.up_blocks.3.attentions.2.transformer_blocks.0.attn2.to_v,spherical_normalized,deer,0.42
fixed_suffix,W0,layer_14,14,unet.up_blocks.3.attentions.2.transformer_blocks.0.attn2.to_v,spherical_normalized,horse,0.4
fixed_suffix,W0,layer_14,14,unet.up_blocks.3.attentions.2.transformer_blocks.0.attn2.to_v,euclidean_raw,cat,0.28
fixed_suffix,W0,layer_14,14,unet.up_blocks.3.attentions.2.transformer_blocks.0.attn2.to_v,euclidean_raw,dog,0.3
fixed_suffix,W0,layer_14,14,unet.up_blocks.3.attentions.2.transformer_blocks.0.attn2.to_v,euclidean_raw,fox,0.22
fixed_suffix,W0,layer_14,14,unet.up_blocks.3.attentions.2.transformer_blocks.0.attn2.to_v,euclidean_raw,bear,0.42
fixed_suffix,W0,layer_14,14,unet.up_blocks.3.attentions.2.transformer_blocks.0.attn2.to_v,euclidean_raw,wolf,0.42
fixed_suffix,W0,layer_14,14,unet.up_blocks.3.attentions.2.transformer_blocks.0.attn2.to_v,euclidean_raw,rabbit,0.52
fixed_suffix,W0,layer_14,14,unet.up_blocks.3.attentions.2.transformer_blocks.0.attn2.to_v,euclidean_raw,deer,0.58
fixed_suffix,W0,layer_14,14,unet.up_blocks.3.attentions.2.transformer_blocks.0.attn2.to_v,euclidean_raw,horse,0.2
fixed_suffix,W0,layer_14,14,unet.up_blocks.3.attentions.2.transformer_blocks.0.attn2.to_v,euclidean_normalized,cat,0.22
fixed_suffix,W0,layer_14,14,unet.up_blocks.3.attentions.2.transformer_blocks.0.attn2.to_v,euclidean_normalized,dog,0.3
fixed_suffix,W0,layer_14,14,unet.up_blocks.3.attentions.2.transformer_blocks.0.attn2.to_v,euclidean_normalized,fox,0.2
fixed_suffix,W0,layer_14,14,unet.up_blocks.3.attentions.2.transformer_blocks.0.attn2.to_v,euclidean_normalized,bear,0.42
fixed_suffix,W0,layer_14,14,unet.up_blocks.3.attentions.2.transformer_blocks.0.attn2.to_v,euclidean_normalized,wolf,0.48
fixed_suffix,W0,layer_14,14,unet.up_blocks.3.attentions.2.transformer_blocks.0.attn2.to_v,euclidean_normalized,rabbit,0.4
fixed_suffix,W0,layer_14,14,unet.up_blocks.3.attentions.2.transformer_blocks.0.attn2.to_v,euclidean_normalized,deer,0.52
fixed_suffix,W0,layer_14,14,unet.up_blocks.3.attentions.2.transformer_blocks.0.attn2.to_v,euclidean_normalized,horse,0.38
eot,W0,layer_15,15,unet.mid_block.attentions.0.transformer_blocks.0.attn2.to_v,spherical_normalized,cat,0.76
eot,W0,layer_15,15,unet.mid_block.attentions.0.transformer_blocks.0.attn2.to_v,spherical_normalized,dog,0.92
eot,W0,layer_15,15,unet.mid_block.attentions.0.transformer_blocks.0.attn2.to_v,spherical_normalized,fox,0.26
eot,W0,layer_15,15,unet.mid_block.attentions.0.transformer_blocks.0.attn2.to_v,spherical_normalized,bear,0.46
eot,W0,layer_15,15,unet.mid_block.attentions.0.transformer_blocks.0.attn2.to_v,spherical_normalized,wolf,0.92
eot,W0,layer_15,15,unet.mid_block.attentions.0.transformer_blocks.0.attn2.to_v,spherical_normalized,rabbit,1.0
eot,W0,layer_15,15,unet.mid_block.attentions.0.transformer_blocks.0.attn2.to_v,spherical_normalized,deer,0.7
eot,W0,layer_15,15,unet.mid_block.attentions.0.transformer_blocks.0.attn2.to_v,spherical_normalized,horse,0.92
eot,W0,layer_15,15,unet.mid_block.attentions.0.transformer_blocks.0.attn2.to_v,euclidean_raw,cat,0.78
eot,W0,layer_15,15,unet.mid_block.attentions.0.transformer_blocks.0.attn2.to_v,euclidean_raw,dog,0.84
eot,W0,layer_15,15,unet.mid_block.attentions.0.transformer_blocks.0.attn2.to_v,euclidean_raw,fox,0.16
eot,W0,layer_15,15,unet.mid_block.attentions.0.transformer_blocks.0.attn2.to_v,euclidean_raw,bear,0.86
eot,W0,layer_15,15,unet.mid_block.attentions.0.transformer_blocks.0.attn2.to_v,euclidean_raw,wolf,0.64
eot,W0,layer_15,15,unet.mid_block.attentions.0.transformer_blocks.0.attn2.to_v,euclidean_raw,rabbit,0.84
eot,W0,layer_15,15,unet.mid_block.attentions.0.transformer_blocks.0.attn2.to_v,euclidean_raw,deer,0.78
eot,W0,layer_15,15,unet.mid_block.attentions.0.transformer_blocks.0.attn2.to_v,euclidean_raw,horse,0.84
eot,W0,layer_15,15,unet.mid_block.attentions.0.transformer_blocks.0.attn2.to_v,euclidean_normalized,cat,0.9
eot,W0,layer_15,15,unet.mid_block.attentions.0.transformer_blocks.0.attn2.to_v,euclidean_normalized,dog,0.9
eot,W0,layer_15,15,unet.mid_block.attentions.0.transformer_blocks.0.attn2.to_v,euclidean_normalized,fox,0.6
eot,W0,layer_15,15,unet.mid_block.attentions.0.transformer_blocks.0.attn2.to_v,euclidean_normalized,bear,0.52
eot,W0,layer_15,15,unet.mid_block.attentions.0.transformer_blocks.0.attn2.to_v,euclidean_normalized,wolf,0.84
eot,W0,layer_15,15,unet.mid_block.attentions.0.transformer_blocks.0.attn2.to_v,euclidean_normalized,rabbit,0.9
eot,W0,layer_15,15,unet.mid_block.attentions.0.transformer_blocks.0.attn2.to_v,euclidean_normalized,deer,0.72
eot,W0,layer_15,15,unet.mid_block.attentions.0.transformer_blocks.0.attn2.to_v,euclidean_normalized,horse,0.94
fixed_suffix,W0,layer_15,15,unet.mid_block.attentions.0.transformer_blocks.0.attn2.to_v,spherical_normalized,cat,0.68
fixed_suffix,W0,layer_15,15,unet.mid_block.attentions.0.transformer_blocks.0.attn2.to_v,spherical_normalized,dog,0.96
fixed_suffix,W0,layer_15,15,unet.mid_block.attentions.0.transformer_blocks.0.attn2.to_v,spherical_normalized,fox,0.52
fixed_suffix,W0,layer_15,15,unet.mid_block.attentions.0.transformer_blocks.0.attn2.to_v,spherical_normalized,bear,0.62
fixed_suffix,W0,layer_15,15,unet.mid_block.attentions.0.transformer_blocks.0.attn2.to_v,spherical_normalized,wolf,0.88
fixed_suffix,W0,layer_15,15,unet.mid_block.attentions.0.transformer_blocks.0.attn2.to_v,spherical_normalized,rabbit,0.8
fixed_suffix,W0,layer_15,15,unet.mid_block.attentions.0.transformer_blocks.0.attn2.to_v,spherical_normalized,deer,0.88
fixed_suffix,W0,layer_15,15,unet.mid_block.attentions.0.transformer_blocks.0.attn2.to_v,spherical_normalized,horse,0.96
fixed_suffix,W0,layer_15,15,unet.mid_block.attentions.0.transformer_blocks.0.attn2.to_v,euclidean_raw,cat,0.72
fixed_suffix,W0,layer_15,15,unet.mid_block.attentions.0.transformer_blocks.0.attn2.to_v,euclidean_raw,dog,0.78
fixed_suffix,W0,layer_15,15,unet.mid_block.attentions.0.transformer_blocks.0.attn2.to_v,euclidean_raw,fox,0.48
fixed_suffix,W0,layer_15,15,unet.mid_block.attentions.0.transformer_blocks.0.attn2.to_v,euclidean_raw,bear,0.86
fixed_suffix,W0,layer_15,15,unet.mid_block.attentions.0.transformer_blocks.0.attn2.to_v,euclidean_raw,wolf,0.76
fixed_suffix,W0,layer_15,15,unet.mid_block.attentions.0.transformer_blocks.0.attn2.to_v,euclidean_raw,rabbit,0.8
fixed_suffix,W0,layer_15,15,unet.mid_block.attentions.0.transformer_blocks.0.attn2.to_v,euclidean_raw,deer,0.82
fixed_suffix,W0,layer_15,15,unet.mid_block.attentions.0.transformer_blocks.0.attn2.to_v,euclidean_raw,horse,0.92
fixed_suffix,W0,layer_15,15,unet.mid_block.attentions.0.transformer_blocks.0.attn2.to_v,euclidean_normalized,cat,0.8
fixed_suffix,W0,layer_15,15,unet.mid_block.attentions.0.transformer_blocks.0.attn2.to_v,euclidean_normalized,dog,0.94
fixed_suffix,W0,layer_15,15,unet.mid_block.attentions.0.transformer_blocks.0.attn2.to_v,euclidean_normalized,fox,0.44
fixed_suffix,W0,layer_15,15,unet.mid_block.attentions.0.transformer_blocks.0.attn2.to_v,euclidean_normalized,bear,0.86
fixed_suffix,W0,layer_15,15,unet.mid_block.attentions.0.transformer_blocks.0.attn2.to_v,euclidean_normalized,wolf,0.8
fixed_suffix,W0,layer_15,15,unet.mid_block.attentions.0.transformer_blocks.0.attn2.to_v,euclidean_normalized,rabbit,0.82
fixed_suffix,W0,layer_15,15,unet.mid_block.attentions.0.transformer_blocks.0.attn2.to_v,euclidean_normalized,deer,0.74
fixed_suffix,W0,layer_15,15,unet.mid_block.attentions.0.transformer_blocks.0.attn2.to_v,euclidean_normalized,horse,0.96
