space_type,layer_id,layer_index,layer_name,normalization_stage,representation,concept,vector_type,count,vector_dimension,mean_norm,std_norm,min_norm,max_norm
W0,layer_04,4,unet.down_blocks.2.attentions.0.transformer_blocks.0.attn2.to_v,raw_before_row_l2,fixed_suffix,rabbit,description,50,1280,27.406919479370117,0.44157928228378296,26.3822078704834,28.87791633605957
W0,layer_04,4,unet.down_blocks.2.attentions.0.transformer_blocks.0.attn2.to_v,raw_before_row_l2,fixed_suffix,deer,description,50,1280,27.173128128051758,0.5027405619621277,26.229785919189453,28.55223846435547
W0,layer_04,4,unet.down_blocks.2.attentions.0.transformer_blocks.0.attn2.to_v,raw_before_row_l2,fixed_suffix,horse,description,50,1280,27.521934509277344,0.550919234752655,26.43073844909668,28.61018943786621
W0,layer_04,4,unet.down_blocks.2.attentions.0.transformer_blocks.0.attn2.to_v,raw_before_row_l2,name_last,cat,name,1,1280,30.910301208496094,0.0,30.910301208496094,30.910301208496094
W0,layer_04,4,unet.down_blocks.2.attentions.0.transformer_blocks.0.attn2.to_v,raw_before_row_l2,name_last,dog,name,1,1280,30.577312469482422,0.0,30.577312469482422,30.577312469482422
W0,layer_04,4,unet.down_blocks.2.attentions.0.transformer_blocks.0.attn2.to_v,raw_before_row_l2,name_last,fox,name,1,1280,30.328357696533203,0.0,30.328357696533203,30.328357696533203
W0,layer_04,4,unet.down_blocks.2.attentions.0.transformer_blocks.0.attn2.to_v,raw_before_row_l2,name_last,bear,name,1,1280,29.14855194091797,0.0,29.14855194091797,29.14855194091797
W0,layer_04,4,unet.down_blocks.2.attentions.0.transformer_blocks.0.attn2.to_v,raw_before_row_l2,name_last,wolf,name,1,1280,29.768085479736328,0.0,29.768085479736328,29.768085479736328
W0,layer_04,4,unet.down_blocks.2.attentions.0.transformer_blocks.0.attn2.to_v,raw_before_row_l2,name_last,rabbit,name,1,1280,29.61537742614746,0.0,29.61537742614746,29.61537742614746
W0,layer_04,4,unet.down_blocks.2.attentions.0.transformer_blocks.0.attn2.to_v,raw_before_row_l2,name_last,deer,name,1,1280,29.045665740966797,0.0,29.045665740966797,29.045665740966797
W0,layer_04,4,unet.down_blocks.2.attentions.0.transformer_blocks.0.attn2.to_v,raw_before_row_l2,name_last,horse,name,1,1280,32.38715362548828,0.0,32.38715362548828,32.38715362548828
W0,layer_04,4,unet.down_blocks.2.attentions.0.transformer_blocks.0.attn2.to_v,raw_before_row_l2,name_eot,cat,name,1,1280,26.701873779296875,0.0,26.701873779296875,26.701873779296875
W0,layer_04,4,unet.down_blocks.2.attentions.0.transformer_blocks.0.attn2.to_v,raw_before_row_l2,name_eot,dog,name,1,1280,26.76343536376953,0.0,26.76343536376953,26.76343536376953
W0,layer_04,4,unet.down_blocks.2.attentions.0.transformer_blocks.0.attn2.to_v,raw_before_row_l2,name_eot,fox,name,1,1280,26.539915084838867,0.0,26.539915084838867,26.539915084838867
W0,layer_04,4,unet.down_blocks.2.attentions.0.transformer_blocks.0.attn2.to_v,raw_before_row_l2,name_eot,bear,name,1,1280,26.52082633972168,0.0,26.52082633972168,26.52082633972168
W0,layer_04,4,unet.down_blocks.2.attentions.0.transformer_blocks.0.attn2.to_v,raw_before_row_l2,name_eot,wolf,name,1,1280,27.19933319091797,0.0,27.19933319091797,27.19933319091797
W0,layer_04,4,unet.down_blocks.2.attentions.0.transformer_blocks.0.attn2.to_v,raw_before_row_l2,name_eot,rabbit,name,1,1280,26.257835388183594,0.0,26.257835388183594,26.257835388183594
W0,layer_04,4,unet.down_blocks.2.attentions.0.transformer_blocks.0.attn2.to_v,raw_before_row_l2,name_eot,deer,name,1,1280,27.355958938598633,0.0,27.355958938598633,27.355958938598633
W0,layer_04,4,unet.down_blocks.2.attentions.0.transformer_blocks.0.attn2.to_v,raw_before_row_l2,name_eot,horse,name,1,1280,28.7072696685791,0.0,28.7072696685791,28.7072696685791
W0,layer_04,4,unet.down_blocks.2.attentions.0.transformer_blocks.0.attn2.to_v,raw_before_row_l2,name_fixed,cat,name,1,1280,29.5672607421875,0.0,29.5672607421875,29.5672607421875
W0,layer_04,4,unet.down_blocks.2.attentions.0.transformer_blocks.0.attn2.to_v,raw_before_row_l2,name_fixed,dog,name,1,1280,29.715600967407227,0.0,29.715600967407227,29.715600967407227
W0,layer_04,4,unet.down_blocks.2.attentions.0.transformer_blocks.0.attn2.to_v,raw_before_row_l2,name_fixed,fox,name,1,1280,29.271886825561523,0.0,29.271886825561523,29.271886825561523
W0,layer_04,4,unet.down_blocks.2.attentions.0.transformer_blocks.0.attn2.to_v,raw_before_row_l2,name_fixed,bear,name,1,1280,29.09756851196289,0.0,29.09756851196289,29.09756851196289
W0,layer_04,4,unet.down_blocks.2.attentions.0.transformer_blocks.0.attn2.to_v,raw_before_row_l2,name_fixed,wolf,name,1,1280,28.390775680541992,0.0,28.390775680541992,28.390775680541992
W0,layer_04,4,unet.down_blocks.2.attentions.0.transformer_blocks.0.attn2.to_v,raw_before_row_l2,name_fixed,rabbit,name,1,1280,29.697978973388672,0.0,29.697978973388672,29.697978973388672
W0,layer_04,4,unet.down_blocks.2.attentions.0.transformer_blocks.0.attn2.to_v,raw_before_row_l2,name_fixed,deer,name,1,1280,28.690540313720703,0.0,28.690540313720703,28.690540313720703
W0,layer_04,4,unet.down_blocks.2.attentions.0.transformer_blocks.0.attn2.to_v,raw_before_row_l2,name_fixed,horse,name,1,1280,28.97450065612793,0.0,28.97450065612793,28.97450065612793
W0,layer_05,5,unet.down_blocks.2.attentions.1.transformer_blocks.0.attn2.to_v,raw_before_row_l2,eot,cat,description,50,1280,31.530040740966797,1.1159605979919434,28.406452178955078,33.71844482421875
W0,layer_05,5,unet.down_blocks.2.attentions.1.transformer_blocks.0.attn2.to_v,raw_before_row_l2,eot,dog,description,50,1280,32.32499694824219,1.0045145750045776,30.400964736938477,34.38521957397461
W0,layer_05,5,unet.down_blocks.2.attentions.1.transformer_blocks.0.attn2.to_v,raw_before_row_l2,eot,fox,description,50,1280,31.113018035888672,1.1883739233016968,28.35920524597168,34.090789794921875
W0,layer_05,5,unet.down_blocks.2.attentions.1.transformer_blocks.0.attn2.to_v,raw_before_row_l2,eot,bear,description,50,1280,31.630413055419922,1.0414493083953857,29.43230628967285,34.272857666015625
W0,layer_05,5,unet.down_blocks.2.attentions.1.transformer_blocks.0.attn2.to_v,raw_before_row_l2,eot,wolf,description,50,1280,31.684511184692383,1.1734000444412231,28.975187301635742,34.500633239746094
W0,layer_05,5,unet.down_blocks.2.attentions.1.transformer_blocks.0.attn2.to_v,raw_before_row_l2,eot,rabbit,description,50,1280,31.730419158935547,0.9032057523727417,29.28734588623047,33.75252914428711
W0,layer_05,5,unet.down_blocks.2.attentions.1.transformer_blocks.0.attn2.to_v,raw_before_row_l2,eot,deer,description,50,1280,31.628307342529297,0.7943064570426941,30.280975341796875,33.768062591552734
W0,layer_05,5,unet.down_blocks.2.attentions.1.transformer_blocks.0.attn2.to_v,raw_before_row_l2,eot,horse,description,50,1280,32.581138610839844,1.1108975410461426,30.035449981689453,34.79149627685547
W0,layer_05,5,unet.down_blocks.2.attentions.1.transformer_blocks.0.attn2.to_v,raw_before_row_l2,fixed_suffix,cat,description,50,1280,27.289636611938477,0.5846331715583801,26.025426864624023,28.91985321044922
W0,layer_05,5,unet.down_blocks.2.attentions.1.transformer_blocks.0.attn2.to_v,raw_before_row_l2,fixed_suffix,dog,description,50,1280,27.66040802001953,0.5002732872962952,26.639142990112305,28.854209899902344
W0,layer_05,5,unet.down_blocks.2.attentions.1.transformer_blocks.0.attn2.to_v,raw_before_row_l2,fixed_suffix,fox,description,50,1280,27.438318252563477,0.6669929027557373,25.979129791259766,28.626142501831055
W0,layer_05,5,unet.down_blocks.2.attentions.1.transformer_blocks.0.attn2.to_v,raw_before_row_l2,fixed_suffix,bear,description,50,1280,27.97364044189453,0.6515132784843445,25.849987030029297,29.305076599121094
W0,layer_05,5,unet.down_blocks.2.attentions.1.transformer_blocks.0.attn2.to_v,raw_before_row_l2,fixed_suffix,wolf,description,50,1280,27.789318084716797,0.6561347842216492,26.37352180480957,28.95972442626953
W0,layer_05,5,unet.down_blocks.2.attentions.1.transformer_blocks.0.attn2.to_v,raw_before_row_l2,fixed_suffix,rabbit,description,50,1280,27.45428466796875,0.5706185102462769,25.87601661682129,28.924137115478516
W0,layer_05,5,unet.down_blocks.2.attentions.1.transformer_blocks.0.attn2.to_v,raw_before_row_l2,fixed_suffix,deer,description,50,1280,27.86636734008789,0.5441020131111145,26.855396270751953,29.115381240844727
W0,layer_05,5,unet.down_blocks.2.attentions.1.transformer_blocks.0.attn2.to_v,raw_before_row_l2,fixed_suffix,horse,description,50,1280,27.99567413330078,0.6738011837005615,26.255033493041992,29.366113662719727
W0,layer_05,5,unet.down_blocks.2.attentions.1.transformer_blocks.0.attn2.to_v,raw_before_row_l2,name_last,cat,name,1,1280,30.26919174194336,0.0,30.26919174194336,30.26919174194336
W0,layer_05,5,unet.down_blocks.2.attentions.1.transformer_blocks.0.attn2.to_v,raw_before_row_l2,name_last,dog,name,1,1280,31.422481536865234,0.0,31.422481536865234,31.422481536865234
W0,layer_05,5,unet.down_blocks.2.attentions.1.transformer_blocks.0.attn2.to_v,raw_before_row_l2,name_last,fox,name,1,1280,30.644977569580078,0.0,30.644977569580078,30.644977569580078
W0,layer_05,5,unet.down_blocks.2.attentions.1.transformer_blocks.0.attn2.to_v,raw_before_row_l2,name_last,bear,name,1,1280,31.704439163208008,0.0,31.704439163208008,31.704439163208008
W0,layer_05,5,unet.down_blocks.2.attentions.1.transformer_blocks.0.attn2.to_v,raw_before_row_l2,name_last,wolf,name,1,1280,29.889493942260742,0.0,29.889493942260742,29.889493942260742
W0,layer_05,5,unet.down_blocks.2.attentions.1.transformer_blocks.0.attn2.to_v,raw_before_row_l2,name_last,rabbit,name,1,1280,31.70957374572754,0.0,31.70957374572754,31.70957374572754
W0,layer_05,5,unet.down_blocks.2.attentions.1.transformer_blocks.0.attn2.to_v,raw_before_row_l2,name_last,deer,name,1,1280,31.608728408813477,0.0,31.608728408813477,31.608728408813477
W0,layer_05,5,unet.down_blocks.2.attentions.1.transformer_blocks.0.attn2.to_v,raw_before_row_l2,name_last,horse,name,1,1280,34.8521614074707,0.0,34.8521614074707,34.8521614074707
W0,layer_05,5,unet.down_blocks.2.attentions.1.transformer_blocks.0.attn2.to_v,raw_before_row_l2,name_eot,cat,name,1,1280,26.936534881591797,0.0,26.936534881591797,26.936534881591797
W0,layer_05,5,unet.down_blocks.2.attentions.1.transformer_blocks.0.attn2.to_v,raw_before_row_l2,name_eot,dog,name,1,1280,28.3421573638916,0.0,28.3421573638916,28.3421573638916
W0,layer_05,5,unet.down_blocks.2.attentions.1.transformer_blocks.0.attn2.to_v,raw_before_row_l2,name_eot,fox,name,1,1280,25.884723663330078,0.0,25.884723663330078,25.884723663330078
W0,layer_05,5,unet.down_blocks.2.attentions.1.transformer_blocks.0.attn2.to_v,raw_before_row_l2,name_eot,bear,name,1,1280,27.33977699279785,0.0,27.33977699279785,27.33977699279785
W0,layer_05,5,unet.down_blocks.2.attentions.1.transformer_blocks.0.attn2.to_v,raw_before_row_l2,name_eot,wolf,name,1,1280,26.394180297851562,0.0,26.394180297851562,26.394180297851562
W0,layer_05,5,unet.down_blocks.2.attentions.1.transformer_blocks.0.attn2.to_v,raw_before_row_l2,name_eot,rabbit,name,1,1280,26.613739013671875,0.0,26.613739013671875,26.613739013671875
W0,layer_05,5,unet.down_blocks.2.attentions.1.transformer_blocks.0.attn2.to_v,raw_before_row_l2,name_eot,deer,name,1,1280,27.989065170288086,0.0,27.989065170288086,27.989065170288086
W0,layer_05,5,unet.down_blocks.2.attentions.1.transformer_blocks.0.attn2.to_v,raw_before_row_l2,name_eot,horse,name,1,1280,30.227367401123047,0.0,30.227367401123047,30.227367401123047
W0,layer_05,5,unet.down_blocks.2.attentions.1.transformer_blocks.0.attn2.to_v,raw_before_row_l2,name_fixed,cat,name,1,1280,29.25031089782715,0.0,29.25031089782715,29.25031089782715
W0,layer_05,5,unet.down_blocks.2.attentions.1.transformer_blocks.0.attn2.to_v,raw_before_row_l2,name_fixed,dog,name,1,1280,29.31607437133789,0.0,29.31607437133789,29.31607437133789
W0,layer_05,5,unet.down_blocks.2.attentions.1.transformer_blocks.0.attn2.to_v,raw_before_row_l2,name_fixed,fox,name,1,1280,28.781604766845703,0.0,28.781604766845703,28.781604766845703
W0,layer_05,5,unet.down_blocks.2.attentions.1.transformer_blocks.0.attn2.to_v,raw_before_row_l2,name_fixed,bear,name,1,1280,28.669809341430664,0.0,28.669809341430664,28.669809341430664
W0,layer_05,5,unet.down_blocks.2.attentions.1.transformer_blocks.0.attn2.to_v,raw_before_row_l2,name_fixed,wolf,name,1,1280,28.59966468811035,0.0,28.59966468811035,28.59966468811035
W0,layer_05,5,unet.down_blocks.2.attentions.1.transformer_blocks.0.attn2.to_v,raw_before_row_l2,name_fixed,rabbit,name,1,1280,28.899133682250977,0.0,28.899133682250977,28.899133682250977
W0,layer_05,5,unet.down_blocks.2.attentions.1.transformer_blocks.0.attn2.to_v,raw_before_row_l2,name_fixed,deer,name,1,1280,29.075468063354492,0.0,29.075468063354492,29.075468063354492
W0,layer_05,5,unet.down_blocks.2.attentions.1.transformer_blocks.0.attn2.to_v,raw_before_row_l2,name_fixed,horse,name,1,1280,29.90060806274414,0.0,29.90060806274414,29.90060806274414
W0,layer_06,6,unet.up_blocks.1.attentions.0.transformer_blocks.0.attn2.to_v,raw_before_row_l2,eot,cat,description,50,1280,38.28889846801758,1.6470028162002563,33.74217987060547,42.124229431152344
W0,layer_06,6,unet.up_blocks.1.attentions.0.transformer_blocks.0.attn2.to_v,raw_before_row_l2,eot,dog,description,50,1280,39.306087493896484,1.563987135887146,35.71929931640625,42.222896575927734
W0,layer_06,6,unet.up_blocks.1.attentions.0.transformer_blocks.0.attn2.to_v,raw_before_row_l2,eot,fox,description,50,1280,36.33350372314453,1.757678508758545,32.850460052490234,39.62055587768555
W0,layer_06,6,unet.up_blocks.1.attentions.0.transformer_blocks.0.attn2.to_v,raw_before_row_l2,eot,bear,description,50,1280,37.87390899658203,1.5174963474273682,34.52821731567383,41.936546325683594
W0,layer_06,6,unet.up_blocks.1.attentions.0.transformer_blocks.0.attn2.to_v,raw_before_row_l2,eot,wolf,description,50,1280,37.31061935424805,1.5081697702407837,33.56743621826172,40.3522834777832
W0,layer_06,6,unet.up_blocks.1.attentions.0.transformer_blocks.0.attn2.to_v,raw_before_row_l2,eot,rabbit,description,50,1280,38.019954681396484,1.0837289094924927,34.498985290527344,39.77444076538086
W0,layer_06,6,unet.up_blocks.1.attentions.0.transformer_blocks.0.attn2.to_v,raw_before_row_l2,eot,deer,description,50,1280,36.941314697265625,1.0131276845932007,35.04652786254883,39.29286193847656
W0,layer_06,6,unet.up_blocks.1.attentions.0.transformer_blocks.0.attn2.to_v,raw_before_row_l2,eot,horse,description,50,1280,38.31523513793945,1.2465187311172485,35.51515579223633,41.46037292480469
W0,layer_06,6,unet.up_blocks.1.attentions.0.transformer_blocks.0.attn2.to_v,raw_before_row_l2,fixed_suffix,cat,description,50,1280,31.677396774291992,0.8002817630767822,30.17412757873535,33.12716293334961
W0,layer_06,6,unet.up_blocks.1.attentions.0.transformer_blocks.0.attn2.to_v,raw_before_row_l2,fixed_suffix,dog,description,50,1280,32.0621223449707,0.5599992871284485,30.8348445892334,33.33295822143555
W0,layer_06,6,unet.up_blocks.1.attentions.0.transformer_blocks.0.attn2.to_v,raw_before_row_l2,fixed_suffix,fox,description,50,1280,31.535541534423828,0.6391645669937134,29.95227813720703,32.68828582763672
W0,layer_06,6,unet.up_blocks.1.attentions.0.transformer_blocks.0.attn2.to_v,raw_before_row_l2,fixed_suffix,bear,description,50,1280,32.04322814941406,0.7588065266609192,29.7838077545166,33.53327941894531
W0,layer_06,6,unet.up_blocks.1.attentions.0.transformer_blocks.0.attn2.to_v,raw_before_row_l2,fixed_suffix,wolf,description,50,1280,31.90340805053711,0.6783092617988586,30.399486541748047,33.14332580566406
W0,layer_06,6,unet.up_blocks.1.attentions.0.transformer_blocks.0.attn2.to_v,raw_before_row_l2,fixed_suffix,rabbit,description,50,1280,31.950458526611328,0.6068252921104431,30.6993408203125,33.225364685058594
W0,layer_06,6,unet.up_blocks.1.attentions.0.transformer_blocks.0.attn2.to_v,raw_before_row_l2,fixed_suffix,deer,description,50,1280,31.832128524780273,0.5962159037590027,30.99167823791504,33.43695831298828
W0,layer_06,6,unet.up_blocks.1.attentions.0.transformer_blocks.0.attn2.to_v,raw_before_row_l2,fixed_suffix,horse,description,50,1280,32.528526306152344,0.7486647963523865,30.887542724609375,34.067378997802734
W0,layer_06,6,unet.up_blocks.1.attentions.0.transformer_blocks.0.attn2.to_v,raw_before_row_l2,name_last,cat,name,1,1280,37.70224380493164,0.0,37.70224380493164,37.70224380493164
W0,layer_06,6,unet.up_blocks.1.attentions.0.transformer_blocks.0.attn2.to_v,raw_before_row_l2,name_last,dog,name,1,1280,38.83197784423828,0.0,38.83197784423828,38.83197784423828
W0,layer_06,6,unet.up_blocks.1.attentions.0.transformer_blocks.0.attn2.to_v,raw_before_row_l2,name_last,fox,name,1,1280,38.403934478759766,0.0,38.403934478759766,38.403934478759766
W0,layer_06,6,unet.up_blocks.1.attentions.0.transformer_blocks.0.attn2.to_v,raw_before_row_l2,name_last,bear,name,1,1280,38.88624954223633,0.0,38.88624954223633,38.88624954223633
W0,layer_06,6,unet.up_blocks.1.attentions.0.transformer_blocks.0.attn2.to_v,raw_before_row_l2,name_last,wolf,name,1,1280,35.72102355957031,0.0,35.72102355957031,35.72102355957031
W0,layer_06,6,unet.up_blocks.1.attentions.0.transformer_blocks.0.attn2.to_v,raw_before_row_l2,name_last,rabbit,name,1,1280,39.83808517456055,0.0,39.83808517456055,39.83808517456055
W0,layer_06,6,unet.up_blocks.1.attentions.0.transformer_blocks.0.attn2.to_v,raw_before_row_l2,name_last,deer,name,1,1280,38.774436950683594,0.0,38.774436950683594,38.774436950683594
W0,layer_06,6,unet.up_blocks.1.attentions.0.transformer_blocks.0.attn2.to_v,raw_before_row_l2,name_last,horse,name,1,1280,39.90327072143555,0.0,39.90327072143555,39.90327072143555
W0,layer_06,6,unet.up_blocks.1.attentions.0.transformer_blocks.0.attn2.to_v,raw_before_row_l2,name_eot,cat,name,1,1280,34.37830352783203,0.0,34.37830352783203,34.37830352783203
W0,layer_06,6,unet.up_blocks.1.attentions.0.transformer_blocks.0.attn2.to_v,raw_before_row_l2,name_eot,dog,name,1,1280,34.4461555480957,0.0,34.4461555480957,34.4461555480957
W0,layer_06,6,unet.up_blocks.1.attentions.0.transformer_blocks.0.attn2.to_v,raw_before_row_l2,name_eot,fox,name,1,1280,31.56183624267578,0.0,31.56183624267578,31.56183624267578
W0,layer_06,6,unet.up_blocks.1.attentions.0.transformer_blocks.0.attn2.to_v,raw_before_row_l2,name_eot,bear,name,1,1280,33.2806282043457,0.0,33.2806282043457,33.2806282043457
W0,layer_06,6,unet.up_blocks.1.attentions.0.transformer_blocks.0.attn2.to_v,raw_before_row_l2,name_eot,wolf,name,1,1280,31.354860305786133,0.0,31.354860305786133,31.354860305786133
W0,layer_06,6,unet.up_blocks.1.attentions.0.transformer_blocks.0.attn2.to_v,raw_before_row_l2,name_eot,rabbit,name,1,1280,33.66926193237305,0.0,33.66926193237305,33.66926193237305
W0,layer_06,6,unet.up_blocks.1.attentions.0.transformer_blocks.0.attn2.to_v,raw_before_row_l2,name_eot,deer,name,1,1280,32.535736083984375,0.0,32.535736083984375,32.535736083984375
W0,layer_06,6,unet.up_blocks.1.attentions.0.transformer_blocks.0.attn2.to_v,raw_before_row_l2,name_eot,horse,name,1,1280,35.002166748046875,0.0,35.002166748046875,35.002166748046875
W0,layer_06,6,unet.up_blocks.1.attentions.0.transformer_blocks.0.attn2.to_v,raw_before_row_l2,name_fixed,cat,name,1,1280,35.28483200073242,0.0,35.28483200073242,35.28483200073242
W0,layer_06,6,unet.up_blocks.1.attentions.0.transformer_blocks.0.attn2.to_v,raw_before_row_l2,name_fixed,dog,name,1,1280,34.999576568603516,0.0,34.999576568603516,34.999576568603516
W0,layer_06,6,unet.up_blocks.1.attentions.0.transformer_blocks.0.attn2.to_v,raw_before_row_l2,name_fixed,fox,name,1,1280,34.49434280395508,0.0,34.49434280395508,34.49434280395508
W0,layer_06,6,unet.up_blocks.1.attentions.0.transformer_blocks.0.attn2.to_v,raw_before_row_l2,name_fixed,bear,name,1,1280,34.56061553955078,0.0,34.56061553955078,34.56061553955078
W0,layer_06,6,unet.up_blocks.1.attentions.0.transformer_blocks.0.attn2.to_v,raw_before_row_l2,name_fixed,wolf,name,1,1280,34.00941467285156,0.0,34.00941467285156,34.00941467285156
W0,layer_06,6,unet.up_blocks.1.attentions.0.transformer_blocks.0.attn2.to_v,raw_before_row_l2,name_fixed,rabbit,name,1,1280,34.845890045166016,0.0,34.845890045166016,34.845890045166016
W0,layer_06,6,unet.up_blocks.1.attentions.0.transformer_blocks.0.attn2.to_v,raw_before_row_l2,name_fixed,deer,name,1,1280,33.8929328918457,0.0,33.8929328918457,33.8929328918457
W0,layer_06,6,unet.up_blocks.1.attentions.0.transformer_blocks.0.attn2.to_v,raw_before_row_l2,name_fixed,horse,name,1,1280,34.71726608276367,0.0,34.71726608276367,34.71726608276367
W0,layer_07,7,unet.up_blocks.1.attentions.1.transformer_blocks.0.attn2.to_v,raw_before_row_l2,eot,cat,description,50,1280,43.247947692871094,1.6888240575790405,39.294281005859375,47.34507369995117
W0,layer_07,7,unet.up_blocks.1.attentions.1.transformer_blocks.0.attn2.to_v,raw_before_row_l2,eot,dog,description,50,1280,43.77265930175781,1.6580843925476074,39.81487274169922,47.82464599609375
W0,layer_07,7,unet.up_blocks.1.attentions.1.transformer_blocks.0.attn2.to_v,raw_before_row_l2,eot,fox,description,50,1280,41.499237060546875,1.7084407806396484,37.283992767333984,44.47275924682617
W0,layer_07,7,unet.up_blocks.1.attentions.1.transformer_blocks.0.attn2.to_v,raw_before_row_l2,eot,bear,description,50,1280,41.826995849609375,1.4007574319839478,38.8503303527832,45.8946533203125
W0,layer_07,7,unet.up_blocks.1.attentions.1.transformer_blocks.0.attn2.to_v,raw_before_row_l2,eot,wolf,description,50,1280,41.60615158081055,1.5595978498458862,37.705345153808594,44.4606819152832
W0,layer_07,7,unet.up_blocks.1.attentions.1.transformer_blocks.0.attn2.to_v,raw_before_row_l2,eot,rabbit,description,50,1280,42.913082122802734,1.2435033321380615,40.24821853637695,45.01890182495117
W0,layer_07,7,unet.up_blocks.1.attentions.1.transformer_blocks.0.attn2.to_v,raw_before_row_l2,eot,deer,description,50,1280,42.00741195678711,1.1428979635238647,39.77311706542969,44.4676399230957
W0,layer_07,7,unet.up_blocks.1.attentions.1.transformer_blocks.0.attn2.to_v,raw_before_row_l2,eot,horse,description,50,1280,43.7100944519043,1.43179452419281,40.814537048339844,46.661800384521484
W0,layer_07,7,unet.up_blocks.1.attentions.1.transformer_blocks.0.attn2.to_v,raw_before_row_l2,fixed_suffix,cat,description,50,1280,36.66240310668945,1.0533827543258667,33.8924674987793,38.509822845458984
W0,layer_07,7,unet.up_blocks.1.attentions.1.transformer_blocks.0.attn2.to_v,raw_before_row_l2,fixed_suffix,dog,description,50,1280,37.08711242675781,0.6979680061340332,35.47323989868164,38.49817657470703
W0,layer_07,7,unet.up_blocks.1.attentions.1.transformer_blocks.0.attn2.to_v,raw_before_row_l2,fixed_suffix,fox,description,50,1280,36.082550048828125,0.8341843485832214,33.94816207885742,37.66391372680664
W0,layer_07,7,unet.up_blocks.1.attentions.1.transformer_blocks.0.attn2.to_v,raw_before_row_l2,fixed_suffix,bear,description,50,1280,36.69511795043945,0.9360796809196472,34.19084548950195,38.08523941040039
W0,layer_07,7,unet.up_blocks.1.attentions.1.transformer_blocks.0.attn2.to_v,raw_before_row_l2,fixed_suffix,wolf,description,50,1280,36.652687072753906,0.9408078789710999,34.688480377197266,38.23176956176758
W0,layer_07,7,unet.up_blocks.1.attentions.1.transformer_blocks.0.attn2.to_v,raw_before_row_l2,fixed_suffix,rabbit,description,50,1280,36.72220993041992,0.7111784815788269,34.77056884765625,38.72943115234375
W0,layer_07,7,unet.up_blocks.1.attentions.1.transformer_blocks.0.attn2.to_v,raw_before_row_l2,fixed_suffix,deer,description,50,1280,36.141151428222656,0.7285959720611572,34.79021072387695,37.893070220947266
W0,layer_07,7,unet.up_blocks.1.attentions.1.transformer_blocks.0.attn2.to_v,raw_before_row_l2,fixed_suffix,horse,description,50,1280,37.06393814086914,0.9027097821235657,35.17780685424805,38.95425033569336
W0,layer_07,7,unet.up_blocks.1.attentions.1.transformer_blocks.0.attn2.to_v,raw_before_row_l2,name_last,cat,name,1,1280,44.795494079589844,0.0,44.795494079589844,44.795494079589844
W0,layer_07,7,unet.up_blocks.1.attentions.1.transformer_blocks.0.attn2.to_v,raw_before_row_l2,name_last,dog,name,1,1280,45.39714431762695,0.0,45.39714431762695,45.39714431762695
W0,layer_07,7,unet.up_blocks.1.attentions.1.transformer_blocks.0.attn2.to_v,raw_before_row_l2,name_last,fox,name,1,1280,45.971824645996094,0.0,45.971824645996094,45.971824645996094
W0,layer_07,7,unet.up_blocks.1.attentions.1.transformer_blocks.0.attn2.to_v,raw_before_row_l2,name_last,bear,name,1,1280,48.18130874633789,0.0,48.18130874633789,48.18130874633789
W0,layer_07,7,unet.up_blocks.1.attentions.1.transformer_blocks.0.attn2.to_v,raw_before_row_l2,name_last,wolf,name,1,1280,43.20302963256836,0.0,43.20302963256836,43.20302963256836
W0,layer_07,7,unet.up_blocks.1.attentions.1.transformer_blocks.0.attn2.to_v,raw_before_row_l2,name_last,rabbit,name,1,1280,46.932132720947266,0.0,46.932132720947266,46.932132720947266
W0,layer_07,7,unet.up_blocks.1.attentions.1.transformer_blocks.0.attn2.to_v,raw_before_row_l2,name_last,deer,name,1,1280,47.2131462097168,0.0,47.2131462097168,47.2131462097168
W0,layer_07,7,unet.up_blocks.1.attentions.1.transformer_blocks.0.attn2.to_v,raw_before_row_l2,name_last,horse,name,1,1280,46.734676361083984,0.0,46.734676361083984,46.734676361083984
W0,layer_07,7,unet.up_blocks.1.attentions.1.transformer_blocks.0.attn2.to_v,raw_before_row_l2,name_eot,cat,name,1,1280,38.70469665527344,0.0,38.70469665527344,38.70469665527344
W0,layer_07,7,unet.up_blocks.1.attentions.1.transformer_blocks.0.attn2.to_v,raw_before_row_l2,name_eot,dog,name,1,1280,39.43606948852539,0.0,39.43606948852539,39.43606948852539
W0,layer_07,7,unet.up_blocks.1.attentions.1.transformer_blocks.0.attn2.to_v,raw_before_row_l2,name_eot,fox,name,1,1280,37.08565139770508,0.0,37.08565139770508,37.08565139770508
W0,layer_07,7,unet.up_blocks.1.attentions.1.transformer_blocks.0.attn2.to_v,raw_before_row_l2,name_eot,bear,name,1,1280,36.96406555175781,0.0,36.96406555175781,36.96406555175781
W0,layer_07,7,unet.up_blocks.1.attentions.1.transformer_blocks.0.attn2.to_v,raw_before_row_l2,name_eot,wolf,name,1,1280,35.88478088378906,0.0,35.88478088378906,35.88478088378906
W0,layer_07,7,unet.up_blocks.1.attentions.1.transformer_blocks.0.attn2.to_v,raw_before_row_l2,name_eot,rabbit,name,1,1280,36.93863296508789,0.0,36.93863296508789,36.93863296508789
W0,layer_07,7,unet.up_blocks.1.attentions.1.transformer_blocks.0.attn2.to_v,raw_before_row_l2,name_eot,deer,name,1,1280,38.205772399902344,0.0,38.205772399902344,38.205772399902344
