projection,layer_index,target_index,target_concept,raw_cos2_finite,raw_cos2_non_constant,raw_cos2_min,raw_cos2_p01,raw_cos2_median,raw_cos2_mean,raw_cos2_std,raw_cos2_rms,raw_cos2_p95,raw_cos2_p99,raw_cos2_max,raw_cos2_top_1pct_weight_share,raw_cos2_top_5pct_weight_share,v1_alpha_finite,v1_alpha_non_constant,v1_alpha_min,v1_alpha_p01,v1_alpha_median,v1_alpha_mean,v1_alpha_std,v1_alpha_rms,v1_alpha_p95,v1_alpha_p99,v1_alpha_max,v1_alpha_top_1pct_weight_share,v1_alpha_top_5pct_weight_share,official_alpha_finite,official_alpha_non_constant,official_alpha_min,official_alpha_p01,official_alpha_median,official_alpha_mean,official_alpha_std,official_alpha_rms,official_alpha_p95,official_alpha_p99,official_alpha_max,official_alpha_top_1pct_weight_share,official_alpha_top_5pct_weight_share,v1_to_raw_mean_ratio
to_v,7,6,yawl,True,True,1.1585644943412632e-10,5.1874918121086477e-08,0.0003239304933231324,0.0007840905674046045,0.0011388769439124057,0.0013823260824517621,0.0030748993740417055,0.005334458472207191,0.010039967484772205,0.08722360759392629,0.28748470285266775,True,True,3.0130206141620874e-05,3.0141598308546236e-05,0.0002794635220197961,0.07707151039441698,0.20694153792547818,0.2207518085052666,0.6442264944314954,0.9738178187608719,0.9999274611473083,0.13037304508903277,0.5568604359306677,True,True,7.995360621928822e-40,1.3004653870378679e-29,0.00857514888048172,0.008394253029837272,0.0012327020417246882,0.008484211872695607,0.00857514888048172,0.00857514888048172,0.00857514888048172,0.010375116821928917,0.051077498200265435,98.29414304718543
to_v,7,7,lifeboat,True,True,1.0455379673146581e-08,2.272221327359603e-07,0.00044040913053322583,0.0009677642317748716,0.00135546771094532,0.0016650600405944025,0.0036740218056365848,0.006508980598300696,0.012872920371592045,0.08434968801362434,0.2774016807647445,True,True,2.4348946681129746e-05,2.4381684706895612e-05,0.00031173609022516757,0.07669704256219205,0.2051133244927323,0.2189087569781366,0.6383251190185546,0.977031279206276,0.9999713897705078,0.13115483766504374,0.5544452683291707,True,True,0.0,4.892770130712463e-37,0.00732435891404748,0.0072270643137017036,0.0008387922663651799,0.007275539938348601,0.00732435891404748,0.00732435891404748,0.00732435891404748,0.010292978862767746,0.05067312670901044,79.25178472604873
to_v,7,8,soccer ball,True,True,3.556260147474788e-11,2.0541502166793187e-07,0.00043731206096708775,0.0009224060493901842,0.0012771343826477265,0.0015750018654312318,0.003475556953344494,0.006044624489732096,0.011514418758451939,0.08354564564065502,0.27230361394353075,True,True,2.270998629683163e-05,2.274077627589577e-05,0.0003332944761496037,0.07852035904850538,0.20616771231399553,0.2205388066906071,0.639349216222763,0.9742209362983706,0.9999427795410156,0.12831100037403326,0.5379226179367564,True,True,0.0,6.939118339874857e-37,0.007454785984009504,0.0073499688955052985,0.0008781360143925447,0.0074021998882044795,0.0074548181146383286,0.0074548181146383286,0.0074548181146383286,0.010301131549426832,0.05071326301256287,85.12558986404774
to_v,7,9,volleyball,True,True,6.074756253582336e-09,1.2480221670330138e-07,0.0005200385057833046,0.0010323175150561258,0.00141489345332606,0.0017510108319009673,0.0038375826552510257,0.006162184090353551,0.011676223017275333,0.0838245234904468,0.26943004462024944,True,True,2.1343043044907972e-05,2.1358191552280915e-05,0.0003787346795434132,0.07791426539801308,0.2056856719776526,0.21987309153589854,0.6327718079090118,0.9560540872812272,0.9998283386230469,0.1286345383290773,0.5457653464245474,True,True,4.203895392974451e-45,1.6310401050811796e-33,0.008091036230325699,0.007945634303905536,0.0010752131437025791,0.008017997543383861,0.008091036230325699,0.008091036230325699,0.008091036230325699,0.010342105308553392,0.05091497998057055,75.47509778885906
to_v,8,0,golden retriever,True,True,1.9784418547885707e-09,8.613771164789341e-08,0.000341785722412169,0.0007455818325944731,0.001018434407712155,0.0012618599734735797,0.002988547680433837,0.004731917320750656,0.007166839204728603,0.07281424156045475,0.2742488154834094,True,True,2.0900513845845126e-05,2.0915120239806127e-05,0.0002953593502752483,0.08289978779698828,0.21744077716806234,0.23262830547505015,0.7139411717653267,0.9706481409072877,0.9990200400352478,0.12048691530358208,0.5389688710064249,True,True,1.7557008589372066e-40,3.275338353431345e-30,0.008334801532328129,0.00817203000478912,0.0011538458877762387,0.008253023361571918,0.008334837853908539,0.008334837853908539,0.008334837853908539,0.010358588613129181,0.05099612855694366,111.18804693579226
to_v,8,1,labrador retriever,True,True,5.667856184388143e-10,9.84327344610847e-08,0.00029676892154384404,0.000635442060473033,0.0008775079198651008,0.0010831459658801534,0.002617283735889941,0.004064737511798742,0.006190014537423849,0.07719593498880757,0.2724977742355725,True,True,2.235030297015328e-05,2.2371331597241805e-05,0.00031887248042039573,0.08357581090131702,0.2190438267549493,0.23436644315589775,0.732371836900711,0.97037235558033,0.9990543723106384,0.12008082523655011,0.524620877544926,True,True,1.7757485354170696e-38,1.7757621280121735e-38,0.0086968457326293,0.008506619636318647,0.0012726341651367586,0.008601215614351145,0.008696882985532284,0.008696882985532284,0.008696882985532284,0.010383409814716632,0.05111832524168188,131.5238888012888
to_v,8,2,tabby,True,True,4.4261812964796476e-11,1.2478636875812302e-07,0.00034446976496838033,0.0007528654424873677,0.0010638326154932046,0.0013029436045100603,0.0028007274609990387,0.00496916430070997,0.009836412034928799,0.08383832033950286,0.2819322571083535,True,True,2.5664632630650885e-05,2.5689854082884268e-05,0.00032364124490413815,0.07749326066926727,0.208039704496924,0.22192771614002918,0.609076917171477,0.9724806219339374,0.9999599456787109,0.12988380100355285,0.5583693348920292,True,True,0.0,1.487901489596244e-35,0.0075834705494344234,0.0074709201198857045,0.0009174091402521205,0.007526993386302917,0.00758350407704711,0.00758350407704711,0.00758350407704711,0.01030930086877813,0.050753481200138485,102.93109006735627
to_v,8,3,tiger cat,True,True,6.807830410515692e-10,2.5345480096916624e-07,0.00029292271938174963,0.0006560927914588234,0.0009089379774644486,0.0011207053823099633,0.0025560660054907204,0.004233767441473904,0.00646248972043395,0.07973731928459425,0.275471270087841,True,True,2.279165892105084e-05,2.284510093886638e-05,0.00028879966703243554,0.08143181730831942,0.21458568571367967,0.22943884403407966,0.6743595540523529,0.971533706188202,0.999129593372345,0.12342891679871407,0.5369170743184913,True,True,0.0,2.884022871318117e-35,0.0073326351121068,0.0072352638897427825,0.0008397439308568781,0.007283794513141233,0.007332666777074337,0.007332666777074337,0.007332666777074337,0.010292975914843759,0.05067311219615389,124.11631154680975
to_v,8,4,orange,True,True,1.0195957966807612e-10,3.5202396190925357e-07,0.0004305233451304957,0.0009017665365701354,0.0012123793495135361,0.0015105953272134117,0.003465689870063215,0.00565547535195947,0.010001912713050842,0.07683117322147302,0.264477080230198,True,True,1.892496584332548e-05,1.8971673180203654e-05,0.00031256439979188144,0.08221044201257115,0.21283400418144954,0.22808217993635072,0.6833325237035751,0.9709103471040726,0.9998235702514648,0.12205839257006212,0.523977272291775,True,True,0.0,2.9244818690766067e-40,0.007057723123580217,0.00697503318406234,0.0007598298618139987,0.007016265266485553,0.007057760376483202,0.007057760376483202,0.007057760376483202,0.010276707928421645,0.05059302364761425,91.16599327943368
to_v,8,5,lemon,True,True,7.013615799245088e-10,1.3724852280461166e-07,0.000456191148259677,0.0010149504374855872,0.0014611412736147704,0.0017785922227887886,0.004160991706885398,0.006938017611391846,0.012675614096224308,0.08409038772016798,0.2864977372759271,True,True,2.8625308914342895e-05,2.8647624458244535e-05,0.0003271200694143772,0.07976234862362333,0.21192994326553888,0.2263652884453577,0.6970330029726028,0.975871069431305,0.9999104142189026,0.1259914841616554,0.549388100393824,True,True,0.0,2.0374124539566385e-36,0.007325941696763039,0.007228659371321555,0.0008389773929194779,0.00727714569482979,0.0073259733617305756,0.0073259733617305756,0.0073259733617305756,0.010292975935518929,0.050673112297939346,78.58743213237543
to_v,8,6,yawl,True,True,3.3505576091386047e-09,1.6453858279419366e-07,0.00035383764770813286,0.0007652316683386066,0.00114216845634537,0.0013744486567937673,0.00286906894762069,0.005305509418249135,0.014496087096631527,0.09814872892191037,0.28906465287222766,True,True,3.512236798997037e-05,3.516331904393155e-05,0.00038385075458791107,0.07035375147937088,0.19503806237593357,0.207267405766241,0.5734619408845901,0.9730234414339067,1.0,0.1431439216068412,0.5792424560888265,True,True,0.0,5.140736844415122e-38,0.007062586955726147,0.0069798374541278465,0.000760353218094278,0.0070210979364176565,0.007062618620693684,0.007062618620693684,0.007062618620693684,0.010276703553318361,0.050593002108644244,91.93784626310071
to_v,8,7,lifeboat,True,True,1.0028989444466063e-10,1.0978171175679564e-07,0.0004148534353589639,0.0008467830440636381,0.00117105636174105,0.00144476404334056,0.00319295214721933,0.005095928013324738,0.010877160355448723,0.08193727340505232,0.2751852658185178,True,True,2.2548636479768902e-05,2.256643068903941e-05,0.00036076686228625476,0.07780378996820617,0.20984353829933977,0.2237260344579359,0.6410696178674696,0.9562433803081513,0.9999608397483826,0.12855656837439217,0.5569337299488021,True,True,0.0,5.273059879978724e-35,0.007583963684737682,0.0074714054899232,0.0009174687424030362,0.00752748239930312,0.0075839972123503685,0.0075839972123503685,0.0075839972123503685,0.01030930148173837,0.05075348421778889,91.88161066007245
to_v,8,8,soccer ball,True,True,4.200023710982173e-14,5.001162918460978e-08,0.0004038956976728514,0.0008747357571104137,0.0011593484549598978,0.001451964674287624,0.00314663847675547,0.00529658534564078,0.00971929356455803,0.07455371326111021,0.25568592319479616,True,True,1.7276772268814966e-05,1.7283143770328024e-05,0.00027524463075678796,0.08343441233753027,0.20932657299045046,0.2252658047972948,0.6234345018863677,0.9662317550182343,0.9998522400856018,0.11946675398355827,0.5058765172388136,True,True,4.203895392974451e-44,8.059034250920088e-33,0.007839576341211796,0.007710974740621168,0.0009962670695132046,0.007775017948282272,0.007839610800147057,0.007839610800147057,0.007839610800147057,0.010325678642098568,0.05083411023802372,95.38241881542146
to_v,8,9,volleyball,True,True,9.443655857310773e-10,2.7232362398876835e-07,0.00040306226583197713,0.0008879032229304861,0.0012869992638712131,0.0015631523283718856,0.0031819690251722902,0.006032753977924621,0.012294241227209568,0.09353852505957677,0.2836358987071059,True,True,2.9775103030260652e-05,2.9827413090970367e-05,0.0003408679913263768,0.07515632362451896,0.19951313022779527,0.2131264039851966,0.5468511790037146,0.9718469184637077,0.999974250793457,0.13459844003709956,0.5505095268010982,True,True,4.203895392974451e-45,1.6310401050811796e-33,0.008091000840067863,0.007945632727933116,0.0010752129304407378,0.00801799595305869,0.008091036230325699,0.008091036230325699,0.008091036230325699,0.010342107359852928,0.050914990079275954,84.64472442894032
