projection,layer_index,target_concept,channels,spearman_alpha,mean_raw_mi_official,mean_raw_mi_matched,top_1_percent_overlap,top_5_percent_overlap,top_10_percent_overlap
to_k,14,volleyball,320,0.10507851119462745,0.6816069950116799,0.45867703832918777,0.5,0.0,0.09375
to_k,14,yawl,320,0.038781750393025546,0.6873770708800293,0.43980304180877283,0.0,0.0625,0.125
to_k,15,golden retriever,1280,0.026551540222501693,0.6833192143589258,0.3236578386859037,0.46153846153846156,0.21875,0.234375
to_k,15,labrador retriever,1280,0.12221007751138412,0.6821463973086793,0.32789138845400884,0.23076923076923078,0.09375,0.171875
to_k,15,lemon,1280,0.002931451754742776,0.6864739582000766,0.38783148493093905,0.7692307692307693,0.03125,0.1015625
to_k,15,lifeboat,1280,0.038531199901334225,0.6855572280852357,0.3577291559253354,0.15384615384615385,0.046875,0.1796875
to_k,15,orange,1280,-0.016857280008743068,0.6875119250878925,0.3934939396131085,0.5384615384615384,0.15625,0.171875
to_k,15,soccer ball,1280,0.004756292869630734,0.6880513289477677,0.30715670457866506,0.23076923076923078,0.234375,0.2421875
to_k,15,tabby,1280,0.05697395630966616,0.6852875265583862,0.3929830480105011,0.46153846153846156,0.046875,0.1796875
to_k,15,tiger cat,1280,0.09861542027896288,0.6837237697996897,0.3655615561438026,0.46153846153846156,0.21875,0.28125
to_k,15,volleyball,1280,-0.05757354540605718,0.6863254936411977,0.43670275623444466,0.5384615384615384,0.3125,0.3125
to_k,15,yawl,1280,-0.052521206397811514,0.684249559554155,0.4263230851618573,0.38461538461538464,0.171875,0.3125
to_v,0,golden retriever,320,0.13984203428673647,0.6826858012587763,0.35168808737071233,0.75,0.0,0.1875
to_v,0,labrador retriever,320,-0.01689744527880296,0.6826857993612065,0.32639569621533154,0.25,0.0,0.03125
to_v,0,lemon,320,0.016388393756267525,0.6805826403666287,0.39574556472944095,0.25,0.1875,0.4375
to_v,0,lifeboat,320,0.0897534240366476,0.679558286734391,0.37547117318026724,0.5,0.125,0.28125
to_v,0,orange,320,0.08093211291316618,0.6863527201581746,0.410358784138225,0.25,0.3125,0.28125
to_v,0,soccer ball,320,0.0878072344561765,0.6826858018175699,0.31738919459749015,0.0,0.0,0.09375
to_v,0,tabby,320,0.08491729159013554,0.6858133136061951,0.37999908267520366,0.5,0.0625,0.09375
to_v,0,tiger cat,320,-0.03436375935555869,0.6821463962318376,0.3412267363280989,0.0,0.0,0.09375
to_v,0,volleyball,320,0.11259365638099395,0.6800976884667762,0.4513432021252811,0.5,0.0,0.03125
to_v,0,yawl,320,0.19592073335207463,0.6863527187611907,0.46892571431817487,0.5,0.0,0.15625
to_v,1,golden retriever,320,0.08652041333641586,0.6847889597062021,0.32979548478033394,0.5,0.0,0.1875
