layer_id,layer_index,full_module_name,matrix_type,condition,condition_label,prototype_concept,nearest_centroid_concept,own_centroid_rank,own_centroid_cosine_distance,nearest_other_centroid_cosine_distance,margin,within_cluster_typicality_percentile,rank1_own_centroid,cross_readout
layer_09,9,unet.up_blocks.2.attentions.0.transformer_blocks.0.attn2.to_v,to_v,matched_fixed,Matched fixed suffix,deer,deer,1,0.1246999167693339,0.12934761937942651,0.004647702610092619,100.0,True,False
layer_09,9,unet.up_blocks.2.attentions.0.transformer_blocks.0.attn2.to_v,to_v,matched_fixed,Matched fixed suffix,horse,horse,1,0.10406879916935341,0.13561726071408398,0.031548461544730566,100.0,True,False
layer_09,9,unet.up_blocks.2.attentions.0.transformer_blocks.0.attn2.to_v,to_v,oce_last_to_eot,OCE-last-token -> EOT-description centroid,cat,cat,1,0.7750186738519721,0.8884007720533553,0.11338209820138323,100.0,True,True
layer_09,9,unet.up_blocks.2.attentions.0.transformer_blocks.0.attn2.to_v,to_v,oce_last_to_eot,OCE-last-token -> EOT-description centroid,dog,dog,1,0.6499060300886562,0.764391124453232,0.11448509436457577,100.0,True,True
layer_09,9,unet.up_blocks.2.attentions.0.transformer_blocks.0.attn2.to_v,to_v,oce_last_to_eot,OCE-last-token -> EOT-description centroid,fox,cat,3,0.9330951913055686,0.8898222166190708,-0.04327297468649782,100.0,False,True
layer_09,9,unet.up_blocks.2.attentions.0.transformer_blocks.0.attn2.to_v,to_v,oce_last_to_eot,OCE-last-token -> EOT-description centroid,bear,bear,1,0.8311895076042672,0.8639843510378993,0.03279484343363204,100.0,True,True
layer_09,9,unet.up_blocks.2.attentions.0.transformer_blocks.0.attn2.to_v,to_v,oce_last_to_eot,OCE-last-token -> EOT-description centroid,wolf,wolf,1,0.7626036704056401,0.8469698330674273,0.0843661626617872,100.0,True,True
layer_09,9,unet.up_blocks.2.attentions.0.transformer_blocks.0.attn2.to_v,to_v,oce_last_to_eot,OCE-last-token -> EOT-description centroid,rabbit,rabbit,1,0.8431911152348168,0.8617819024308134,0.018590787195996605,100.0,True,True
layer_09,9,unet.up_blocks.2.attentions.0.transformer_blocks.0.attn2.to_v,to_v,oce_last_to_eot,OCE-last-token -> EOT-description centroid,deer,deer,1,0.7329431438685181,0.8594787852797984,0.12653564141128026,100.0,True,True
layer_09,9,unet.up_blocks.2.attentions.0.transformer_blocks.0.attn2.to_v,to_v,oce_last_to_eot,OCE-last-token -> EOT-description centroid,horse,horse,1,0.730551566644743,0.8590399441423119,0.12848837749756892,100.0,True,True
layer_10,10,unet.up_blocks.2.attentions.1.transformer_blocks.0.attn2.to_v,to_v,matched_eot,Matched EOT,cat,cat,1,0.2368403636565899,0.4368400410556814,0.19999967739909152,42.0,True,False
layer_10,10,unet.up_blocks.2.attentions.1.transformer_blocks.0.attn2.to_v,to_v,matched_eot,Matched EOT,dog,dog,1,0.2108306041335377,0.3594679078879469,0.1486373037544092,62.0,True,False
layer_10,10,unet.up_blocks.2.attentions.1.transformer_blocks.0.attn2.to_v,to_v,matched_eot,Matched EOT,fox,cat,3,0.40797863816581714,0.38545873238976935,-0.02251990577604779,100.0,False,False
layer_10,10,unet.up_blocks.2.attentions.1.transformer_blocks.0.attn2.to_v,to_v,matched_eot,Matched EOT,bear,wolf,8,0.5388250431456615,0.4126685850956353,-0.12615645805002618,100.0,False,False
layer_10,10,unet.up_blocks.2.attentions.1.transformer_blocks.0.attn2.to_v,to_v,matched_eot,Matched EOT,wolf,wolf,1,0.34218391441537443,0.4467837877947032,0.10459987337932874,96.0,True,False
layer_10,10,unet.up_blocks.2.attentions.1.transformer_blocks.0.attn2.to_v,to_v,matched_eot,Matched EOT,rabbit,rabbit,1,0.4011996360172685,0.4075621776356013,0.006362541618332829,96.0,True,False
layer_10,10,unet.up_blocks.2.attentions.1.transformer_blocks.0.attn2.to_v,to_v,matched_eot,Matched EOT,deer,deer,1,0.300824638661193,0.37707362311359305,0.07624898445240003,84.0,True,False
layer_10,10,unet.up_blocks.2.attentions.1.transformer_blocks.0.attn2.to_v,to_v,matched_eot,Matched EOT,horse,horse,1,0.2941778722359819,0.45054388240871746,0.15636601017273555,76.0,True,False
layer_10,10,unet.up_blocks.2.attentions.1.transformer_blocks.0.attn2.to_v,to_v,matched_fixed,Matched fixed suffix,cat,cat,1,0.13651413596126227,0.17775598030692763,0.04124184434566536,100.0,True,False
layer_10,10,unet.up_blocks.2.attentions.1.transformer_blocks.0.attn2.to_v,to_v,matched_fixed,Matched fixed suffix,dog,dog,1,0.11754945994306776,0.1414383748897643,0.023888914946696538,100.0,True,False
layer_10,10,unet.up_blocks.2.attentions.1.transformer_blocks.0.attn2.to_v,to_v,matched_fixed,Matched fixed suffix,fox,cat,2,0.13994516491448694,0.13232827512380418,-0.007616889790682757,100.0,False,False
layer_10,10,unet.up_blocks.2.attentions.1.transformer_blocks.0.attn2.to_v,to_v,matched_fixed,Matched fixed suffix,bear,dog,6,0.1403252188937849,0.13055283987362853,-0.009772379020156374,100.0,False,False
layer_10,10,unet.up_blocks.2.attentions.1.transformer_blocks.0.attn2.to_v,to_v,matched_fixed,Matched fixed suffix,wolf,wolf,1,0.12858618714296566,0.1400552754207619,0.011469088277796247,100.0,True,False
layer_10,10,unet.up_blocks.2.attentions.1.transformer_blocks.0.attn2.to_v,to_v,matched_fixed,Matched fixed suffix,rabbit,cat,2,0.1393075229502232,0.1322011332478037,-0.007106389702419502,100.0,False,False
layer_10,10,unet.up_blocks.2.attentions.1.transformer_blocks.0.attn2.to_v,to_v,matched_fixed,Matched fixed suffix,deer,fox,2,0.12310954459154466,0.12134884769638632,-0.0017606968951583424,100.0,False,False
layer_10,10,unet.up_blocks.2.attentions.1.transformer_blocks.0.attn2.to_v,to_v,matched_fixed,Matched fixed suffix,horse,horse,1,0.10546499354076833,0.1350004735365924,0.029535479995824065,100.0,True,False
layer_10,10,unet.up_blocks.2.attentions.1.transformer_blocks.0.attn2.to_v,to_v,oce_last_to_eot,OCE-last-token -> EOT-description centroid,cat,cat,1,0.5068674250000984,0.7123085883752238,0.2054411633751254,100.0,True,True
layer_10,10,unet.up_blocks.2.attentions.1.transformer_blocks.0.attn2.to_v,to_v,oce_last_to_eot,OCE-last-token -> EOT-description centroid,dog,dog,1,0.39006194015760887,0.5598936996919255,0.16983175953431662,100.0,True,True
layer_10,10,unet.up_blocks.2.attentions.1.transformer_blocks.0.attn2.to_v,to_v,oce_last_to_eot,OCE-last-token -> EOT-description centroid,fox,cat,3,0.7609935608554379,0.742131896146258,-0.018861664709179937,100.0,False,True
layer_10,10,unet.up_blocks.2.attentions.1.transformer_blocks.0.attn2.to_v,to_v,oce_last_to_eot,OCE-last-token -> EOT-description centroid,bear,wolf,3,0.7028846416352474,0.6943896789057704,-0.008494962729477029,100.0,False,True
layer_10,10,unet.up_blocks.2.attentions.1.transformer_blocks.0.attn2.to_v,to_v,oce_last_to_eot,OCE-last-token -> EOT-description centroid,wolf,wolf,1,0.6001902291001725,0.6776461733314639,0.07745594423129143,100.0,True,True
layer_10,10,unet.up_blocks.2.attentions.1.transformer_blocks.0.attn2.to_v,to_v,oce_last_to_eot,OCE-last-token -> EOT-description centroid,rabbit,cat,2,0.6571931451879861,0.6536588434371183,-0.0035343017508677743,100.0,False,True
layer_10,10,unet.up_blocks.2.attentions.1.transformer_blocks.0.attn2.to_v,to_v,oce_last_to_eot,OCE-last-token -> EOT-description centroid,deer,deer,1,0.6764634434912746,0.7507477792622107,0.07428433577093607,100.0,True,True
layer_10,10,unet.up_blocks.2.attentions.1.transformer_blocks.0.attn2.to_v,to_v,oce_last_to_eot,OCE-last-token -> EOT-description centroid,horse,horse,1,0.5971180062949055,0.7104376269923567,0.11331962069745116,100.0,True,True
layer_11,11,unet.up_blocks.2.attentions.2.transformer_blocks.0.attn2.to_v,to_v,matched_eot,Matched EOT,cat,cat,1,0.3659352754790184,0.4412231765740333,0.07528790109501493,86.0,True,False
layer_11,11,unet.up_blocks.2.attentions.2.transformer_blocks.0.attn2.to_v,to_v,matched_eot,Matched EOT,dog,dog,1,0.3568843478652821,0.436612848757701,0.0797285008924189,98.0,True,False
layer_11,11,unet.up_blocks.2.attentions.2.transformer_blocks.0.attn2.to_v,to_v,matched_eot,Matched EOT,fox,cat,4,0.545749069752901,0.5386173802168537,-0.00713168953604737,100.0,False,False
layer_11,11,unet.up_blocks.2.attentions.2.transformer_blocks.0.attn2.to_v,to_v,matched_eot,Matched EOT,bear,wolf,5,0.5633678398336364,0.522799128385921,-0.040568711447715344,100.0,False,False
layer_11,11,unet.up_blocks.2.attentions.2.transformer_blocks.0.attn2.to_v,to_v,matched_eot,Matched EOT,wolf,wolf,1,0.47533335956530265,0.5738972543924243,0.09856389482712169,100.0,True,False
layer_11,11,unet.up_blocks.2.attentions.2.transformer_blocks.0.attn2.to_v,to_v,matched_eot,Matched EOT,rabbit,rabbit,1,0.5139018862567383,0.5253147858444952,0.01141289958775693,100.0,True,False
layer_11,11,unet.up_blocks.2.attentions.2.transformer_blocks.0.attn2.to_v,to_v,matched_eot,Matched EOT,deer,deer,1,0.3868623445455175,0.4581975181133875,0.07133517356787,98.0,True,False
layer_11,11,unet.up_blocks.2.attentions.2.transformer_blocks.0.attn2.to_v,to_v,matched_eot,Matched EOT,horse,horse,1,0.36964413849035926,0.45621544920533874,0.08657131071497948,96.0,True,False
layer_11,11,unet.up_blocks.2.attentions.2.transformer_blocks.0.attn2.to_v,to_v,matched_fixed,Matched fixed suffix,cat,cat,1,0.1177482131501032,0.12980666243348027,0.01205844928337707,100.0,True,False
layer_11,11,unet.up_blocks.2.attentions.2.transformer_blocks.0.attn2.to_v,to_v,matched_fixed,Matched fixed suffix,dog,dog,1,0.11118430017455316,0.13640498113383226,0.025220680959279096,100.0,True,False
layer_11,11,unet.up_blocks.2.attentions.2.transformer_blocks.0.attn2.to_v,to_v,matched_fixed,Matched fixed suffix,fox,dog,4,0.14439547635106087,0.1293838057965393,-0.015011670554521572,100.0,False,False
layer_11,11,unet.up_blocks.2.attentions.2.transformer_blocks.0.attn2.to_v,to_v,matched_fixed,Matched fixed suffix,bear,dog,7,0.14193319212491828,0.11606472017848535,-0.025868471946432936,100.0,False,False
layer_11,11,unet.up_blocks.2.attentions.2.transformer_blocks.0.attn2.to_v,to_v,matched_fixed,Matched fixed suffix,wolf,wolf,1,0.13590703083778943,0.13794851052674462,0.0020414796889551834,100.0,True,False
layer_11,11,unet.up_blocks.2.attentions.2.transformer_blocks.0.attn2.to_v,to_v,matched_fixed,Matched fixed suffix,rabbit,cat,2,0.142717999574975,0.138690351625955,-0.004027647949019997,100.0,False,False
layer_11,11,unet.up_blocks.2.attentions.2.transformer_blocks.0.attn2.to_v,to_v,matched_fixed,Matched fixed suffix,deer,dog,3,0.12915623387114183,0.12470782436778727,-0.004448409503354567,100.0,False,False
layer_11,11,unet.up_blocks.2.attentions.2.transformer_blocks.0.attn2.to_v,to_v,matched_fixed,Matched fixed suffix,horse,horse,1,0.1151698469474629,0.12594239092533843,0.010772543977875526,100.0,True,False
layer_11,11,unet.up_blocks.2.attentions.2.transformer_blocks.0.attn2.to_v,to_v,oce_last_to_eot,OCE-last-token -> EOT-description centroid,cat,cat,1,0.6346555560837485,0.7545341839918989,0.1198786279081504,100.0,True,True
layer_11,11,unet.up_blocks.2.attentions.2.transformer_blocks.0.attn2.to_v,to_v,oce_last_to_eot,OCE-last-token -> EOT-description centroid,dog,dog,1,0.606601418139656,0.6836145247140151,0.07701310657435911,100.0,True,True
layer_11,11,unet.up_blocks.2.attentions.2.transformer_blocks.0.attn2.to_v,to_v,oce_last_to_eot,OCE-last-token -> EOT-description centroid,fox,cat,3,0.8861703604026016,0.8207586139928552,-0.06541174640974634,100.0,False,True
layer_11,11,unet.up_blocks.2.attentions.2.transformer_blocks.0.attn2.to_v,to_v,oce_last_to_eot,OCE-last-token -> EOT-description centroid,bear,wolf,2,0.7255591759477866,0.724364479101623,-0.0011946968461635787,100.0,False,True
layer_11,11,unet.up_blocks.2.attentions.2.transformer_blocks.0.attn2.to_v,to_v,oce_last_to_eot,OCE-last-token -> EOT-description centroid,wolf,wolf,1,0.6782227488523657,0.7581023387730663,0.07987958992070066,100.0,True,True
layer_11,11,unet.up_blocks.2.attentions.2.transformer_blocks.0.attn2.to_v,to_v,oce_last_to_eot,OCE-last-token -> EOT-description centroid,rabbit,rabbit,1,0.7692604378017371,0.7983290659515861,0.029068628149849007,100.0,True,True
layer_11,11,unet.up_blocks.2.attentions.2.transformer_blocks.0.attn2.to_v,to_v,oce_last_to_eot,OCE-last-token -> EOT-description centroid,deer,deer,1,0.7612090590088478,0.8598273510749851,0.09861829206613726,100.0,True,True
layer_11,11,unet.up_blocks.2.attentions.2.transformer_blocks.0.attn2.to_v,to_v,oce_last_to_eot,OCE-last-token -> EOT-description centroid,horse,horse,1,0.647293172960673,0.7065059231590015,0.0592127501983285,100.0,True,True
layer_12,12,unet.up_blocks.3.attentions.0.transformer_blocks.0.attn2.to_v,to_v,matched_eot,Matched EOT,cat,cat,1,0.4965207835050437,0.538072619417836,0.04155183591279232,100.0,True,False
layer_12,12,unet.up_blocks.3.attentions.0.transformer_blocks.0.attn2.to_v,to_v,matched_eot,Matched EOT,dog,cat,3,0.516065824478123,0.47475674104572696,-0.04130908343239603,100.0,False,False
layer_12,12,unet.up_blocks.3.attentions.0.transformer_blocks.0.attn2.to_v,to_v,matched_eot,Matched EOT,fox,fox,1,0.49982734653341554,0.5068289329140494,0.007001586380633862,100.0,True,False
layer_12,12,unet.up_blocks.3.attentions.0.transformer_blocks.0.attn2.to_v,to_v,matched_eot,Matched EOT,bear,rabbit,7,0.4781688311238962,0.4355555835857,-0.042613247538196175,100.0,False,False
layer_12,12,unet.up_blocks.3.attentions.0.transformer_blocks.0.attn2.to_v,to_v,matched_eot,Matched EOT,wolf,rabbit,3,0.49552505384817835,0.4840363673783328,-0.011488686469845577,100.0,False,False
layer_12,12,unet.up_blocks.3.attentions.0.transformer_blocks.0.attn2.to_v,to_v,matched_eot,Matched EOT,rabbit,rabbit,1,0.42482219946062516,0.44137740792656854,0.016555208465943383,100.0,True,False
layer_12,12,unet.up_blocks.3.attentions.0.transformer_blocks.0.attn2.to_v,to_v,matched_eot,Matched EOT,deer,rabbit,2,0.46199599190953644,0.4606599622105755,-0.001336029698960961,100.0,False,False
layer_12,12,unet.up_blocks.3.attentions.0.transformer_blocks.0.attn2.to_v,to_v,matched_eot,Matched EOT,horse,horse,1,0.48599983894884424,0.48731573085235613,0.00131589190351189,100.0,True,False
layer_12,12,unet.up_blocks.3.attentions.0.transformer_blocks.0.attn2.to_v,to_v,matched_fixed,Matched fixed suffix,cat,dog,5,0.3096094672298798,0.29142055394873634,-0.01818891328114347,100.0,False,False
layer_12,12,unet.up_blocks.3.attentions.0.transformer_blocks.0.attn2.to_v,to_v,matched_fixed,Matched fixed suffix,dog,dog,1,0.3048486748518292,0.3100142497308329,0.005165574879003709,100.0,True,False
layer_12,12,unet.up_blocks.3.attentions.0.transformer_blocks.0.attn2.to_v,to_v,matched_fixed,Matched fixed suffix,fox,dog,4,0.29499483486276534,0.2754488552648716,-0.019545979597893726,100.0,False,False
layer_12,12,unet.up_blocks.3.attentions.0.transformer_blocks.0.attn2.to_v,to_v,matched_fixed,Matched fixed suffix,bear,dog,3,0.32739806264388527,0.325011012699957,-0.0023870499439282433,100.0,False,False
layer_12,12,unet.up_blocks.3.attentions.0.transformer_blocks.0.attn2.to_v,to_v,matched_fixed,Matched fixed suffix,wolf,bear,4,0.2889160010351247,0.2768682629481384,-0.012047738086986337,100.0,False,False
layer_12,12,unet.up_blocks.3.attentions.0.transformer_blocks.0.attn2.to_v,to_v,matched_fixed,Matched fixed suffix,rabbit,horse,7,0.24412110334030945,0.22063149865703535,-0.0234896046832741,100.0,False,False
layer_12,12,unet.up_blocks.3.attentions.0.transformer_blocks.0.attn2.to_v,to_v,matched_fixed,Matched fixed suffix,deer,horse,8,0.2750853158994411,0.2355815976835124,-0.039503718215928685,100.0,False,False
layer_12,12,unet.up_blocks.3.attentions.0.transformer_blocks.0.attn2.to_v,to_v,matched_fixed,Matched fixed suffix,horse,horse,1,0.24161518084044475,0.25393035225761684,0.012315171417172088,100.0,True,False
layer_12,12,unet.up_blocks.3.attentions.0.transformer_blocks.0.attn2.to_v,to_v,oce_last_to_eot,OCE-last-token -> EOT-description centroid,cat,fox,6,0.9224873904571584,0.8685230119715978,-0.05396437848556068,100.0,False,True
layer_12,12,unet.up_blocks.3.attentions.0.transformer_blocks.0.attn2.to_v,to_v,oce_last_to_eot,OCE-last-token -> EOT-description centroid,dog,fox,5,0.8359405018842828,0.8161502161255239,-0.019790285758758963,100.0,False,True
layer_12,12,unet.up_blocks.3.attentions.0.transformer_blocks.0.attn2.to_v,to_v,oce_last_to_eot,OCE-last-token -> EOT-description centroid,fox,fox,1,0.7444633632228967,0.7565606518806662,0.01209728865776949,100.0,True,True
layer_12,12,unet.up_blocks.3.attentions.0.transformer_blocks.0.attn2.to_v,to_v,oce_last_to_eot,OCE-last-token -> EOT-description centroid,bear,bear,1,0.8266091779062583,0.8446431800332411,0.018034002126982807,100.0,True,True
layer_12,12,unet.up_blocks.3.attentions.0.transformer_blocks.0.attn2.to_v,to_v,oce_last_to_eot,OCE-last-token -> EOT-description centroid,wolf,fox,7,0.8428025157806402,0.7957480833056252,-0.04705443247501506,100.0,False,True
layer_12,12,unet.up_blocks.3.attentions.0.transformer_blocks.0.attn2.to_v,to_v,oce_last_to_eot,OCE-last-token -> EOT-description centroid,rabbit,bear,5,0.8954834890405289,0.8350862722493846,-0.06039721679114429,100.0,False,True
layer_12,12,unet.up_blocks.3.attentions.0.transformer_blocks.0.attn2.to_v,to_v,oce_last_to_eot,OCE-last-token -> EOT-description centroid,deer,bear,3,0.8219477478077126,0.7903099455718827,-0.031637802235829904,100.0,False,True
layer_12,12,unet.up_blocks.3.attentions.0.transformer_blocks.0.attn2.to_v,to_v,oce_last_to_eot,OCE-last-token -> EOT-description centroid,horse,horse,1,0.8359640326917235,0.8457287097559949,0.009764677064271421,100.0,True,True
layer_13,13,unet.up_blocks.3.attentions.1.transformer_blocks.0.attn2.to_v,to_v,matched_eot,Matched EOT,cat,cat,1,0.4310019557166589,0.47557965680882686,0.044577701092167965,100.0,True,False
layer_13,13,unet.up_blocks.3.attentions.1.transformer_blocks.0.attn2.to_v,to_v,matched_eot,Matched EOT,dog,cat,2,0.42969811528458346,0.42181410972252786,-0.007884005562055596,100.0,False,False
layer_13,13,unet.up_blocks.3.attentions.1.transformer_blocks.0.attn2.to_v,to_v,matched_eot,Matched EOT,fox,cat,2,0.449768717334601,0.4490285469295847,-0.0007401704050162827,100.0,False,False
layer_13,13,unet.up_blocks.3.attentions.1.transformer_blocks.0.attn2.to_v,to_v,matched_eot,Matched EOT,bear,fox,8,0.4759850295554956,0.43324829985592683,-0.042736729699568765,100.0,False,False
layer_13,13,unet.up_blocks.3.attentions.1.transformer_blocks.0.attn2.to_v,to_v,matched_eot,Matched EOT,wolf,fox,2,0.4519886712601713,0.45038484781429877,-0.0016038234458725098,100.0,False,False
layer_13,13,unet.up_blocks.3.attentions.1.transformer_blocks.0.attn2.to_v,to_v,matched_eot,Matched EOT,rabbit,rabbit,1,0.4138753749715375,0.41512811819657325,0.0012527432250357684,100.0,True,False
layer_13,13,unet.up_blocks.3.attentions.1.transformer_blocks.0.attn2.to_v,to_v,matched_eot,Matched EOT,deer,deer,1,0.4031711666136335,0.41252751615709526,0.009356349543461762,100.0,True,False
layer_13,13,unet.up_blocks.3.attentions.1.transformer_blocks.0.attn2.to_v,to_v,matched_eot,Matched EOT,horse,horse,1,0.4094337954630738,0.44071729598604603,0.03128350052297224,100.0,True,False
layer_13,13,unet.up_blocks.3.attentions.1.transformer_blocks.0.attn2.to_v,to_v,matched_fixed,Matched fixed suffix,cat,dog,6,0.22202438494509835,0.210004706194731,-0.012019678750367357,100.0,False,False
layer_13,13,unet.up_blocks.3.attentions.1.transformer_blocks.0.attn2.to_v,to_v,matched_fixed,Matched fixed suffix,dog,dog,1,0.22122444691789234,0.23260054511152173,0.011376098193629391,100.0,True,False
layer_13,13,unet.up_blocks.3.attentions.1.transformer_blocks.0.attn2.to_v,to_v,matched_fixed,Matched fixed suffix,fox,dog,4,0.20875590742531402,0.19566630509408656,-0.013089602331227468,100.0,False,False
layer_13,13,unet.up_blocks.3.attentions.1.transformer_blocks.0.attn2.to_v,to_v,matched_fixed,Matched fixed suffix,bear,bear,1,0.2367234408209079,0.23820316194785018,0.0014797211269422794,100.0,True,False
layer_13,13,unet.up_blocks.3.attentions.1.transformer_blocks.0.attn2.to_v,to_v,matched_fixed,Matched fixed suffix,wolf,wolf,1,0.18880709554972508,0.18909144138156886,0.0002843458318437797,100.0,True,False
layer_13,13,unet.up_blocks.3.attentions.1.transformer_blocks.0.attn2.to_v,to_v,matched_fixed,Matched fixed suffix,rabbit,dog,7,0.1815434372056911,0.163088019166304,-0.018455418039387106,100.0,False,False
layer_13,13,unet.up_blocks.3.attentions.1.transformer_blocks.0.attn2.to_v,to_v,matched_fixed,Matched fixed suffix,deer,bear,7,0.19376209633188557,0.16575124168745525,-0.028010854644430316,100.0,False,False
layer_13,13,unet.up_blocks.3.attentions.1.transformer_blocks.0.attn2.to_v,to_v,matched_fixed,Matched fixed suffix,horse,horse,1,0.1551631152166475,0.1623335878651453,0.007170472648497794,100.0,True,False
layer_13,13,unet.up_blocks.3.attentions.1.transformer_blocks.0.attn2.to_v,to_v,oce_last_to_eot,OCE-last-token -> EOT-description centroid,cat,fox,6,0.965702288301135,0.9168857453301065,-0.048816542971028554,100.0,False,True
layer_13,13,unet.up_blocks.3.attentions.1.transformer_blocks.0.attn2.to_v,to_v,oce_last_to_eot,OCE-last-token -> EOT-description centroid,dog,bear,4,0.894443621436806,0.8847282039882001,-0.009715417448605934,100.0,False,True
layer_13,13,unet.up_blocks.3.attentions.1.transformer_blocks.0.attn2.to_v,to_v,oce_last_to_eot,OCE-last-token -> EOT-description centroid,fox,fox,1,0.820776701554654,0.8253532137934073,0.0045765122387533275,100.0,True,True
layer_13,13,unet.up_blocks.3.attentions.1.transformer_blocks.0.attn2.to_v,to_v,oce_last_to_eot,OCE-last-token -> EOT-description centroid,bear,bear,1,0.8357955841462548,0.8472947526749244,0.011499168528669612,100.0,True,True
layer_13,13,unet.up_blocks.3.attentions.1.transformer_blocks.0.attn2.to_v,to_v,oce_last_to_eot,OCE-last-token -> EOT-description centroid,wolf,fox,7,0.8681678567558408,0.8017430634885551,-0.06642479326728579,100.0,False,True
layer_13,13,unet.up_blocks.3.attentions.1.transformer_blocks.0.attn2.to_v,to_v,oce_last_to_eot,OCE-last-token -> EOT-description centroid,rabbit,bear,5,0.9069302357641386,0.851002080563563,-0.05592815520057559,100.0,False,True
layer_13,13,unet.up_blocks.3.attentions.1.transformer_blocks.0.attn2.to_v,to_v,oce_last_to_eot,OCE-last-token -> EOT-description centroid,deer,bear,3,0.9162327230226222,0.8811437315485482,-0.03508899147407396,100.0,False,True
layer_13,13,unet.up_blocks.3.attentions.1.transformer_blocks.0.attn2.to_v,to_v,oce_last_to_eot,OCE-last-token -> EOT-description centroid,horse,bear,2,0.8886119565204942,0.8820163483259863,-0.006595608194507885,100.0,False,True
layer_14,14,unet.up_blocks.3.attentions.2.transformer_blocks.0.attn2.to_v,to_v,matched_eot,Matched EOT,cat,cat,1,0.3945951786406213,0.4494900826667385,0.054894904026117186,100.0,True,False
layer_14,14,unet.up_blocks.3.attentions.2.transformer_blocks.0.attn2.to_v,to_v,matched_eot,Matched EOT,dog,cat,3,0.39802442022785445,0.37258710846587273,-0.025437311761981718,100.0,False,False
layer_14,14,unet.up_blocks.3.attentions.2.transformer_blocks.0.attn2.to_v,to_v,matched_eot,Matched EOT,fox,cat,2,0.4106323444385659,0.39241966259280026,-0.018212681845765633,100.0,False,False
layer_14,14,unet.up_blocks.3.attentions.2.transformer_blocks.0.attn2.to_v,to_v,matched_eot,Matched EOT,bear,cat,6,0.4385831715730957,0.4038298916189095,-0.0347532799541862,100.0,False,False
layer_14,14,unet.up_blocks.3.attentions.2.transformer_blocks.0.attn2.to_v,to_v,matched_eot,Matched EOT,wolf,cat,3,0.46288852749560605,0.4295901362847214,-0.033298391210884626,100.0,False,False
layer_14,14,unet.up_blocks.3.attentions.2.transformer_blocks.0.attn2.to_v,to_v,matched_eot,Matched EOT,rabbit,cat,2,0.42242701878409883,0.40606387878371,-0.016363140000388854,100.0,False,False
layer_14,14,unet.up_blocks.3.attentions.2.transformer_blocks.0.attn2.to_v,to_v,matched_eot,Matched EOT,deer,cat,3,0.3918066266504443,0.38432208828383485,-0.00748453836660945,100.0,False,False
layer_14,14,unet.up_blocks.3.attentions.2.transformer_blocks.0.attn2.to_v,to_v,matched_eot,Matched EOT,horse,cat,2,0.38541981725594476,0.38483679319624686,-0.0005830240596979008,100.0,False,False
layer_14,14,unet.up_blocks.3.attentions.2.transformer_blocks.0.attn2.to_v,to_v,matched_fixed,Matched fixed suffix,cat,dog,2,0.19912245640555737,0.198846311500529,-0.00027614490502836375,100.0,False,False
layer_14,14,unet.up_blocks.3.attentions.2.transformer_blocks.0.attn2.to_v,to_v,matched_fixed,Matched fixed suffix,dog,dog,1,0.21795314790880282,0.22156625690542997,0.0036131089966271457,100.0,True,False
layer_14,14,unet.up_blocks.3.attentions.2.transformer_blocks.0.attn2.to_v,to_v,matched_fixed,Matched fixed suffix,fox,dog,5,0.19302246633689935,0.17731778889401806,-0.015704677442881287,100.0,False,False
layer_14,14,unet.up_blocks.3.attentions.2.transformer_blocks.0.attn2.to_v,to_v,matched_fixed,Matched fixed suffix,bear,dog,2,0.22182984210173284,0.2211247670058436,-0.0007050750958892404,100.0,False,False
layer_14,14,unet.up_blocks.3.attentions.2.transformer_blocks.0.attn2.to_v,to_v,matched_fixed,Matched fixed suffix,wolf,dog,4,0.18786799268512566,0.1803824487062502,-0.007485543978875464,100.0,False,False
layer_14,14,unet.up_blocks.3.attentions.2.transformer_blocks.0.attn2.to_v,to_v,matched_fixed,Matched fixed suffix,rabbit,cat,6,0.17272988850943571,0.16232293920302054,-0.01040694930641517,100.0,False,False
layer_14,14,unet.up_blocks.3.attentions.2.transformer_blocks.0.attn2.to_v,to_v,matched_fixed,Matched fixed suffix,deer,bear,8,0.20592271594515865,0.1706676241684375,-0.03525509177672115,100.0,False,False
layer_14,14,unet.up_blocks.3.attentions.2.transformer_blocks.0.attn2.to_v,to_v,matched_fixed,Matched fixed suffix,horse,horse,1,0.17580573307610403,0.18907092871818543,0.013265195642081395,100.0,True,False
layer_14,14,unet.up_blocks.3.attentions.2.transformer_blocks.0.attn2.to_v,to_v,oce_last_to_eot,OCE-last-token -> EOT-description centroid,cat,fox,2,0.8283725102818407,0.8198683641410376,-0.008504146140803082,100.0,False,True
layer_14,14,unet.up_blocks.3.attentions.2.transformer_blocks.0.attn2.to_v,to_v,oce_last_to_eot,OCE-last-token -> EOT-description centroid,dog,cat,3,0.8267935294128368,0.8104817995391262,-0.016311729873710545,100.0,False,True
layer_14,14,unet.up_blocks.3.attentions.2.transformer_blocks.0.attn2.to_v,to_v,oce_last_to_eot,OCE-last-token -> EOT-description centroid,fox,fox,1,0.7989361419485399,0.8070829292838084,0.008146787335268524,100.0,True,True
layer_14,14,unet.up_blocks.3.attentions.2.transformer_blocks.0.attn2.to_v,to_v,oce_last_to_eot,OCE-last-token -> EOT-description centroid,bear,bear,1,0.7448620041823474,0.7541680268704746,0.009306022688127191,100.0,True,True
