layer_id,layer_index,full_module_name,matrix_type,condition,condition_label,prototype_concept,centroid_concept,cosine_distance,is_own_centroid,cross_readout
layer_07,7,unet.up_blocks.1.attentions.1.transformer_blocks.0.attn2.to_v,to_v,matched_fixed,Matched fixed suffix,wolf,deer,0.21207654616820892,False,False
layer_07,7,unet.up_blocks.1.attentions.1.transformer_blocks.0.attn2.to_v,to_v,matched_fixed,Matched fixed suffix,wolf,horse,0.1941608151870422,False,False
layer_07,7,unet.up_blocks.1.attentions.1.transformer_blocks.0.attn2.to_v,to_v,matched_fixed,Matched fixed suffix,rabbit,cat,0.18186824003321767,False,False
layer_07,7,unet.up_blocks.1.attentions.1.transformer_blocks.0.attn2.to_v,to_v,matched_fixed,Matched fixed suffix,rabbit,dog,0.18647993877949975,False,False
layer_07,7,unet.up_blocks.1.attentions.1.transformer_blocks.0.attn2.to_v,to_v,matched_fixed,Matched fixed suffix,rabbit,fox,0.18397250414614386,False,False
layer_07,7,unet.up_blocks.1.attentions.1.transformer_blocks.0.attn2.to_v,to_v,matched_fixed,Matched fixed suffix,rabbit,bear,0.19874889958392639,False,False
layer_07,7,unet.up_blocks.1.attentions.1.transformer_blocks.0.attn2.to_v,to_v,matched_fixed,Matched fixed suffix,rabbit,wolf,0.19767157410587877,False,False
layer_07,7,unet.up_blocks.1.attentions.1.transformer_blocks.0.attn2.to_v,to_v,matched_fixed,Matched fixed suffix,rabbit,rabbit,0.16903983493535524,True,False
layer_07,7,unet.up_blocks.1.attentions.1.transformer_blocks.0.attn2.to_v,to_v,matched_fixed,Matched fixed suffix,rabbit,deer,0.20721376253095936,False,False
layer_07,7,unet.up_blocks.1.attentions.1.transformer_blocks.0.attn2.to_v,to_v,matched_fixed,Matched fixed suffix,rabbit,horse,0.1834723982321984,False,False
layer_07,7,unet.up_blocks.1.attentions.1.transformer_blocks.0.attn2.to_v,to_v,matched_fixed,Matched fixed suffix,deer,cat,0.1751591693379646,False,False
layer_07,7,unet.up_blocks.1.attentions.1.transformer_blocks.0.attn2.to_v,to_v,matched_fixed,Matched fixed suffix,deer,dog,0.16832158671389985,False,False
layer_07,7,unet.up_blocks.1.attentions.1.transformer_blocks.0.attn2.to_v,to_v,matched_fixed,Matched fixed suffix,deer,fox,0.1581535076667525,False,False
layer_07,7,unet.up_blocks.1.attentions.1.transformer_blocks.0.attn2.to_v,to_v,matched_fixed,Matched fixed suffix,deer,bear,0.16776257113996174,False,False
layer_07,7,unet.up_blocks.1.attentions.1.transformer_blocks.0.attn2.to_v,to_v,matched_fixed,Matched fixed suffix,deer,wolf,0.16022152733264816,False,False
layer_07,7,unet.up_blocks.1.attentions.1.transformer_blocks.0.attn2.to_v,to_v,matched_fixed,Matched fixed suffix,deer,rabbit,0.16422474088682648,False,False
layer_07,7,unet.up_blocks.1.attentions.1.transformer_blocks.0.attn2.to_v,to_v,matched_fixed,Matched fixed suffix,deer,deer,0.14126681384700235,True,False
layer_07,7,unet.up_blocks.1.attentions.1.transformer_blocks.0.attn2.to_v,to_v,matched_fixed,Matched fixed suffix,deer,horse,0.16098513361443645,False,False
layer_07,7,unet.up_blocks.1.attentions.1.transformer_blocks.0.attn2.to_v,to_v,matched_fixed,Matched fixed suffix,horse,cat,0.2050043768216463,False,False
layer_07,7,unet.up_blocks.1.attentions.1.transformer_blocks.0.attn2.to_v,to_v,matched_fixed,Matched fixed suffix,horse,dog,0.19960490117073038,False,False
layer_07,7,unet.up_blocks.1.attentions.1.transformer_blocks.0.attn2.to_v,to_v,matched_fixed,Matched fixed suffix,horse,fox,0.2054047453611887,False,False
layer_07,7,unet.up_blocks.1.attentions.1.transformer_blocks.0.attn2.to_v,to_v,matched_fixed,Matched fixed suffix,horse,bear,0.22031481171951794,False,False
layer_07,7,unet.up_blocks.1.attentions.1.transformer_blocks.0.attn2.to_v,to_v,matched_fixed,Matched fixed suffix,horse,wolf,0.21078022439058897,False,False
layer_07,7,unet.up_blocks.1.attentions.1.transformer_blocks.0.attn2.to_v,to_v,matched_fixed,Matched fixed suffix,horse,rabbit,0.20326435821793032,False,False
layer_07,7,unet.up_blocks.1.attentions.1.transformer_blocks.0.attn2.to_v,to_v,matched_fixed,Matched fixed suffix,horse,deer,0.22075928796076172,False,False
layer_07,7,unet.up_blocks.1.attentions.1.transformer_blocks.0.attn2.to_v,to_v,matched_fixed,Matched fixed suffix,horse,horse,0.1514703297387755,True,False
layer_07,7,unet.up_blocks.1.attentions.1.transformer_blocks.0.attn2.to_v,to_v,oce_last_to_eot,OCE-last-token -> EOT-description centroid,cat,cat,0.6003159037413132,True,True
layer_07,7,unet.up_blocks.1.attentions.1.transformer_blocks.0.attn2.to_v,to_v,oce_last_to_eot,OCE-last-token -> EOT-description centroid,cat,dog,0.7980037240963145,False,True
layer_07,7,unet.up_blocks.1.attentions.1.transformer_blocks.0.attn2.to_v,to_v,oce_last_to_eot,OCE-last-token -> EOT-description centroid,cat,fox,0.8421790576909958,False,True
layer_07,7,unet.up_blocks.1.attentions.1.transformer_blocks.0.attn2.to_v,to_v,oce_last_to_eot,OCE-last-token -> EOT-description centroid,cat,bear,0.92398831148229,False,True
layer_07,7,unet.up_blocks.1.attentions.1.transformer_blocks.0.attn2.to_v,to_v,oce_last_to_eot,OCE-last-token -> EOT-description centroid,cat,wolf,0.8428837309649778,False,True
layer_07,7,unet.up_blocks.1.attentions.1.transformer_blocks.0.attn2.to_v,to_v,oce_last_to_eot,OCE-last-token -> EOT-description centroid,cat,rabbit,0.8573075787535966,False,True
layer_07,7,unet.up_blocks.1.attentions.1.transformer_blocks.0.attn2.to_v,to_v,oce_last_to_eot,OCE-last-token -> EOT-description centroid,cat,deer,0.9553693415533652,False,True
layer_07,7,unet.up_blocks.1.attentions.1.transformer_blocks.0.attn2.to_v,to_v,oce_last_to_eot,OCE-last-token -> EOT-description centroid,cat,horse,0.8915332859870426,False,True
layer_07,7,unet.up_blocks.1.attentions.1.transformer_blocks.0.attn2.to_v,to_v,oce_last_to_eot,OCE-last-token -> EOT-description centroid,dog,cat,0.7063422987490713,False,True
layer_07,7,unet.up_blocks.1.attentions.1.transformer_blocks.0.attn2.to_v,to_v,oce_last_to_eot,OCE-last-token -> EOT-description centroid,dog,dog,0.489029278261649,True,True
layer_07,7,unet.up_blocks.1.attentions.1.transformer_blocks.0.attn2.to_v,to_v,oce_last_to_eot,OCE-last-token -> EOT-description centroid,dog,fox,0.832768534577285,False,True
layer_07,7,unet.up_blocks.1.attentions.1.transformer_blocks.0.attn2.to_v,to_v,oce_last_to_eot,OCE-last-token -> EOT-description centroid,dog,bear,0.9116714928363248,False,True
layer_07,7,unet.up_blocks.1.attentions.1.transformer_blocks.0.attn2.to_v,to_v,oce_last_to_eot,OCE-last-token -> EOT-description centroid,dog,wolf,0.7467588257771336,False,True
layer_07,7,unet.up_blocks.1.attentions.1.transformer_blocks.0.attn2.to_v,to_v,oce_last_to_eot,OCE-last-token -> EOT-description centroid,dog,rabbit,0.8232217483130692,False,True
layer_07,7,unet.up_blocks.1.attentions.1.transformer_blocks.0.attn2.to_v,to_v,oce_last_to_eot,OCE-last-token -> EOT-description centroid,dog,deer,0.8864475717217778,False,True
layer_07,7,unet.up_blocks.1.attentions.1.transformer_blocks.0.attn2.to_v,to_v,oce_last_to_eot,OCE-last-token -> EOT-description centroid,dog,horse,0.7583597619359452,False,True
layer_07,7,unet.up_blocks.1.attentions.1.transformer_blocks.0.attn2.to_v,to_v,oce_last_to_eot,OCE-last-token -> EOT-description centroid,fox,cat,0.8041001140262429,False,True
layer_07,7,unet.up_blocks.1.attentions.1.transformer_blocks.0.attn2.to_v,to_v,oce_last_to_eot,OCE-last-token -> EOT-description centroid,fox,dog,0.8697597353008857,False,True
layer_07,7,unet.up_blocks.1.attentions.1.transformer_blocks.0.attn2.to_v,to_v,oce_last_to_eot,OCE-last-token -> EOT-description centroid,fox,fox,0.8231787789794475,True,True
layer_07,7,unet.up_blocks.1.attentions.1.transformer_blocks.0.attn2.to_v,to_v,oce_last_to_eot,OCE-last-token -> EOT-description centroid,fox,bear,0.9071968677639639,False,True
layer_07,7,unet.up_blocks.1.attentions.1.transformer_blocks.0.attn2.to_v,to_v,oce_last_to_eot,OCE-last-token -> EOT-description centroid,fox,wolf,0.796765671518471,False,True
layer_07,7,unet.up_blocks.1.attentions.1.transformer_blocks.0.attn2.to_v,to_v,oce_last_to_eot,OCE-last-token -> EOT-description centroid,fox,rabbit,0.8729627991399758,False,True
layer_07,7,unet.up_blocks.1.attentions.1.transformer_blocks.0.attn2.to_v,to_v,oce_last_to_eot,OCE-last-token -> EOT-description centroid,fox,deer,0.8835640168250113,False,True
layer_07,7,unet.up_blocks.1.attentions.1.transformer_blocks.0.attn2.to_v,to_v,oce_last_to_eot,OCE-last-token -> EOT-description centroid,fox,horse,0.9148558989605584,False,True
layer_07,7,unet.up_blocks.1.attentions.1.transformer_blocks.0.attn2.to_v,to_v,oce_last_to_eot,OCE-last-token -> EOT-description centroid,bear,cat,0.9045832468376666,False,True
layer_07,7,unet.up_blocks.1.attentions.1.transformer_blocks.0.attn2.to_v,to_v,oce_last_to_eot,OCE-last-token -> EOT-description centroid,bear,dog,0.8997794372096501,False,True
layer_07,7,unet.up_blocks.1.attentions.1.transformer_blocks.0.attn2.to_v,to_v,oce_last_to_eot,OCE-last-token -> EOT-description centroid,bear,fox,0.9081685299589757,False,True
layer_07,7,unet.up_blocks.1.attentions.1.transformer_blocks.0.attn2.to_v,to_v,oce_last_to_eot,OCE-last-token -> EOT-description centroid,bear,bear,0.8344029789417604,True,True
layer_07,7,unet.up_blocks.1.attentions.1.transformer_blocks.0.attn2.to_v,to_v,oce_last_to_eot,OCE-last-token -> EOT-description centroid,bear,wolf,0.8077780812257965,False,True
layer_07,7,unet.up_blocks.1.attentions.1.transformer_blocks.0.attn2.to_v,to_v,oce_last_to_eot,OCE-last-token -> EOT-description centroid,bear,rabbit,0.898192339471064,False,True
layer_07,7,unet.up_blocks.1.attentions.1.transformer_blocks.0.attn2.to_v,to_v,oce_last_to_eot,OCE-last-token -> EOT-description centroid,bear,deer,0.8485453725056802,False,True
layer_07,7,unet.up_blocks.1.attentions.1.transformer_blocks.0.attn2.to_v,to_v,oce_last_to_eot,OCE-last-token -> EOT-description centroid,bear,horse,0.9130667580319266,False,True
layer_07,7,unet.up_blocks.1.attentions.1.transformer_blocks.0.attn2.to_v,to_v,oce_last_to_eot,OCE-last-token -> EOT-description centroid,wolf,cat,0.8162721252083307,False,True
layer_07,7,unet.up_blocks.1.attentions.1.transformer_blocks.0.attn2.to_v,to_v,oce_last_to_eot,OCE-last-token -> EOT-description centroid,wolf,dog,0.8336585507702831,False,True
layer_07,7,unet.up_blocks.1.attentions.1.transformer_blocks.0.attn2.to_v,to_v,oce_last_to_eot,OCE-last-token -> EOT-description centroid,wolf,fox,0.7954036983036579,False,True
layer_07,7,unet.up_blocks.1.attentions.1.transformer_blocks.0.attn2.to_v,to_v,oce_last_to_eot,OCE-last-token -> EOT-description centroid,wolf,bear,0.8668184750328587,False,True
layer_07,7,unet.up_blocks.1.attentions.1.transformer_blocks.0.attn2.to_v,to_v,oce_last_to_eot,OCE-last-token -> EOT-description centroid,wolf,wolf,0.6665905877889129,True,True
layer_07,7,unet.up_blocks.1.attentions.1.transformer_blocks.0.attn2.to_v,to_v,oce_last_to_eot,OCE-last-token -> EOT-description centroid,wolf,rabbit,0.8206473947338868,False,True
layer_07,7,unet.up_blocks.1.attentions.1.transformer_blocks.0.attn2.to_v,to_v,oce_last_to_eot,OCE-last-token -> EOT-description centroid,wolf,deer,0.8274930456574953,False,True
layer_07,7,unet.up_blocks.1.attentions.1.transformer_blocks.0.attn2.to_v,to_v,oce_last_to_eot,OCE-last-token -> EOT-description centroid,wolf,horse,0.8578150519968534,False,True
layer_07,7,unet.up_blocks.1.attentions.1.transformer_blocks.0.attn2.to_v,to_v,oce_last_to_eot,OCE-last-token -> EOT-description centroid,rabbit,cat,0.7963914180821428,False,True
layer_07,7,unet.up_blocks.1.attentions.1.transformer_blocks.0.attn2.to_v,to_v,oce_last_to_eot,OCE-last-token -> EOT-description centroid,rabbit,dog,0.8379883500298617,False,True
layer_07,7,unet.up_blocks.1.attentions.1.transformer_blocks.0.attn2.to_v,to_v,oce_last_to_eot,OCE-last-token -> EOT-description centroid,rabbit,fox,0.7968016348201319,False,True
layer_07,7,unet.up_blocks.1.attentions.1.transformer_blocks.0.attn2.to_v,to_v,oce_last_to_eot,OCE-last-token -> EOT-description centroid,rabbit,bear,0.8384355091680417,False,True
layer_07,7,unet.up_blocks.1.attentions.1.transformer_blocks.0.attn2.to_v,to_v,oce_last_to_eot,OCE-last-token -> EOT-description centroid,rabbit,wolf,0.8252026208048096,False,True
layer_07,7,unet.up_blocks.1.attentions.1.transformer_blocks.0.attn2.to_v,to_v,oce_last_to_eot,OCE-last-token -> EOT-description centroid,rabbit,rabbit,0.695581441571936,True,True
layer_07,7,unet.up_blocks.1.attentions.1.transformer_blocks.0.attn2.to_v,to_v,oce_last_to_eot,OCE-last-token -> EOT-description centroid,rabbit,deer,0.8057099168343471,False,True
layer_07,7,unet.up_blocks.1.attentions.1.transformer_blocks.0.attn2.to_v,to_v,oce_last_to_eot,OCE-last-token -> EOT-description centroid,rabbit,horse,0.7625848369014384,False,True
layer_07,7,unet.up_blocks.1.attentions.1.transformer_blocks.0.attn2.to_v,to_v,oce_last_to_eot,OCE-last-token -> EOT-description centroid,deer,cat,0.950859065525663,False,True
layer_07,7,unet.up_blocks.1.attentions.1.transformer_blocks.0.attn2.to_v,to_v,oce_last_to_eot,OCE-last-token -> EOT-description centroid,deer,dog,0.9555149348684552,False,True
layer_07,7,unet.up_blocks.1.attentions.1.transformer_blocks.0.attn2.to_v,to_v,oce_last_to_eot,OCE-last-token -> EOT-description centroid,deer,fox,0.8496755623516975,False,True
layer_07,7,unet.up_blocks.1.attentions.1.transformer_blocks.0.attn2.to_v,to_v,oce_last_to_eot,OCE-last-token -> EOT-description centroid,deer,bear,0.8468492222126308,False,True
layer_07,7,unet.up_blocks.1.attentions.1.transformer_blocks.0.attn2.to_v,to_v,oce_last_to_eot,OCE-last-token -> EOT-description centroid,deer,wolf,0.8224133405743346,False,True
layer_07,7,unet.up_blocks.1.attentions.1.transformer_blocks.0.attn2.to_v,to_v,oce_last_to_eot,OCE-last-token -> EOT-description centroid,deer,rabbit,0.8932563901380639,False,True
layer_07,7,unet.up_blocks.1.attentions.1.transformer_blocks.0.attn2.to_v,to_v,oce_last_to_eot,OCE-last-token -> EOT-description centroid,deer,deer,0.645246114076091,True,True
layer_07,7,unet.up_blocks.1.attentions.1.transformer_blocks.0.attn2.to_v,to_v,oce_last_to_eot,OCE-last-token -> EOT-description centroid,deer,horse,0.8703468277408146,False,True
layer_07,7,unet.up_blocks.1.attentions.1.transformer_blocks.0.attn2.to_v,to_v,oce_last_to_eot,OCE-last-token -> EOT-description centroid,horse,cat,0.8301776540590688,False,True
layer_07,7,unet.up_blocks.1.attentions.1.transformer_blocks.0.attn2.to_v,to_v,oce_last_to_eot,OCE-last-token -> EOT-description centroid,horse,dog,0.8704854187864892,False,True
layer_07,7,unet.up_blocks.1.attentions.1.transformer_blocks.0.attn2.to_v,to_v,oce_last_to_eot,OCE-last-token -> EOT-description centroid,horse,fox,0.8781091144801113,False,True
layer_07,7,unet.up_blocks.1.attentions.1.transformer_blocks.0.attn2.to_v,to_v,oce_last_to_eot,OCE-last-token -> EOT-description centroid,horse,bear,0.9031555693857221,False,True
layer_07,7,unet.up_blocks.1.attentions.1.transformer_blocks.0.attn2.to_v,to_v,oce_last_to_eot,OCE-last-token -> EOT-description centroid,horse,wolf,0.8242994648057578,False,True
layer_07,7,unet.up_blocks.1.attentions.1.transformer_blocks.0.attn2.to_v,to_v,oce_last_to_eot,OCE-last-token -> EOT-description centroid,horse,rabbit,0.8771774269310105,False,True
layer_07,7,unet.up_blocks.1.attentions.1.transformer_blocks.0.attn2.to_v,to_v,oce_last_to_eot,OCE-last-token -> EOT-description centroid,horse,deer,0.8156846710913483,False,True
layer_07,7,unet.up_blocks.1.attentions.1.transformer_blocks.0.attn2.to_v,to_v,oce_last_to_eot,OCE-last-token -> EOT-description centroid,horse,horse,0.5755036413956003,True,True
layer_08,8,unet.up_blocks.1.attentions.2.transformer_blocks.0.attn2.to_v,to_v,matched_eot,Matched EOT,cat,cat,0.4940721478514798,True,False
layer_08,8,unet.up_blocks.1.attentions.2.transformer_blocks.0.attn2.to_v,to_v,matched_eot,Matched EOT,cat,dog,0.6511661830722715,False,False
layer_08,8,unet.up_blocks.1.attentions.2.transformer_blocks.0.attn2.to_v,to_v,matched_eot,Matched EOT,cat,fox,0.6995721102466779,False,False
layer_08,8,unet.up_blocks.1.attentions.2.transformer_blocks.0.attn2.to_v,to_v,matched_eot,Matched EOT,cat,bear,0.7586733576665785,False,False
layer_08,8,unet.up_blocks.1.attentions.2.transformer_blocks.0.attn2.to_v,to_v,matched_eot,Matched EOT,cat,wolf,0.6916667690749989,False,False
layer_08,8,unet.up_blocks.1.attentions.2.transformer_blocks.0.attn2.to_v,to_v,matched_eot,Matched EOT,cat,rabbit,0.7353124596434232,False,False
layer_08,8,unet.up_blocks.1.attentions.2.transformer_blocks.0.attn2.to_v,to_v,matched_eot,Matched EOT,cat,deer,0.8085682335753196,False,False
layer_08,8,unet.up_blocks.1.attentions.2.transformer_blocks.0.attn2.to_v,to_v,matched_eot,Matched EOT,cat,horse,0.7510709082592827,False,False
layer_08,8,unet.up_blocks.1.attentions.2.transformer_blocks.0.attn2.to_v,to_v,matched_eot,Matched EOT,dog,cat,0.6039285805099095,False,False
layer_08,8,unet.up_blocks.1.attentions.2.transformer_blocks.0.attn2.to_v,to_v,matched_eot,Matched EOT,dog,dog,0.4656532951482336,True,False
layer_08,8,unet.up_blocks.1.attentions.2.transformer_blocks.0.attn2.to_v,to_v,matched_eot,Matched EOT,dog,fox,0.6775609649927767,False,False
layer_08,8,unet.up_blocks.1.attentions.2.transformer_blocks.0.attn2.to_v,to_v,matched_eot,Matched EOT,dog,bear,0.7399700733567348,False,False
layer_08,8,unet.up_blocks.1.attentions.2.transformer_blocks.0.attn2.to_v,to_v,matched_eot,Matched EOT,dog,wolf,0.6166201954643071,False,False
layer_08,8,unet.up_blocks.1.attentions.2.transformer_blocks.0.attn2.to_v,to_v,matched_eot,Matched EOT,dog,rabbit,0.6933497659151061,False,False
layer_08,8,unet.up_blocks.1.attentions.2.transformer_blocks.0.attn2.to_v,to_v,matched_eot,Matched EOT,dog,deer,0.7300837070296285,False,False
layer_08,8,unet.up_blocks.1.attentions.2.transformer_blocks.0.attn2.to_v,to_v,matched_eot,Matched EOT,dog,horse,0.6424693936524223,False,False
layer_08,8,unet.up_blocks.1.attentions.2.transformer_blocks.0.attn2.to_v,to_v,matched_eot,Matched EOT,fox,cat,0.6808549338156007,False,False
layer_08,8,unet.up_blocks.1.attentions.2.transformer_blocks.0.attn2.to_v,to_v,matched_eot,Matched EOT,fox,dog,0.7159053085728426,False,False
layer_08,8,unet.up_blocks.1.attentions.2.transformer_blocks.0.attn2.to_v,to_v,matched_eot,Matched EOT,fox,fox,0.6757966125214117,True,False
layer_08,8,unet.up_blocks.1.attentions.2.transformer_blocks.0.attn2.to_v,to_v,matched_eot,Matched EOT,fox,bear,0.7618007890981304,False,False
layer_08,8,unet.up_blocks.1.attentions.2.transformer_blocks.0.attn2.to_v,to_v,matched_eot,Matched EOT,fox,wolf,0.6343244410466332,False,False
layer_08,8,unet.up_blocks.1.attentions.2.transformer_blocks.0.attn2.to_v,to_v,matched_eot,Matched EOT,fox,rabbit,0.7317008455489538,False,False
layer_08,8,unet.up_blocks.1.attentions.2.transformer_blocks.0.attn2.to_v,to_v,matched_eot,Matched EOT,fox,deer,0.7313315136225682,False,False
layer_08,8,unet.up_blocks.1.attentions.2.transformer_blocks.0.attn2.to_v,to_v,matched_eot,Matched EOT,fox,horse,0.7525957443509209,False,False
layer_08,8,unet.up_blocks.1.attentions.2.transformer_blocks.0.attn2.to_v,to_v,matched_eot,Matched EOT,bear,cat,0.7405887880198279,False,False
layer_08,8,unet.up_blocks.1.attentions.2.transformer_blocks.0.attn2.to_v,to_v,matched_eot,Matched EOT,bear,dog,0.7034075821998498,False,False
layer_08,8,unet.up_blocks.1.attentions.2.transformer_blocks.0.attn2.to_v,to_v,matched_eot,Matched EOT,bear,fox,0.7715229265837309,False,False
layer_08,8,unet.up_blocks.1.attentions.2.transformer_blocks.0.attn2.to_v,to_v,matched_eot,Matched EOT,bear,bear,0.7015785973031288,True,False
layer_08,8,unet.up_blocks.1.attentions.2.transformer_blocks.0.attn2.to_v,to_v,matched_eot,Matched EOT,bear,wolf,0.6931856647746888,False,False
layer_08,8,unet.up_blocks.1.attentions.2.transformer_blocks.0.attn2.to_v,to_v,matched_eot,Matched EOT,bear,rabbit,0.7774032082589986,False,False
layer_08,8,unet.up_blocks.1.attentions.2.transformer_blocks.0.attn2.to_v,to_v,matched_eot,Matched EOT,bear,deer,0.7347943973560176,False,False
layer_08,8,unet.up_blocks.1.attentions.2.transformer_blocks.0.attn2.to_v,to_v,matched_eot,Matched EOT,bear,horse,0.769334477270352,False,False
layer_08,8,unet.up_blocks.1.attentions.2.transformer_blocks.0.attn2.to_v,to_v,matched_eot,Matched EOT,wolf,cat,0.7555693873365019,False,False
layer_08,8,unet.up_blocks.1.attentions.2.transformer_blocks.0.attn2.to_v,to_v,matched_eot,Matched EOT,wolf,dog,0.7336510850909718,False,False
layer_08,8,unet.up_blocks.1.attentions.2.transformer_blocks.0.attn2.to_v,to_v,matched_eot,Matched EOT,wolf,fox,0.735643764689907,False,False
layer_08,8,unet.up_blocks.1.attentions.2.transformer_blocks.0.attn2.to_v,to_v,matched_eot,Matched EOT,wolf,bear,0.7636554230567695,False,False
layer_08,8,unet.up_blocks.1.attentions.2.transformer_blocks.0.attn2.to_v,to_v,matched_eot,Matched EOT,wolf,wolf,0.605515318816204,True,False
layer_08,8,unet.up_blocks.1.attentions.2.transformer_blocks.0.attn2.to_v,to_v,matched_eot,Matched EOT,wolf,rabbit,0.7987562923214151,False,False
layer_08,8,unet.up_blocks.1.attentions.2.transformer_blocks.0.attn2.to_v,to_v,matched_eot,Matched EOT,wolf,deer,0.7176501605233137,False,False
layer_08,8,unet.up_blocks.1.attentions.2.transformer_blocks.0.attn2.to_v,to_v,matched_eot,Matched EOT,wolf,horse,0.7572615254491037,False,False
layer_08,8,unet.up_blocks.1.attentions.2.transformer_blocks.0.attn2.to_v,to_v,matched_eot,Matched EOT,rabbit,cat,0.6979209430428567,False,False
layer_08,8,unet.up_blocks.1.attentions.2.transformer_blocks.0.attn2.to_v,to_v,matched_eot,Matched EOT,rabbit,dog,0.724291108924342,False,False
layer_08,8,unet.up_blocks.1.attentions.2.transformer_blocks.0.attn2.to_v,to_v,matched_eot,Matched EOT,rabbit,fox,0.70771519267484,False,False
layer_08,8,unet.up_blocks.1.attentions.2.transformer_blocks.0.attn2.to_v,to_v,matched_eot,Matched EOT,rabbit,bear,0.7379714500384564,False,False
layer_08,8,unet.up_blocks.1.attentions.2.transformer_blocks.0.attn2.to_v,to_v,matched_eot,Matched EOT,rabbit,wolf,0.7236228957815234,False,False
layer_08,8,unet.up_blocks.1.attentions.2.transformer_blocks.0.attn2.to_v,to_v,matched_eot,Matched EOT,rabbit,rabbit,0.6279438684919063,True,False
layer_08,8,unet.up_blocks.1.attentions.2.transformer_blocks.0.attn2.to_v,to_v,matched_eot,Matched EOT,rabbit,deer,0.668364197540372,False,False
layer_08,8,unet.up_blocks.1.attentions.2.transformer_blocks.0.attn2.to_v,to_v,matched_eot,Matched EOT,rabbit,horse,0.6968136196535306,False,False
layer_08,8,unet.up_blocks.1.attentions.2.transformer_blocks.0.attn2.to_v,to_v,matched_eot,Matched EOT,deer,cat,0.7520847165440512,False,False
layer_08,8,unet.up_blocks.1.attentions.2.transformer_blocks.0.attn2.to_v,to_v,matched_eot,Matched EOT,deer,dog,0.6937706084466257,False,False
layer_08,8,unet.up_blocks.1.attentions.2.transformer_blocks.0.attn2.to_v,to_v,matched_eot,Matched EOT,deer,fox,0.6694922139175898,False,False
layer_08,8,unet.up_blocks.1.attentions.2.transformer_blocks.0.attn2.to_v,to_v,matched_eot,Matched EOT,deer,bear,0.674945908886482,False,False
layer_08,8,unet.up_blocks.1.attentions.2.transformer_blocks.0.attn2.to_v,to_v,matched_eot,Matched EOT,deer,wolf,0.6174644289891591,False,False
layer_08,8,unet.up_blocks.1.attentions.2.transformer_blocks.0.attn2.to_v,to_v,matched_eot,Matched EOT,deer,rabbit,0.6783793517818713,False,False
layer_08,8,unet.up_blocks.1.attentions.2.transformer_blocks.0.attn2.to_v,to_v,matched_eot,Matched EOT,deer,deer,0.4690929004837936,True,False
layer_08,8,unet.up_blocks.1.attentions.2.transformer_blocks.0.attn2.to_v,to_v,matched_eot,Matched EOT,deer,horse,0.6070235034384296,False,False
layer_08,8,unet.up_blocks.1.attentions.2.transformer_blocks.0.attn2.to_v,to_v,matched_eot,Matched EOT,horse,cat,0.7215432884206933,False,False
layer_08,8,unet.up_blocks.1.attentions.2.transformer_blocks.0.attn2.to_v,to_v,matched_eot,Matched EOT,horse,dog,0.6582781694825376,False,False
layer_08,8,unet.up_blocks.1.attentions.2.transformer_blocks.0.attn2.to_v,to_v,matched_eot,Matched EOT,horse,fox,0.7133145968537294,False,False
layer_08,8,unet.up_blocks.1.attentions.2.transformer_blocks.0.attn2.to_v,to_v,matched_eot,Matched EOT,horse,bear,0.7357647980503546,False,False
layer_08,8,unet.up_blocks.1.attentions.2.transformer_blocks.0.attn2.to_v,to_v,matched_eot,Matched EOT,horse,wolf,0.668408974105074,False,False
layer_08,8,unet.up_blocks.1.attentions.2.transformer_blocks.0.attn2.to_v,to_v,matched_eot,Matched EOT,horse,rabbit,0.7178889710050662,False,False
layer_08,8,unet.up_blocks.1.attentions.2.transformer_blocks.0.attn2.to_v,to_v,matched_eot,Matched EOT,horse,deer,0.641913218954496,False,False
layer_08,8,unet.up_blocks.1.attentions.2.transformer_blocks.0.attn2.to_v,to_v,matched_eot,Matched EOT,horse,horse,0.4688155465136743,True,False
layer_08,8,unet.up_blocks.1.attentions.2.transformer_blocks.0.attn2.to_v,to_v,matched_fixed,Matched fixed suffix,cat,cat,0.15184578356606226,True,False
layer_08,8,unet.up_blocks.1.attentions.2.transformer_blocks.0.attn2.to_v,to_v,matched_fixed,Matched fixed suffix,cat,dog,0.174020700705813,False,False
layer_08,8,unet.up_blocks.1.attentions.2.transformer_blocks.0.attn2.to_v,to_v,matched_fixed,Matched fixed suffix,cat,fox,0.1828375870334169,False,False
layer_08,8,unet.up_blocks.1.attentions.2.transformer_blocks.0.attn2.to_v,to_v,matched_fixed,Matched fixed suffix,cat,bear,0.18715309932428448,False,False
layer_08,8,unet.up_blocks.1.attentions.2.transformer_blocks.0.attn2.to_v,to_v,matched_fixed,Matched fixed suffix,cat,wolf,0.19025364549125,False,False
layer_08,8,unet.up_blocks.1.attentions.2.transformer_blocks.0.attn2.to_v,to_v,matched_fixed,Matched fixed suffix,cat,rabbit,0.18019628236456886,False,False
layer_08,8,unet.up_blocks.1.attentions.2.transformer_blocks.0.attn2.to_v,to_v,matched_fixed,Matched fixed suffix,cat,deer,0.2087031539852232,False,False
layer_08,8,unet.up_blocks.1.attentions.2.transformer_blocks.0.attn2.to_v,to_v,matched_fixed,Matched fixed suffix,cat,horse,0.19129274132143892,False,False
layer_08,8,unet.up_blocks.1.attentions.2.transformer_blocks.0.attn2.to_v,to_v,matched_fixed,Matched fixed suffix,dog,cat,0.17858778089546634,False,False
