order,condition,step,current_batch_targets_json,current_batch_individual_raw_accuracies_json,current_batch_mean_raw_accuracy,current_batch_median_raw_accuracy,current_batch_maximum_raw_accuracy,number_of_historical_targets,historical_individual_raw_accuracies_json,mean_historical_target_raw_accuracy,median_historical_target_raw_accuracy,maximum_historical_target_raw_accuracy,retain_set_gcd_accuracy,target_sample_count,retain_sample_count,retain_face_detected_count,checkpoint_id
order_b,baseline,5,"[""Kate Bosworth"", ""Justin Timberlake"", ""Julianne Hough"", ""Johnny Depp"", ""John Wayne"", ""John Oliver"", ""Jessica Chastain"", ""Jessica Biel"", ""Jeremy Renner"", ""Jennifer Lopez""]","{""Kate Bosworth"": 0.0, ""Justin Timberlake"": 0.0, ""Julianne Hough"": 0.0, ""Johnny Depp"": 0.0, ""John Wayne"": 0.0, ""John Oliver"": 0.0, ""Jessica Chastain"": 0.0, ""Jessica Biel"": 0.0, ""Jeremy Renner"": 0.0, ""Jennifer Lopez"": 0.0}",0.0,0.0,0.0,40,"{""Zayn Malik"": 0.0, ""Zac Efron"": 0.0, ""Whoopi Goldberg"": 0.0, ""Tom Hiddleston"": 0.0, ""Tom Hardy"": 0.0, ""Tom Hanks"": 0.0, ""Tom Cruise"": 0.0, ""Theresa May"": 0.0, ""Stan Lee"": 0.0, ""Spike Lee"": 0.0, ""Shirley Temple"": 0.0, ""Shia Labeouf"": 0.0, ""Ryan Reynolds"": 0.0, ""Ryan Gosling"": 0.0, ""Ronald Reagan"": 0.0, ""Robin Williams"": 0.0, ""Rihanna"": 0.0, ""Ricky Gervais"": 0.0, ""Richard Gere"": 0.0, ""Reese Witherspoon"": 0.0, ""Philip Seymour Hoffman"": 0.0, ""Peter Dinklage"": 0.6, ""Paul Walker"": 0.0, ""Paul Mccartney"": 0.0, ""Oprah Winfrey"": 0.0, ""Olivia Wilde"": 0.0, ""Octavia Spencer"": 0.0, ""Nicole Kidman"": 0.0, ""Nicolas Cage"": 0.0, ""Nick Jonas"": 0.0, ""Morgan Freeman"": 0.0, ""Milla Jovovich"": 0.0, ""Mila Kunis"": 0.2, ""Mick Jagger"": 0.0, ""Meryl Streep"": 0.0, ""Melania Trump"": 0.0, ""Mariah Carey"": 0.0, ""Margot Robbie"": 0.0, ""Leonardo Dicaprio"": 0.0, ""Kate Winslet"": 0.0}",0.02,0.0,0.6,0.9402061855670103,250,500,485,d2b0d221bb612bb3958df0234ec9295a06012f7d774a0e5a9cba35b003df5035
order_b,baseline,6,"[""Jennifer Lawrence"", ""Jennifer Aniston"", ""Jason Momoa"", ""Jared Leto"", ""James Franco"", ""Jake Gyllenhaal"", ""Idris Elba"", ""Hugh Jackman"", ""Hillary Clinton"", ""Harrison Ford""]","{""Jennifer Lawrence"": 0.0, ""Jennifer Aniston"": 0.0, ""Jason Momoa"": 0.0, ""Jared Leto"": 0.0, ""James Franco"": 0.0, ""Jake Gyllenhaal"": 1.0, ""Idris Elba"": 0.0, ""Hugh Jackman"": 0.0, ""Hillary Clinton"": 0.0, ""Harrison Ford"": 0.0}",0.1,0.0,1.0,50,"{""Zayn Malik"": 0.0, ""Zac Efron"": 0.0, ""Whoopi Goldberg"": 0.0, ""Tom Hiddleston"": 0.0, ""Tom Hardy"": 0.0, ""Tom Hanks"": 0.0, ""Tom Cruise"": 0.0, ""Theresa May"": 0.0, ""Stan Lee"": 0.0, ""Spike Lee"": 0.0, ""Shirley Temple"": 0.0, ""Shia Labeouf"": 0.0, ""Ryan Reynolds"": 0.0, ""Ryan Gosling"": 0.0, ""Ronald Reagan"": 0.0, ""Robin Williams"": 0.0, ""Rihanna"": 0.0, ""Ricky Gervais"": 0.0, ""Richard Gere"": 0.0, ""Reese Witherspoon"": 0.0, ""Philip Seymour Hoffman"": 0.0, ""Peter Dinklage"": 0.4, ""Paul Walker"": 0.0, ""Paul Mccartney"": 0.0, ""Oprah Winfrey"": 0.2, ""Olivia Wilde"": 0.0, ""Octavia Spencer"": 0.0, ""Nicole Kidman"": 0.0, ""Nicolas Cage"": 0.0, ""Nick Jonas"": 0.0, ""Morgan Freeman"": 0.0, ""Milla Jovovich"": 0.0, ""Mila Kunis"": 0.4, ""Mick Jagger"": 0.0, ""Meryl Streep"": 0.0, ""Melania Trump"": 0.0, ""Mariah Carey"": 0.0, ""Margot Robbie"": 0.0, ""Leonardo Dicaprio"": 0.0, ""Kate Winslet"": 0.0, ""Kate Bosworth"": 0.0, ""Justin Timberlake"": 0.0, ""Julianne Hough"": 0.0, ""Johnny Depp"": 0.0, ""John Wayne"": 0.0, ""John Oliver"": 0.0, ""Jessica Chastain"": 0.0, ""Jessica Biel"": 0.0, ""Jeremy Renner"": 0.0, ""Jennifer Lopez"": 0.0}",0.02,0.0,0.4,0.931958762886598,300,500,485,bdd55a82c5454720ff5cda18e9b330a3d7c5ea4a92c70597a4e0ed66b375b570
order_b,baseline,7,"[""Gwyneth Paltrow"", ""Glenn Close"", ""George Clooney"", ""Frida Kahlo"", ""Emma Stone"", ""Elvis Presley"", ""Elon Musk"", ""Ed Sheeran"", ""Dwayne Johnson"", ""Drew Barrymore""]","{""Gwyneth Paltrow"": 0.0, ""Glenn Close"": 0.0, ""George Clooney"": 0.0, ""Frida Kahlo"": 0.0, ""Emma Stone"": 0.0, ""Elvis Presley"": 0.0, ""Elon Musk"": 0.0, ""Ed Sheeran"": 0.0, ""Dwayne Johnson"": 0.0, ""Drew Barrymore"": 0.0}",0.0,0.0,0.0,60,"{""Zayn Malik"": 0.0, ""Zac Efron"": 0.0, ""Whoopi Goldberg"": 0.2, ""Tom Hiddleston"": 0.0, ""Tom Hardy"": 0.0, ""Tom Hanks"": 0.0, ""Tom Cruise"": 0.0, ""Theresa May"": 0.0, ""Stan Lee"": 0.0, ""Spike Lee"": 0.0, ""Shirley Temple"": 0.0, ""Shia Labeouf"": 0.0, ""Ryan Reynolds"": 0.0, ""Ryan Gosling"": 0.0, ""Ronald Reagan"": 0.0, ""Robin Williams"": 0.0, ""Rihanna"": 0.0, ""Ricky Gervais"": 0.0, ""Richard Gere"": 0.0, ""Reese Witherspoon"": 0.0, ""Philip Seymour Hoffman"": 0.0, ""Peter Dinklage"": 0.8, ""Paul Walker"": 0.0, ""Paul Mccartney"": 0.0, ""Oprah Winfrey"": 0.4, ""Olivia Wilde"": 0.0, ""Octavia Spencer"": 0.0, ""Nicole Kidman"": 0.0, ""Nicolas Cage"": 0.0, ""Nick Jonas"": 0.0, ""Morgan Freeman"": 0.0, ""Milla Jovovich"": 0.0, ""Mila Kunis"": 0.6, ""Mick Jagger"": 0.0, ""Meryl Streep"": 0.2, ""Melania Trump"": 0.0, ""Mariah Carey"": 0.0, ""Margot Robbie"": 0.0, ""Leonardo Dicaprio"": 0.0, ""Kate Winslet"": 0.0, ""Kate Bosworth"": 0.0, ""Justin Timberlake"": 0.0, ""Julianne Hough"": 0.0, ""Johnny Depp"": 0.0, ""John Wayne"": 0.0, ""John Oliver"": 0.0, ""Jessica Chastain"": 0.0, ""Jessica Biel"": 0.0, ""Jeremy Renner"": 0.0, ""Jennifer Lopez"": 0.0, ""Jennifer Lawrence"": 0.0, ""Jennifer Aniston"": 0.0, ""Jason Momoa"": 0.0, ""Jared Leto"": 0.0, ""James Franco"": 0.0, ""Jake Gyllenhaal"": 0.8, ""Idris Elba"": 0.0, ""Hugh Jackman"": 0.0, ""Hillary Clinton"": 0.0, ""Harrison Ford"": 0.0}",0.05,0.0,0.8,0.9168356997971603,350,500,493,2e242d1308ddd1e95c2641f9e4c495a5e8b80b3abeebfe91735f137c3b17bb0d
order_b,baseline,8,"[""Drake"", ""Demi Lovato"", ""Courteney Cox"", ""Chuck Norris"", ""Chris Pine"", ""Chris Hemsworth"", ""Chris Evans"", ""Charlize Theron"", ""Charlie Sheen"", ""Channing Tatum""]","{""Drake"": 0.0, ""Demi Lovato"": 0.0, ""Courteney Cox"": 0.0, ""Chuck Norris"": 0.0, ""Chris Pine"": 0.0, ""Chris Hemsworth"": 0.0, ""Chris Evans"": 0.0, ""Charlize Theron"": 1.0, ""Charlie Sheen"": 0.0, ""Channing Tatum"": 0.0}",0.1,0.0,1.0,70,"{""Zayn Malik"": 0.0, ""Zac Efron"": 0.0, ""Whoopi Goldberg"": 0.2, ""Tom Hiddleston"": 0.0, ""Tom Hardy"": 0.0, ""Tom Hanks"": 0.0, ""Tom Cruise"": 0.0, ""Theresa May"": 0.0, ""Stan Lee"": 0.0, ""Spike Lee"": 0.0, ""Shirley Temple"": 0.0, ""Shia Labeouf"": 0.0, ""Ryan Reynolds"": 0.0, ""Ryan Gosling"": 0.0, ""Ronald Reagan"": 0.0, ""Robin Williams"": 0.0, ""Rihanna"": 0.0, ""Ricky Gervais"": 0.0, ""Richard Gere"": 0.0, ""Reese Witherspoon"": 0.0, ""Philip Seymour Hoffman"": 0.0, ""Peter Dinklage"": 0.0, ""Paul Walker"": 0.0, ""Paul Mccartney"": 0.0, ""Oprah Winfrey"": 0.6, ""Olivia Wilde"": 0.0, ""Octavia Spencer"": 0.0, ""Nicole Kidman"": 0.0, ""Nicolas Cage"": 0.0, ""Nick Jonas"": 0.0, ""Morgan Freeman"": 0.0, ""Milla Jovovich"": 0.0, ""Mila Kunis"": 0.6, ""Mick Jagger"": 0.0, ""Meryl Streep"": 0.25, ""Melania Trump"": 0.0, ""Mariah Carey"": 0.0, ""Margot Robbie"": 0.0, ""Leonardo Dicaprio"": 0.0, ""Kate Winslet"": 0.0, ""Kate Bosworth"": 0.0, ""Justin Timberlake"": 0.0, ""Julianne Hough"": 0.0, ""Johnny Depp"": 0.0, ""John Wayne"": 0.0, ""John Oliver"": 0.0, ""Jessica Chastain"": 0.0, ""Jessica Biel"": 0.0, ""Jeremy Renner"": 0.0, ""Jennifer Lopez"": 0.0, ""Jennifer Lawrence"": 0.0, ""Jennifer Aniston"": 0.0, ""Jason Momoa"": 0.0, ""Jared Leto"": 0.0, ""James Franco"": 0.0, ""Jake Gyllenhaal"": 1.0, ""Idris Elba"": 0.0, ""Hugh Jackman"": 0.25, ""Hillary Clinton"": 0.0, ""Harrison Ford"": 0.0, ""Gwyneth Paltrow"": 0.0, ""Glenn Close"": 0.0, ""George Clooney"": 0.0, ""Frida Kahlo"": 0.0, ""Emma Stone"": 0.0, ""Elvis Presley"": 0.2, ""Elon Musk"": 0.0, ""Ed Sheeran"": 0.0, ""Dwayne Johnson"": 0.0, ""Drew Barrymore"": 0.0}",0.04428571428571429,0.0,1.0,0.917864476386037,400,500,487,88c590b3f010ba03b551ec0684bdb7a5860875c2025687f15ad0dc81cc7bfd24
order_b,baseline,9,"[""Cameron Diaz"", ""Bryan Cranston"", ""Bruce Willis"", ""Bradley Cooper"", ""Bob Marley"", ""Bob Dylan"", ""Bill Clinton"", ""Beth Behrs"", ""Barack Obama"", ""Arnold Schwarzenegger""]","{""Cameron Diaz"": 0.0, ""Bryan Cranston"": 0.0, ""Bruce Willis"": 0.2, ""Bradley Cooper"": 0.0, ""Bob Marley"": 0.0, ""Bob Dylan"": 0.2, ""Bill Clinton"": 0.0, ""Beth Behrs"": 0.0, ""Barack Obama"": 0.0, ""Arnold Schwarzenegger"": 0.0}",0.04,0.0,0.2,80,"{""Zayn Malik"": 0.0, ""Zac Efron"": 0.0, ""Whoopi Goldberg"": 0.0, ""Tom Hiddleston"": 0.0, ""Tom Hardy"": 0.0, ""Tom Hanks"": 0.0, ""Tom Cruise"": 0.0, ""Theresa May"": 0.0, ""Stan Lee"": 0.0, ""Spike Lee"": 0.0, ""Shirley Temple"": 0.0, ""Shia Labeouf"": 0.0, ""Ryan Reynolds"": 0.0, ""Ryan Gosling"": 0.0, ""Ronald Reagan"": 0.0, ""Robin Williams"": 0.0, ""Rihanna"": 0.0, ""Ricky Gervais"": 0.0, ""Richard Gere"": 0.0, ""Reese Witherspoon"": 0.0, ""Philip Seymour Hoffman"": 0.0, ""Peter Dinklage"": 0.0, ""Paul Walker"": 0.0, ""Paul Mccartney"": 0.0, ""Oprah Winfrey"": 0.2, ""Olivia Wilde"": 0.0, ""Octavia Spencer"": 0.0, ""Nicole Kidman"": 0.25, ""Nicolas Cage"": 0.0, ""Nick Jonas"": 0.0, ""Morgan Freeman"": 0.0, ""Milla Jovovich"": 0.0, ""Mila Kunis"": 0.2, ""Mick Jagger"": 0.0, ""Meryl Streep"": 0.0, ""Melania Trump"": 0.0, ""Mariah Carey"": 0.0, ""Margot Robbie"": 0.0, ""Leonardo Dicaprio"": 0.0, ""Kate Winslet"": 0.0, ""Kate Bosworth"": 0.0, ""Justin Timberlake"": 0.0, ""Julianne Hough"": 0.0, ""Johnny Depp"": 0.0, ""John Wayne"": 0.0, ""John Oliver"": 0.0, ""Jessica Chastain"": 0.0, ""Jessica Biel"": 0.0, ""Jeremy Renner"": 0.0, ""Jennifer Lopez"": 0.0, ""Jennifer Lawrence"": 0.0, ""Jennifer Aniston"": 0.0, ""Jason Momoa"": 0.0, ""Jared Leto"": 0.0, ""James Franco"": 0.0, ""Jake Gyllenhaal"": 0.6, ""Idris Elba"": 0.0, ""Hugh Jackman"": 0.0, ""Hillary Clinton"": 0.0, ""Harrison Ford"": 0.0, ""Gwyneth Paltrow"": 0.0, ""Glenn Close"": 0.0, ""George Clooney"": 0.0, ""Frida Kahlo"": 0.0, ""Emma Stone"": 0.0, ""Elvis Presley"": 0.4, ""Elon Musk"": 0.0, ""Ed Sheeran"": 0.0, ""Dwayne Johnson"": 0.0, ""Drew Barrymore"": 0.0, ""Drake"": 0.0, ""Demi Lovato"": 0.0, ""Courteney Cox"": 0.0, ""Chuck Norris"": 0.0, ""Chris Pine"": 0.0, ""Chris Hemsworth"": 0.0, ""Chris Evans"": 0.0, ""Charlize Theron"": 1.0, ""Charlie Sheen"": 0.0, ""Channing Tatum"": 0.0}",0.033125,0.0,1.0,0.8734439834024896,450,500,482,78c92c07d7257a5caf04e4463e131f782e0fa8453e351832e83397a1744d2478
order_b,baseline,10,"[""Anne Hathaway"", ""Anna Kendrick"", ""Anna Faris"", ""Anjelica Huston"", ""Angelina Jolie"", ""Andrew Garfield"", ""Amy Adams"", ""Amber Heard"", ""Adriana Lima"", ""Adam Driver""]","{""Anne Hathaway"": 0.0, ""Anna Kendrick"": 0.0, ""Anna Faris"": 0.2, ""Anjelica Huston"": 0.2, ""Angelina Jolie"": 0.0, ""Andrew Garfield"": 0.0, ""Amy Adams"": 0.0, ""Amber Heard"": 0.0, ""Adriana Lima"": 0.0, ""Adam Driver"": 0.2}",0.06000000000000001,0.0,0.2,90,"{""Zayn Malik"": 0.0, ""Zac Efron"": 0.0, ""Whoopi Goldberg"": 0.0, ""Tom Hiddleston"": 0.0, ""Tom Hardy"": 0.0, ""Tom Hanks"": 0.0, ""Tom Cruise"": 0.0, ""Theresa May"": 0.0, ""Stan Lee"": 0.0, ""Spike Lee"": 0.0, ""Shirley Temple"": 0.0, ""Shia Labeouf"": 0.0, ""Ryan Reynolds"": 0.0, ""Ryan Gosling"": 0.0, ""Ronald Reagan"": 0.0, ""Robin Williams"": 0.0, ""Rihanna"": 0.0, ""Ricky Gervais"": 0.0, ""Richard Gere"": 0.0, ""Reese Witherspoon"": 0.0, ""Philip Seymour Hoffman"": 0.0, ""Peter Dinklage"": 0.0, ""Paul Walker"": 0.0, ""Paul Mccartney"": 0.0, ""Oprah Winfrey"": 0.6, ""Olivia Wilde"": 0.0, ""Octavia Spencer"": 0.0, ""Nicole Kidman"": 0.0, ""Nicolas Cage"": 0.0, ""Nick Jonas"": 0.0, ""Morgan Freeman"": 0.0, ""Milla Jovovich"": 0.0, ""Mila Kunis"": 0.4, ""Mick Jagger"": 0.0, ""Meryl Streep"": 0.0, ""Melania Trump"": 0.0, ""Mariah Carey"": 0.0, ""Margot Robbie"": 0.0, ""Leonardo Dicaprio"": 0.0, ""Kate Winslet"": 0.0, ""Kate Bosworth"": 0.0, ""Justin Timberlake"": 0.0, ""Julianne Hough"": 0.0, ""Johnny Depp"": 0.0, ""John Wayne"": 0.0, ""John Oliver"": 0.0, ""Jessica Chastain"": 0.0, ""Jessica Biel"": 0.0, ""Jeremy Renner"": 0.0, ""Jennifer Lopez"": 0.0, ""Jennifer Lawrence"": 0.0, ""Jennifer Aniston"": 0.0, ""Jason Momoa"": 0.0, ""Jared Leto"": 0.0, ""James Franco"": 0.0, ""Jake Gyllenhaal"": 0.6, ""Idris Elba"": 0.0, ""Hugh Jackman"": 0.0, ""Hillary Clinton"": 0.0, ""Harrison Ford"": 0.0, ""Gwyneth Paltrow"": 0.0, ""Glenn Close"": 0.2, ""George Clooney"": 0.0, ""Frida Kahlo"": 0.0, ""Emma Stone"": 0.0, ""Elvis Presley"": 0.2, ""Elon Musk"": 0.0, ""Ed Sheeran"": 0.0, ""Dwayne Johnson"": 0.0, ""Drew Barrymore"": 0.0, ""Drake"": 0.0, ""Demi Lovato"": 0.0, ""Courteney Cox"": 0.0, ""Chuck Norris"": 0.0, ""Chris Pine"": 0.0, ""Chris Hemsworth"": 0.0, ""Chris Evans"": 0.0, ""Charlize Theron"": 0.75, ""Charlie Sheen"": 0.0, ""Channing Tatum"": 0.0, ""Cameron Diaz"": 0.2, ""Bryan Cranston"": 0.0, ""Bruce Willis"": 0.0, ""Bradley Cooper"": 0.0, ""Bob Marley"": 0.0, ""Bob Dylan"": 0.2, ""Bill Clinton"": 0.0, ""Beth Behrs"": 0.0, ""Barack Obama"": 0.0, ""Arnold Schwarzenegger"": 0.0}",0.034999999999999996,0.0,0.75,0.864476386036961,500,500,487,76d6aa440aede3850b5e61de307db185ae7080aca021339f0d42d3203ce9be32
order_b,retain_history,1,"[""Zayn Malik"", ""Zac Efron"", ""Whoopi Goldberg"", ""Tom Hiddleston"", ""Tom Hardy"", ""Tom Hanks"", ""Tom Cruise"", ""Theresa May"", ""Stan Lee"", ""Spike Lee""]","{""Zayn Malik"": 0.0, ""Zac Efron"": 0.0, ""Whoopi Goldberg"": 0.0, ""Tom Hiddleston"": 0.0, ""Tom Hardy"": 0.0, ""Tom Hanks"": 0.0, ""Tom Cruise"": 0.0, ""Theresa May"": 0.0, ""Stan Lee"": 0.0, ""Spike Lee"": 0.0}",0.0,0.0,0.0,0,{},,,,0.9552845528455285,50,500,492,5a3822b023bc8522d298186309c319570c34bedc6e06f6d0fb5aab0ab656e110
order_b,retain_history,2,"[""Shirley Temple"", ""Shia Labeouf"", ""Ryan Reynolds"", ""Ryan Gosling"", ""Ronald Reagan"", ""Robin Williams"", ""Rihanna"", ""Ricky Gervais"", ""Richard Gere"", ""Reese Witherspoon""]","{""Shirley Temple"": 0.0, ""Shia Labeouf"": 0.0, ""Ryan Reynolds"": 0.0, ""Ryan Gosling"": 0.0, ""Ronald Reagan"": 0.0, ""Robin Williams"": 0.0, ""Rihanna"": 0.0, ""Ricky Gervais"": 0.0, ""Richard Gere"": 0.0, ""Reese Witherspoon"": 0.0}",0.0,0.0,0.0,10,"{""Zayn Malik"": 0.0, ""Zac Efron"": 0.0, ""Whoopi Goldberg"": 0.0, ""Tom Hiddleston"": 0.0, ""Tom Hardy"": 0.0, ""Tom Hanks"": 0.0, ""Tom Cruise"": 0.0, ""Theresa May"": 0.0, ""Stan Lee"": 0.0, ""Spike Lee"": 0.0}",0.0,0.0,0.0,0.9342915811088296,100,500,487,50db44e36af5afec3753dfef9cd4c2c4c8d732f0f8e773a65005f8885f46217e
order_b,retain_history,3,"[""Philip Seymour Hoffman"", ""Peter Dinklage"", ""Paul Walker"", ""Paul Mccartney"", ""Oprah Winfrey"", ""Olivia Wilde"", ""Octavia Spencer"", ""Nicole Kidman"", ""Nicolas Cage"", ""Nick Jonas""]","{""Philip Seymour Hoffman"": 0.0, ""Peter Dinklage"": 1.0, ""Paul Walker"": 0.0, ""Paul Mccartney"": 0.0, ""Oprah Winfrey"": 0.2, ""Olivia Wilde"": 0.0, ""Octavia Spencer"": 0.0, ""Nicole Kidman"": 0.0, ""Nicolas Cage"": 0.0, ""Nick Jonas"": 0.0}",0.12,0.0,1.0,20,"{""Zayn Malik"": 0.0, ""Zac Efron"": 0.0, ""Whoopi Goldberg"": 0.0, ""Tom Hiddleston"": 0.0, ""Tom Hardy"": 0.0, ""Tom Hanks"": 0.0, ""Tom Cruise"": 0.0, ""Theresa May"": 0.0, ""Stan Lee"": 0.0, ""Spike Lee"": 0.0, ""Shirley Temple"": 0.0, ""Shia Labeouf"": 0.0, ""Ryan Reynolds"": 0.0, ""Ryan Gosling"": 0.0, ""Ronald Reagan"": 0.0, ""Robin Williams"": 0.0, ""Rihanna"": 0.0, ""Ricky Gervais"": 0.0, ""Richard Gere"": 0.0, ""Reese Witherspoon"": 0.0}",0.0,0.0,0.0,0.9156378600823045,150,500,486,967a4167f1f36b3effb0ebbb623515c2b9cb63d09752c32b99e7070187bc336c
order_b,retain_history,4,"[""Morgan Freeman"", ""Milla Jovovich"", ""Mila Kunis"", ""Mick Jagger"", ""Meryl Streep"", ""Melania Trump"", ""Mariah Carey"", ""Margot Robbie"", ""Leonardo Dicaprio"", ""Kate Winslet""]","{""Morgan Freeman"": 0.0, ""Milla Jovovich"": 0.0, ""Mila Kunis"": 0.2, ""Mick Jagger"": 0.0, ""Meryl Streep"": 0.0, ""Melania Trump"": 0.0, ""Mariah Carey"": 0.0, ""Margot Robbie"": 0.0, ""Leonardo Dicaprio"": 0.0, ""Kate Winslet"": 0.0}",0.02,0.0,0.2,30,"{""Zayn Malik"": 0.0, ""Zac Efron"": 0.0, ""Whoopi Goldberg"": 0.0, ""Tom Hiddleston"": 0.0, ""Tom Hardy"": 0.0, ""Tom Hanks"": 0.0, ""Tom Cruise"": 0.0, ""Theresa May"": 0.0, ""Stan Lee"": 0.0, ""Spike Lee"": 0.0, ""Shirley Temple"": 0.0, ""Shia Labeouf"": 0.0, ""Ryan Reynolds"": 0.0, ""Ryan Gosling"": 0.0, ""Ronald Reagan"": 0.0, ""Robin Williams"": 0.0, ""Rihanna"": 0.0, ""Ricky Gervais"": 0.0, ""Richard Gere"": 0.0, ""Reese Witherspoon"": 0.0, ""Philip Seymour Hoffman"": 0.0, ""Peter Dinklage"": 0.8, ""Paul Walker"": 0.0, ""Paul Mccartney"": 0.0, ""Oprah Winfrey"": 0.0, ""Olivia Wilde"": 0.0, ""Octavia Spencer"": 0.0, ""Nicole Kidman"": 0.0, ""Nicolas Cage"": 0.0, ""Nick Jonas"": 0.0}",0.02666666666666667,0.0,0.8,0.9304703476482618,200,500,489,2aabe9b9ed964b710d9f1483b697a18ae4198fd7aed50c52ea45b778280f1a85
order_b,retain_history,5,"[""Kate Bosworth"", ""Justin Timberlake"", ""Julianne Hough"", ""Johnny Depp"", ""John Wayne"", ""John Oliver"", ""Jessica Chastain"", ""Jessica Biel"", ""Jeremy Renner"", ""Jennifer Lopez""]","{""Kate Bosworth"": 0.0, ""Justin Timberlake"": 0.0, ""Julianne Hough"": 0.0, ""Johnny Depp"": 0.0, ""John Wayne"": 0.0, ""John Oliver"": 0.0, ""Jessica Chastain"": 0.0, ""Jessica Biel"": 0.0, ""Jeremy Renner"": 0.0, ""Jennifer Lopez"": 0.0}",0.0,0.0,0.0,40,"{""Zayn Malik"": 0.0, ""Zac Efron"": 0.0, ""Whoopi Goldberg"": 0.0, ""Tom Hiddleston"": 0.0, ""Tom Hardy"": 0.0, ""Tom Hanks"": 0.0, ""Tom Cruise"": 0.0, ""Theresa May"": 0.0, ""Stan Lee"": 0.0, ""Spike Lee"": 0.0, ""Shirley Temple"": 0.0, ""Shia Labeouf"": 0.0, ""Ryan Reynolds"": 0.0, ""Ryan Gosling"": 0.0, ""Ronald Reagan"": 0.0, ""Robin Williams"": 0.0, ""Rihanna"": 0.0, ""Ricky Gervais"": 0.0, ""Richard Gere"": 0.0, ""Reese Witherspoon"": 0.0, ""Philip Seymour Hoffman"": 0.0, ""Peter Dinklage"": 0.4, ""Paul Walker"": 0.0, ""Paul Mccartney"": 0.0, ""Oprah Winfrey"": 0.0, ""Olivia Wilde"": 0.0, ""Octavia Spencer"": 0.0, ""Nicole Kidman"": 0.0, ""Nicolas Cage"": 0.0, ""Nick Jonas"": 0.0, ""Morgan Freeman"": 0.0, ""Milla Jovovich"": 0.0, ""Mila Kunis"": 0.0, ""Mick Jagger"": 0.0, ""Meryl Streep"": 0.0, ""Melania Trump"": 0.0, ""Mariah Carey"": 0.0, ""Margot Robbie"": 0.0, ""Leonardo Dicaprio"": 0.0, ""Kate Winslet"": 0.0}",0.01,0.0,0.4,0.9360824742268041,250,500,485,1d1b03e61b76a37f976661b3e5161d0e21fc5fee3c77ab4a2103b95bf8a4085e
order_b,retain_history,6,"[""Jennifer Lawrence"", ""Jennifer Aniston"", ""Jason Momoa"", ""Jared Leto"", ""James Franco"", ""Jake Gyllenhaal"", ""Idris Elba"", ""Hugh Jackman"", ""Hillary Clinton"", ""Harrison Ford""]","{""Jennifer Lawrence"": 0.0, ""Jennifer Aniston"": 0.0, ""Jason Momoa"": 0.0, ""Jared Leto"": 0.0, ""James Franco"": 0.0, ""Jake Gyllenhaal"": 1.0, ""Idris Elba"": 0.0, ""Hugh Jackman"": 0.0, ""Hillary Clinton"": 0.0, ""Harrison Ford"": 0.0}",0.1,0.0,1.0,50,"{""Zayn Malik"": 0.0, ""Zac Efron"": 0.0, ""Whoopi Goldberg"": 0.0, ""Tom Hiddleston"": 0.0, ""Tom Hardy"": 0.0, ""Tom Hanks"": 0.0, ""Tom Cruise"": 0.0, ""Theresa May"": 0.0, ""Stan Lee"": 0.0, ""Spike Lee"": 0.0, ""Shirley Temple"": 0.0, ""Shia Labeouf"": 0.0, ""Ryan Reynolds"": 0.0, ""Ryan Gosling"": 0.0, ""Ronald Reagan"": 0.0, ""Robin Williams"": 0.0, ""Rihanna"": 0.0, ""Ricky Gervais"": 0.0, ""Richard Gere"": 0.0, ""Reese Witherspoon"": 0.0, ""Philip Seymour Hoffman"": 0.0, ""Peter Dinklage"": 0.2, ""Paul Walker"": 0.0, ""Paul Mccartney"": 0.0, ""Oprah Winfrey"": 0.2, ""Olivia Wilde"": 0.0, ""Octavia Spencer"": 0.0, ""Nicole Kidman"": 0.0, ""Nicolas Cage"": 0.0, ""Nick Jonas"": 0.0, ""Morgan Freeman"": 0.0, ""Milla Jovovich"": 0.0, ""Mila Kunis"": 0.0, ""Mick Jagger"": 0.0, ""Meryl Streep"": 0.0, ""Melania Trump"": 0.0, ""Mariah Carey"": 0.0, ""Margot Robbie"": 0.0, ""Leonardo Dicaprio"": 0.0, ""Kate Winslet"": 0.0, ""Kate Bosworth"": 0.0, ""Justin Timberlake"": 0.0, ""Julianne Hough"": 0.0, ""Johnny Depp"": 0.0, ""John Wayne"": 0.0, ""John Oliver"": 0.0, ""Jessica Chastain"": 0.0, ""Jessica Biel"": 0.0, ""Jeremy Renner"": 0.0, ""Jennifer Lopez"": 0.0}",0.008,0.0,0.2,0.9134020618556701,300,500,485,37d28f9b9501a0fd6de50173494cd710cf11989bb1a05a76d6318b91aece3eb4
