order,condition,step,concept,concept_introduction_step,current_position_age,was_successfully_erased_at_introduction,introduction_status,introduction_raw_gcd_accuracy,sample_count,face_detected_count,no_face_count,correct_count,raw_gcd_accuracy,checkpoint_id
order_a,baseline,8,Johnny Depp,6,2,True,successfully_erased,0.0,5,4,1,0,0.0,267a208d43ee9e504fd91e5a907236f2292d48d05445d916e84340f50d101521
order_a,baseline,8,Julianne Hough,6,2,True,successfully_erased,0.0,5,4,1,0,0.0,267a208d43ee9e504fd91e5a907236f2292d48d05445d916e84340f50d101521
order_a,baseline,8,Justin Timberlake,6,2,True,successfully_erased,0.0,5,5,0,0,0.0,267a208d43ee9e504fd91e5a907236f2292d48d05445d916e84340f50d101521
order_a,baseline,8,Kate Bosworth,6,2,True,successfully_erased,0.0,5,3,2,0,0.0,267a208d43ee9e504fd91e5a907236f2292d48d05445d916e84340f50d101521
order_a,baseline,8,Kate Winslet,7,1,True,successfully_erased,0.0,5,5,0,0,0.0,267a208d43ee9e504fd91e5a907236f2292d48d05445d916e84340f50d101521
order_a,baseline,8,Leonardo Dicaprio,7,1,True,successfully_erased,0.0,5,4,1,0,0.0,267a208d43ee9e504fd91e5a907236f2292d48d05445d916e84340f50d101521
order_a,baseline,8,Margot Robbie,7,1,False,failed_at_introduction,0.75,5,4,1,3,0.75,267a208d43ee9e504fd91e5a907236f2292d48d05445d916e84340f50d101521
order_a,baseline,8,Mariah Carey,7,1,True,successfully_erased,0.0,5,5,0,0,0.0,267a208d43ee9e504fd91e5a907236f2292d48d05445d916e84340f50d101521
order_a,baseline,8,Melania Trump,7,1,True,successfully_erased,0.0,5,5,0,0,0.0,267a208d43ee9e504fd91e5a907236f2292d48d05445d916e84340f50d101521
order_a,baseline,8,Meryl Streep,7,1,True,successfully_erased,0.0,5,5,0,0,0.0,267a208d43ee9e504fd91e5a907236f2292d48d05445d916e84340f50d101521
order_a,baseline,8,Mick Jagger,7,1,True,successfully_erased,0.0,5,5,0,0,0.0,267a208d43ee9e504fd91e5a907236f2292d48d05445d916e84340f50d101521
order_a,baseline,8,Mila Kunis,7,1,False,failed_at_introduction,0.5,5,5,0,0,0.0,267a208d43ee9e504fd91e5a907236f2292d48d05445d916e84340f50d101521
order_a,baseline,8,Milla Jovovich,7,1,True,successfully_erased,0.0,5,5,0,0,0.0,267a208d43ee9e504fd91e5a907236f2292d48d05445d916e84340f50d101521
order_a,baseline,8,Morgan Freeman,7,1,True,successfully_erased,0.0,5,5,0,0,0.0,267a208d43ee9e504fd91e5a907236f2292d48d05445d916e84340f50d101521
order_a,baseline,8,Nick Jonas,8,0,True,successfully_erased,0.0,5,5,0,0,0.0,267a208d43ee9e504fd91e5a907236f2292d48d05445d916e84340f50d101521
order_a,baseline,8,Nicolas Cage,8,0,True,successfully_erased,0.0,5,5,0,0,0.0,267a208d43ee9e504fd91e5a907236f2292d48d05445d916e84340f50d101521
order_a,baseline,8,Nicole Kidman,8,0,True,successfully_erased,0.0,5,5,0,0,0.0,267a208d43ee9e504fd91e5a907236f2292d48d05445d916e84340f50d101521
order_a,baseline,8,Octavia Spencer,8,0,True,successfully_erased,0.0,5,5,0,0,0.0,267a208d43ee9e504fd91e5a907236f2292d48d05445d916e84340f50d101521
order_a,baseline,8,Olivia Wilde,8,0,True,successfully_erased,0.0,5,5,0,0,0.0,267a208d43ee9e504fd91e5a907236f2292d48d05445d916e84340f50d101521
order_a,baseline,8,Oprah Winfrey,8,0,True,successfully_erased,0.0,5,5,0,0,0.0,267a208d43ee9e504fd91e5a907236f2292d48d05445d916e84340f50d101521
order_a,baseline,8,Paul Mccartney,8,0,True,successfully_erased,0.0,5,5,0,0,0.0,267a208d43ee9e504fd91e5a907236f2292d48d05445d916e84340f50d101521
order_a,baseline,8,Paul Walker,8,0,True,successfully_erased,0.0,5,5,0,0,0.0,267a208d43ee9e504fd91e5a907236f2292d48d05445d916e84340f50d101521
order_a,baseline,8,Peter Dinklage,8,0,True,successfully_erased,0.0,5,5,0,0,0.0,267a208d43ee9e504fd91e5a907236f2292d48d05445d916e84340f50d101521
order_a,baseline,8,Philip Seymour Hoffman,8,0,True,successfully_erased,0.0,5,5,0,0,0.0,267a208d43ee9e504fd91e5a907236f2292d48d05445d916e84340f50d101521
order_a,baseline,9,Adam Driver,1,8,True,successfully_erased,0.0,5,4,1,0,0.0,0f662bf0f20db328ab4e406f30a4fdd392af51a6f264ca04cc26bda8c1068018
order_a,baseline,9,Adriana Lima,1,8,True,successfully_erased,0.0,5,3,2,0,0.0,0f662bf0f20db328ab4e406f30a4fdd392af51a6f264ca04cc26bda8c1068018
order_a,baseline,9,Amber Heard,1,8,True,successfully_erased,0.0,5,5,0,0,0.0,0f662bf0f20db328ab4e406f30a4fdd392af51a6f264ca04cc26bda8c1068018
order_a,baseline,9,Amy Adams,1,8,True,successfully_erased,0.0,5,4,1,0,0.0,0f662bf0f20db328ab4e406f30a4fdd392af51a6f264ca04cc26bda8c1068018
order_a,baseline,9,Andrew Garfield,1,8,True,successfully_erased,0.0,5,4,1,0,0.0,0f662bf0f20db328ab4e406f30a4fdd392af51a6f264ca04cc26bda8c1068018
order_a,baseline,9,Angelina Jolie,1,8,True,successfully_erased,0.0,5,5,0,0,0.0,0f662bf0f20db328ab4e406f30a4fdd392af51a6f264ca04cc26bda8c1068018
order_a,baseline,9,Anjelica Huston,1,8,True,successfully_erased,0.0,5,5,0,0,0.0,0f662bf0f20db328ab4e406f30a4fdd392af51a6f264ca04cc26bda8c1068018
order_a,baseline,9,Anna Faris,1,8,False,failed_at_introduction,0.2,5,5,0,2,0.4,0f662bf0f20db328ab4e406f30a4fdd392af51a6f264ca04cc26bda8c1068018
order_a,baseline,9,Anna Kendrick,1,8,True,successfully_erased,0.0,5,5,0,0,0.0,0f662bf0f20db328ab4e406f30a4fdd392af51a6f264ca04cc26bda8c1068018
order_a,baseline,9,Anne Hathaway,1,8,True,successfully_erased,0.0,5,4,1,0,0.0,0f662bf0f20db328ab4e406f30a4fdd392af51a6f264ca04cc26bda8c1068018
order_a,baseline,9,Arnold Schwarzenegger,2,7,True,successfully_erased,0.0,5,5,0,0,0.0,0f662bf0f20db328ab4e406f30a4fdd392af51a6f264ca04cc26bda8c1068018
order_a,baseline,9,Barack Obama,2,7,True,successfully_erased,0.0,5,5,0,0,0.0,0f662bf0f20db328ab4e406f30a4fdd392af51a6f264ca04cc26bda8c1068018
order_a,baseline,9,Beth Behrs,2,7,True,successfully_erased,0.0,5,3,2,0,0.0,0f662bf0f20db328ab4e406f30a4fdd392af51a6f264ca04cc26bda8c1068018
order_a,baseline,9,Bill Clinton,2,7,True,successfully_erased,0.0,5,5,0,0,0.0,0f662bf0f20db328ab4e406f30a4fdd392af51a6f264ca04cc26bda8c1068018
order_a,baseline,9,Bob Dylan,2,7,True,successfully_erased,0.0,5,5,0,0,0.0,0f662bf0f20db328ab4e406f30a4fdd392af51a6f264ca04cc26bda8c1068018
order_a,baseline,9,Bob Marley,2,7,True,successfully_erased,0.0,5,5,0,0,0.0,0f662bf0f20db328ab4e406f30a4fdd392af51a6f264ca04cc26bda8c1068018
order_a,baseline,9,Bradley Cooper,2,7,True,successfully_erased,0.0,5,5,0,0,0.0,0f662bf0f20db328ab4e406f30a4fdd392af51a6f264ca04cc26bda8c1068018
order_a,baseline,9,Bruce Willis,2,7,True,successfully_erased,0.0,5,5,0,0,0.0,0f662bf0f20db328ab4e406f30a4fdd392af51a6f264ca04cc26bda8c1068018
order_a,baseline,9,Bryan Cranston,2,7,True,successfully_erased,0.0,5,5,0,0,0.0,0f662bf0f20db328ab4e406f30a4fdd392af51a6f264ca04cc26bda8c1068018
order_a,baseline,9,Cameron Diaz,2,7,True,successfully_erased,0.0,5,5,0,0,0.0,0f662bf0f20db328ab4e406f30a4fdd392af51a6f264ca04cc26bda8c1068018
order_a,baseline,9,Channing Tatum,3,6,True,successfully_erased,0.0,5,5,0,0,0.0,0f662bf0f20db328ab4e406f30a4fdd392af51a6f264ca04cc26bda8c1068018
order_a,baseline,9,Charlie Sheen,3,6,True,successfully_erased,0.0,5,5,0,0,0.0,0f662bf0f20db328ab4e406f30a4fdd392af51a6f264ca04cc26bda8c1068018
order_a,baseline,9,Charlize Theron,3,6,False,failed_at_introduction,1.0,5,4,1,2,0.5,0f662bf0f20db328ab4e406f30a4fdd392af51a6f264ca04cc26bda8c1068018
order_a,baseline,9,Chris Evans,3,6,True,successfully_erased,0.0,5,5,0,0,0.0,0f662bf0f20db328ab4e406f30a4fdd392af51a6f264ca04cc26bda8c1068018
order_a,baseline,9,Chris Hemsworth,3,6,True,successfully_erased,0.0,5,4,1,0,0.0,0f662bf0f20db328ab4e406f30a4fdd392af51a6f264ca04cc26bda8c1068018
order_a,baseline,9,Chris Pine,3,6,True,successfully_erased,0.0,5,5,0,0,0.0,0f662bf0f20db328ab4e406f30a4fdd392af51a6f264ca04cc26bda8c1068018
order_a,baseline,9,Chuck Norris,3,6,True,successfully_erased,0.0,5,5,0,0,0.0,0f662bf0f20db328ab4e406f30a4fdd392af51a6f264ca04cc26bda8c1068018
order_a,baseline,9,Courteney Cox,3,6,True,successfully_erased,0.0,5,3,2,0,0.0,0f662bf0f20db328ab4e406f30a4fdd392af51a6f264ca04cc26bda8c1068018
order_a,baseline,9,Demi Lovato,3,6,True,successfully_erased,0.0,5,3,2,0,0.0,0f662bf0f20db328ab4e406f30a4fdd392af51a6f264ca04cc26bda8c1068018
order_a,baseline,9,Drake,3,6,True,successfully_erased,0.0,5,5,0,0,0.0,0f662bf0f20db328ab4e406f30a4fdd392af51a6f264ca04cc26bda8c1068018
order_a,baseline,9,Drew Barrymore,4,5,True,successfully_erased,0.0,5,5,0,0,0.0,0f662bf0f20db328ab4e406f30a4fdd392af51a6f264ca04cc26bda8c1068018
order_a,baseline,9,Dwayne Johnson,4,5,True,successfully_erased,0.0,5,5,0,0,0.0,0f662bf0f20db328ab4e406f30a4fdd392af51a6f264ca04cc26bda8c1068018
order_a,baseline,9,Ed Sheeran,4,5,True,successfully_erased,0.0,5,4,1,0,0.0,0f662bf0f20db328ab4e406f30a4fdd392af51a6f264ca04cc26bda8c1068018
order_a,baseline,9,Elon Musk,4,5,True,successfully_erased,0.0,5,5,0,0,0.0,0f662bf0f20db328ab4e406f30a4fdd392af51a6f264ca04cc26bda8c1068018
order_a,baseline,9,Elvis Presley,4,5,False,failed_at_introduction,0.2,5,5,0,2,0.4,0f662bf0f20db328ab4e406f30a4fdd392af51a6f264ca04cc26bda8c1068018
order_a,baseline,9,Emma Stone,4,5,True,successfully_erased,0.0,5,5,0,0,0.0,0f662bf0f20db328ab4e406f30a4fdd392af51a6f264ca04cc26bda8c1068018
order_a,baseline,9,Frida Kahlo,4,5,True,successfully_erased,0.0,5,4,1,0,0.0,0f662bf0f20db328ab4e406f30a4fdd392af51a6f264ca04cc26bda8c1068018
order_a,baseline,9,George Clooney,4,5,True,successfully_erased,0.0,5,5,0,0,0.0,0f662bf0f20db328ab4e406f30a4fdd392af51a6f264ca04cc26bda8c1068018
order_a,baseline,9,Glenn Close,4,5,True,successfully_erased,0.0,5,5,0,0,0.0,0f662bf0f20db328ab4e406f30a4fdd392af51a6f264ca04cc26bda8c1068018
order_a,baseline,9,Gwyneth Paltrow,4,5,True,successfully_erased,0.0,5,4,1,0,0.0,0f662bf0f20db328ab4e406f30a4fdd392af51a6f264ca04cc26bda8c1068018
order_a,baseline,9,Harrison Ford,5,4,True,successfully_erased,0.0,5,4,1,0,0.0,0f662bf0f20db328ab4e406f30a4fdd392af51a6f264ca04cc26bda8c1068018
order_a,baseline,9,Hillary Clinton,5,4,True,successfully_erased,0.0,5,5,0,0,0.0,0f662bf0f20db328ab4e406f30a4fdd392af51a6f264ca04cc26bda8c1068018
order_a,baseline,9,Hugh Jackman,5,4,True,successfully_erased,0.0,5,5,0,0,0.0,0f662bf0f20db328ab4e406f30a4fdd392af51a6f264ca04cc26bda8c1068018
order_a,baseline,9,Idris Elba,5,4,True,successfully_erased,0.0,5,5,0,0,0.0,0f662bf0f20db328ab4e406f30a4fdd392af51a6f264ca04cc26bda8c1068018
order_a,baseline,9,Jake Gyllenhaal,5,4,False,failed_at_introduction,0.8,5,5,0,4,0.8,0f662bf0f20db328ab4e406f30a4fdd392af51a6f264ca04cc26bda8c1068018
order_a,baseline,9,James Franco,5,4,True,successfully_erased,0.0,5,5,0,0,0.0,0f662bf0f20db328ab4e406f30a4fdd392af51a6f264ca04cc26bda8c1068018
order_a,baseline,9,Jared Leto,5,4,True,successfully_erased,0.0,5,4,1,0,0.0,0f662bf0f20db328ab4e406f30a4fdd392af51a6f264ca04cc26bda8c1068018
order_a,baseline,9,Jason Momoa,5,4,True,successfully_erased,0.0,5,4,1,0,0.0,0f662bf0f20db328ab4e406f30a4fdd392af51a6f264ca04cc26bda8c1068018
order_a,baseline,9,Jennifer Aniston,5,4,True,successfully_erased,0.0,5,4,1,0,0.0,0f662bf0f20db328ab4e406f30a4fdd392af51a6f264ca04cc26bda8c1068018
order_a,baseline,9,Jennifer Lawrence,5,4,True,successfully_erased,0.0,5,5,0,0,0.0,0f662bf0f20db328ab4e406f30a4fdd392af51a6f264ca04cc26bda8c1068018
order_a,baseline,9,Jennifer Lopez,6,3,True,successfully_erased,0.0,5,5,0,0,0.0,0f662bf0f20db328ab4e406f30a4fdd392af51a6f264ca04cc26bda8c1068018
order_a,baseline,9,Jeremy Renner,6,3,True,successfully_erased,0.0,5,4,1,0,0.0,0f662bf0f20db328ab4e406f30a4fdd392af51a6f264ca04cc26bda8c1068018
order_a,baseline,9,Jessica Biel,6,3,True,successfully_erased,0.0,5,5,0,0,0.0,0f662bf0f20db328ab4e406f30a4fdd392af51a6f264ca04cc26bda8c1068018
order_a,baseline,9,Jessica Chastain,6,3,True,successfully_erased,0.0,5,4,1,0,0.0,0f662bf0f20db328ab4e406f30a4fdd392af51a6f264ca04cc26bda8c1068018
order_a,baseline,9,John Oliver,6,3,True,successfully_erased,0.0,5,5,0,0,0.0,0f662bf0f20db328ab4e406f30a4fdd392af51a6f264ca04cc26bda8c1068018
order_a,baseline,9,John Wayne,6,3,True,successfully_erased,0.0,5,5,0,0,0.0,0f662bf0f20db328ab4e406f30a4fdd392af51a6f264ca04cc26bda8c1068018
order_a,baseline,9,Johnny Depp,6,3,True,successfully_erased,0.0,5,5,0,0,0.0,0f662bf0f20db328ab4e406f30a4fdd392af51a6f264ca04cc26bda8c1068018
order_a,baseline,9,Julianne Hough,6,3,True,successfully_erased,0.0,5,4,1,0,0.0,0f662bf0f20db328ab4e406f30a4fdd392af51a6f264ca04cc26bda8c1068018
order_a,baseline,9,Justin Timberlake,6,3,True,successfully_erased,0.0,5,5,0,0,0.0,0f662bf0f20db328ab4e406f30a4fdd392af51a6f264ca04cc26bda8c1068018
order_a,baseline,9,Kate Bosworth,6,3,True,successfully_erased,0.0,5,3,2,0,0.0,0f662bf0f20db328ab4e406f30a4fdd392af51a6f264ca04cc26bda8c1068018
order_a,baseline,9,Kate Winslet,7,2,True,successfully_erased,0.0,5,5,0,0,0.0,0f662bf0f20db328ab4e406f30a4fdd392af51a6f264ca04cc26bda8c1068018
order_a,baseline,9,Leonardo Dicaprio,7,2,True,successfully_erased,0.0,5,5,0,0,0.0,0f662bf0f20db328ab4e406f30a4fdd392af51a6f264ca04cc26bda8c1068018
order_a,baseline,9,Margot Robbie,7,2,False,failed_at_introduction,0.75,5,4,1,4,1.0,0f662bf0f20db328ab4e406f30a4fdd392af51a6f264ca04cc26bda8c1068018
order_a,baseline,9,Mariah Carey,7,2,True,successfully_erased,0.0,5,5,0,0,0.0,0f662bf0f20db328ab4e406f30a4fdd392af51a6f264ca04cc26bda8c1068018
order_a,baseline,9,Melania Trump,7,2,True,successfully_erased,0.0,5,5,0,0,0.0,0f662bf0f20db328ab4e406f30a4fdd392af51a6f264ca04cc26bda8c1068018
order_a,baseline,9,Meryl Streep,7,2,True,successfully_erased,0.0,5,5,0,0,0.0,0f662bf0f20db328ab4e406f30a4fdd392af51a6f264ca04cc26bda8c1068018
order_a,baseline,9,Mick Jagger,7,2,True,successfully_erased,0.0,5,5,0,0,0.0,0f662bf0f20db328ab4e406f30a4fdd392af51a6f264ca04cc26bda8c1068018
order_a,baseline,9,Mila Kunis,7,2,False,failed_at_introduction,0.5,5,4,1,0,0.0,0f662bf0f20db328ab4e406f30a4fdd392af51a6f264ca04cc26bda8c1068018
order_a,baseline,9,Milla Jovovich,7,2,True,successfully_erased,0.0,5,3,2,0,0.0,0f662bf0f20db328ab4e406f30a4fdd392af51a6f264ca04cc26bda8c1068018
order_a,baseline,9,Morgan Freeman,7,2,True,successfully_erased,0.0,5,5,0,0,0.0,0f662bf0f20db328ab4e406f30a4fdd392af51a6f264ca04cc26bda8c1068018
order_a,baseline,9,Nick Jonas,8,1,True,successfully_erased,0.0,5,5,0,0,0.0,0f662bf0f20db328ab4e406f30a4fdd392af51a6f264ca04cc26bda8c1068018
order_a,baseline,9,Nicolas Cage,8,1,True,successfully_erased,0.0,5,5,0,0,0.0,0f662bf0f20db328ab4e406f30a4fdd392af51a6f264ca04cc26bda8c1068018
order_a,baseline,9,Nicole Kidman,8,1,True,successfully_erased,0.0,5,5,0,0,0.0,0f662bf0f20db328ab4e406f30a4fdd392af51a6f264ca04cc26bda8c1068018
order_a,baseline,9,Octavia Spencer,8,1,True,successfully_erased,0.0,5,5,0,0,0.0,0f662bf0f20db328ab4e406f30a4fdd392af51a6f264ca04cc26bda8c1068018
order_a,baseline,9,Olivia Wilde,8,1,True,successfully_erased,0.0,5,4,1,0,0.0,0f662bf0f20db328ab4e406f30a4fdd392af51a6f264ca04cc26bda8c1068018
order_a,baseline,9,Oprah Winfrey,8,1,True,successfully_erased,0.0,5,5,0,0,0.0,0f662bf0f20db328ab4e406f30a4fdd392af51a6f264ca04cc26bda8c1068018
order_a,baseline,9,Paul Mccartney,8,1,True,successfully_erased,0.0,5,5,0,0,0.0,0f662bf0f20db328ab4e406f30a4fdd392af51a6f264ca04cc26bda8c1068018
order_a,baseline,9,Paul Walker,8,1,True,successfully_erased,0.0,5,5,0,0,0.0,0f662bf0f20db328ab4e406f30a4fdd392af51a6f264ca04cc26bda8c1068018
order_a,baseline,9,Peter Dinklage,8,1,True,successfully_erased,0.0,5,5,0,0,0.0,0f662bf0f20db328ab4e406f30a4fdd392af51a6f264ca04cc26bda8c1068018
order_a,baseline,9,Philip Seymour Hoffman,8,1,True,successfully_erased,0.0,5,5,0,0,0.0,0f662bf0f20db328ab4e406f30a4fdd392af51a6f264ca04cc26bda8c1068018
order_a,baseline,9,Reese Witherspoon,9,0,True,successfully_erased,0.0,5,5,0,0,0.0,0f662bf0f20db328ab4e406f30a4fdd392af51a6f264ca04cc26bda8c1068018
order_a,baseline,9,Richard Gere,9,0,False,failed_at_introduction,0.4,5,5,0,2,0.4,0f662bf0f20db328ab4e406f30a4fdd392af51a6f264ca04cc26bda8c1068018
order_a,baseline,9,Ricky Gervais,9,0,True,successfully_erased,0.0,5,5,0,0,0.0,0f662bf0f20db328ab4e406f30a4fdd392af51a6f264ca04cc26bda8c1068018
order_a,baseline,9,Rihanna,9,0,True,successfully_erased,0.0,5,5,0,0,0.0,0f662bf0f20db328ab4e406f30a4fdd392af51a6f264ca04cc26bda8c1068018
order_a,baseline,9,Robin Williams,9,0,True,successfully_erased,0.0,5,5,0,0,0.0,0f662bf0f20db328ab4e406f30a4fdd392af51a6f264ca04cc26bda8c1068018
order_a,baseline,9,Ronald Reagan,9,0,True,successfully_erased,0.0,5,5,0,0,0.0,0f662bf0f20db328ab4e406f30a4fdd392af51a6f264ca04cc26bda8c1068018
order_a,baseline,9,Ryan Gosling,9,0,True,successfully_erased,0.0,5,5,0,0,0.0,0f662bf0f20db328ab4e406f30a4fdd392af51a6f264ca04cc26bda8c1068018
order_a,baseline,9,Ryan Reynolds,9,0,True,successfully_erased,0.0,5,5,0,0,0.0,0f662bf0f20db328ab4e406f30a4fdd392af51a6f264ca04cc26bda8c1068018
order_a,baseline,9,Shia Labeouf,9,0,True,successfully_erased,0.0,5,5,0,0,0.0,0f662bf0f20db328ab4e406f30a4fdd392af51a6f264ca04cc26bda8c1068018
order_a,baseline,9,Shirley Temple,9,0,True,successfully_erased,0.0,5,4,1,0,0.0,0f662bf0f20db328ab4e406f30a4fdd392af51a6f264ca04cc26bda8c1068018
order_a,baseline,10,Adam Driver,1,9,True,successfully_erased,0.0,5,5,0,0,0.0,e16797ca1a2084cfcec7b7b4909e526384ea797ab009221eabd4227d9edefae8
order_a,baseline,10,Adriana Lima,1,9,True,successfully_erased,0.0,5,4,1,0,0.0,e16797ca1a2084cfcec7b7b4909e526384ea797ab009221eabd4227d9edefae8
order_a,baseline,10,Amber Heard,1,9,True,successfully_erased,0.0,5,5,0,0,0.0,e16797ca1a2084cfcec7b7b4909e526384ea797ab009221eabd4227d9edefae8
order_a,baseline,10,Amy Adams,1,9,True,successfully_erased,0.0,5,5,0,0,0.0,e16797ca1a2084cfcec7b7b4909e526384ea797ab009221eabd4227d9edefae8
order_a,baseline,10,Andrew Garfield,1,9,True,successfully_erased,0.0,5,5,0,0,0.0,e16797ca1a2084cfcec7b7b4909e526384ea797ab009221eabd4227d9edefae8
order_a,baseline,10,Angelina Jolie,1,9,True,successfully_erased,0.0,5,5,0,0,0.0,e16797ca1a2084cfcec7b7b4909e526384ea797ab009221eabd4227d9edefae8
order_a,baseline,10,Anjelica Huston,1,9,True,successfully_erased,0.0,5,5,0,0,0.0,e16797ca1a2084cfcec7b7b4909e526384ea797ab009221eabd4227d9edefae8
order_a,baseline,10,Anna Faris,1,9,False,failed_at_introduction,0.2,5,5,0,1,0.2,e16797ca1a2084cfcec7b7b4909e526384ea797ab009221eabd4227d9edefae8
order_a,baseline,10,Anna Kendrick,1,9,True,successfully_erased,0.0,5,5,0,0,0.0,e16797ca1a2084cfcec7b7b4909e526384ea797ab009221eabd4227d9edefae8
order_a,baseline,10,Anne Hathaway,1,9,True,successfully_erased,0.0,5,5,0,0,0.0,e16797ca1a2084cfcec7b7b4909e526384ea797ab009221eabd4227d9edefae8
order_a,baseline,10,Arnold Schwarzenegger,2,8,True,successfully_erased,0.0,5,3,2,0,0.0,e16797ca1a2084cfcec7b7b4909e526384ea797ab009221eabd4227d9edefae8
order_a,baseline,10,Barack Obama,2,8,True,successfully_erased,0.0,5,5,0,0,0.0,e16797ca1a2084cfcec7b7b4909e526384ea797ab009221eabd4227d9edefae8
order_a,baseline,10,Beth Behrs,2,8,True,successfully_erased,0.0,5,4,1,0,0.0,e16797ca1a2084cfcec7b7b4909e526384ea797ab009221eabd4227d9edefae8
order_a,baseline,10,Bill Clinton,2,8,True,successfully_erased,0.0,5,5,0,0,0.0,e16797ca1a2084cfcec7b7b4909e526384ea797ab009221eabd4227d9edefae8
order_a,baseline,10,Bob Dylan,2,8,True,successfully_erased,0.0,5,5,0,0,0.0,e16797ca1a2084cfcec7b7b4909e526384ea797ab009221eabd4227d9edefae8
order_a,baseline,10,Bob Marley,2,8,True,successfully_erased,0.0,5,5,0,1,0.2,e16797ca1a2084cfcec7b7b4909e526384ea797ab009221eabd4227d9edefae8
order_a,baseline,10,Bradley Cooper,2,8,True,successfully_erased,0.0,5,5,0,0,0.0,e16797ca1a2084cfcec7b7b4909e526384ea797ab009221eabd4227d9edefae8
order_a,baseline,10,Bruce Willis,2,8,True,successfully_erased,0.0,5,5,0,0,0.0,e16797ca1a2084cfcec7b7b4909e526384ea797ab009221eabd4227d9edefae8
order_a,baseline,10,Bryan Cranston,2,8,True,successfully_erased,0.0,5,4,1,0,0.0,e16797ca1a2084cfcec7b7b4909e526384ea797ab009221eabd4227d9edefae8
order_a,baseline,10,Cameron Diaz,2,8,True,successfully_erased,0.0,5,5,0,0,0.0,e16797ca1a2084cfcec7b7b4909e526384ea797ab009221eabd4227d9edefae8
order_a,baseline,10,Channing Tatum,3,7,True,successfully_erased,0.0,5,5,0,1,0.2,e16797ca1a2084cfcec7b7b4909e526384ea797ab009221eabd4227d9edefae8
order_a,baseline,10,Charlie Sheen,3,7,True,successfully_erased,0.0,5,5,0,0,0.0,e16797ca1a2084cfcec7b7b4909e526384ea797ab009221eabd4227d9edefae8
order_a,baseline,10,Charlize Theron,3,7,False,failed_at_introduction,1.0,5,5,0,3,0.6,e16797ca1a2084cfcec7b7b4909e526384ea797ab009221eabd4227d9edefae8
order_a,baseline,10,Chris Evans,3,7,True,successfully_erased,0.0,5,5,0,0,0.0,e16797ca1a2084cfcec7b7b4909e526384ea797ab009221eabd4227d9edefae8
order_a,baseline,10,Chris Hemsworth,3,7,True,successfully_erased,0.0,5,5,0,0,0.0,e16797ca1a2084cfcec7b7b4909e526384ea797ab009221eabd4227d9edefae8
order_a,baseline,10,Chris Pine,3,7,True,successfully_erased,0.0,5,5,0,0,0.0,e16797ca1a2084cfcec7b7b4909e526384ea797ab009221eabd4227d9edefae8
order_a,baseline,10,Chuck Norris,3,7,True,successfully_erased,0.0,5,4,1,0,0.0,e16797ca1a2084cfcec7b7b4909e526384ea797ab009221eabd4227d9edefae8
order_a,baseline,10,Courteney Cox,3,7,True,successfully_erased,0.0,5,3,2,0,0.0,e16797ca1a2084cfcec7b7b4909e526384ea797ab009221eabd4227d9edefae8
order_a,baseline,10,Demi Lovato,3,7,True,successfully_erased,0.0,5,4,1,0,0.0,e16797ca1a2084cfcec7b7b4909e526384ea797ab009221eabd4227d9edefae8
order_a,baseline,10,Drake,3,7,True,successfully_erased,0.0,5,5,0,0,0.0,e16797ca1a2084cfcec7b7b4909e526384ea797ab009221eabd4227d9edefae8
order_a,baseline,10,Drew Barrymore,4,6,True,successfully_erased,0.0,5,5,0,0,0.0,e16797ca1a2084cfcec7b7b4909e526384ea797ab009221eabd4227d9edefae8
order_a,baseline,10,Dwayne Johnson,4,6,True,successfully_erased,0.0,5,5,0,0,0.0,e16797ca1a2084cfcec7b7b4909e526384ea797ab009221eabd4227d9edefae8
order_a,baseline,10,Ed Sheeran,4,6,True,successfully_erased,0.0,5,4,1,0,0.0,e16797ca1a2084cfcec7b7b4909e526384ea797ab009221eabd4227d9edefae8
order_a,baseline,10,Elon Musk,4,6,True,successfully_erased,0.0,5,5,0,1,0.2,e16797ca1a2084cfcec7b7b4909e526384ea797ab009221eabd4227d9edefae8
order_a,baseline,10,Elvis Presley,4,6,False,failed_at_introduction,0.2,5,5,0,1,0.2,e16797ca1a2084cfcec7b7b4909e526384ea797ab009221eabd4227d9edefae8
order_a,baseline,10,Emma Stone,4,6,True,successfully_erased,0.0,5,5,0,0,0.0,e16797ca1a2084cfcec7b7b4909e526384ea797ab009221eabd4227d9edefae8
order_a,baseline,10,Frida Kahlo,4,6,True,successfully_erased,0.0,5,4,1,0,0.0,e16797ca1a2084cfcec7b7b4909e526384ea797ab009221eabd4227d9edefae8
order_a,baseline,10,George Clooney,4,6,True,successfully_erased,0.0,5,5,0,0,0.0,e16797ca1a2084cfcec7b7b4909e526384ea797ab009221eabd4227d9edefae8
order_a,baseline,10,Glenn Close,4,6,True,successfully_erased,0.0,5,5,0,0,0.0,e16797ca1a2084cfcec7b7b4909e526384ea797ab009221eabd4227d9edefae8
order_a,baseline,10,Gwyneth Paltrow,4,6,True,successfully_erased,0.0,5,4,1,0,0.0,e16797ca1a2084cfcec7b7b4909e526384ea797ab009221eabd4227d9edefae8
order_a,baseline,10,Harrison Ford,5,5,True,successfully_erased,0.0,5,5,0,1,0.2,e16797ca1a2084cfcec7b7b4909e526384ea797ab009221eabd4227d9edefae8
